Number,StartMilliseconds,EndMilliseconds,Text
148,1205652,1209115,"Of course, girls do fall in love
with pictures of film stars."
149,1210199,1214497,"But not a Russian cipher clerk
with a file photo of a British agent!"
150,1214621,1217373,Unless she's mental.
151,1217499,1219626,"No, it's some sort of trap."
152,1219752,1224465,"Well, obviously. And the bait
is a cipher machine. A brand new Lektor."
153,1224590,1227051,"A Lektor, no less."
154,1227176,1229347,The CIA's been after one for years.
155,1229472,1230805,"Yes, so have we."
156,1230931,1235437,"When she contacted Kerim Bey,
head of Station T, Turkey,"
157,1235562,1240026,"and told him she wanted to defect,
she said she'd turn it over to us."
158,1240150,1242068,On one condition.
159,1242193,1247241,"That you went out to lstanbul and brought
her and the machine back to England."
160,1248118,1250954,"Here's a snapshot
Kerim managed to get of her."
161,1251080,1254208,"Well, I don't know too much
about cryptography, sir,"
162,1254333,1257961,"but, a Lektor could decode
their top secret signals."
163,1258087,1261340,"The whole thing's so fantastic
it just could be... true."
164,1261465,1263594,That had occurred to me.
165,1264429,1268640,"Besides, the Russians haven't
been up to any tricks recently."
166,1268766,1271519,"Well, really, I'm not
too busy at the moment, sir."
167,1272437,1275023,"You're booked on the 8.30 plane
in the morning."
168,1275148,1278402,"If there's any chance of getting a Lektor,
we must look into it."
169,1279194,1283325,"Suppose when she meets me in the flesh
I don't come up to expectations?"
170,1283450,1286244,Just see that you do.
171,1286954,1290959,"Miss Moneypenny, ask
the equipment officer to come in, please."
172,1291082,1294462,"Q Branch has put together
a smart-looking piece of luggage."
173,1294587,1297966,"We're issuing this
to all double-0 personnel."
174,1299635,1301929,An ordinary black leather case
175,1302055,1305265,"with 20 rounds of ammunition,
here and here."
176,1308895,1312691,"If you take the top off,
you'll find the ammunition inside."
177,1314193,1316905,"In the side here, flat throwing knife."
178,1317030,1319866,"Press that button there,
and out she comes."
179,1321702,1327000,"Inside the case,
you'll find an AR7 folding sniper's rifle."
180,1327125,1331338,".25 calibre,
with an infrared telescopic sight."
181,1334466,1337970,"If you pull out these straps,
inside are 50 gold sovereigns."
182,1338095,1340140,25 in either side.
183,1341141,1342934,"Now, watch very carefully."
184,1343059,1345270,An ordinary tin of talcum powder.
185,1345395,1347480,"Inside, a tear-gas cartridge."
186,1347606,1351569,"That goes in the case
against the side here, like that."
187,1351694,1353738,"It's magnetised, so it won't fall."
188,1353863,1355740,Shut the case.
189,1355865,1357993,"Normally, to open a case like that,"
190,1358119,1360537,you move the catches to the side.
191,1360662,1364208,"If you do, the cartridge will explode...
in your face."
192,1364794,1366837,"To stop the cartridge exploding,"
193,1366962,1370340,turn the catches horizontally.
194,1370465,1374345,Like that. Then... open normally.
195,1375180,1376681,Now you try it.
196,1379058,1383815,"- Turn the catches... Iike that.
- That's right."
197,1383940,1385984,And open ordinarily.
198,1387444,1389488,"- You got it?
- Yes, I think so."
199,1389612,1392909,"- Is that all, sir?
- Yes, thanks very much."
200,1393034,1395412,That's a nasty little Christmas present.
201,1395537,1398330,"But I shouldn't think
I'll need it on this assignment."
202,1398455,1401751,"All the same, take it with you.
Good luck, 007."
203,1401876,1403920,"Thank you, sir."
204,1406799,1410554,"Once more unto the breach,
dear friends."
205,1410679,1415183,"And one plane ticket. Lucky man.
I've never been to lstanbul."
206,1415308,1417728,"- You've never been to lstanbul?
- No."
207,1417854,1421066,"Where the moonlight on the Bosphorus
is irresistible?"
208,1422150,1425112,"Maybe I should get you
to take me there someday."
209,1425237,1427405,I've tried everything else.
210,1427530,1431327,"Darling Moneypenny, you know
I never even look at another woman."
211,1431452,1433497,"Oh, really, James?"
212,1434289,1437126,"Let me tell you
the secret of the world."
213,1439002,1443258,"Miss Moneypenny,
ask 007 to leave the photograph."
214,1443383,1447054,"I'm sure he'll recognise the lady
when he sees her."
215,1462612,1463614,Good luck.
216,1478548,1481969,"Hello, London.
Your flight PA1 just landed lstanbul."
217,1484888,1486933,Mr Bond?
218,1487058,1490478,"- Kerim Bey sent a car for you, sir.
- Fine."
219,1490644,1493522,"- Can I borrow a match?
- I use a lighter."
220,1493648,1496277,"- It's better still.
- Until they go wrong."
221,1496402,1499487,"- Exactly.
- I'll get the car, sir."
222,1535988,1539116,"Kerim Bey suggested you see him
before going to the hotel."
223,1539241,1542455,"- Would that be convenient?
- Fine."
224,1555512,1559348,"I suppose it's customary
to have people tailing you in these parts."
225,1559516,1563729,"Oh, yes, sir.
Today it's Citroen H 31854 on duty."
226,1563854,1566481,"They're Bulgarians
working for the Russians."
227,1566606,1570111,"They follow us, we follow them.
It's a sort of understanding we have."
228,1570277,1572113,That's very friendly.
229,1631849,1634727,"My friend! Come in, come in!"
230,1634852,1637520,Glad to see you. Welcome to lstanbul.
231,1637646,1641777,"Well, thank you for sending the car.
But it does rather tie you in with me."
232,1641901,1643903,"You're in the Balkans now, Mr Bond."
233,1644029,1646991,"The game with the Russians
is played differently here."
234,1647117,1650953,"For day-to-day routine matters, we make
it easy to keep a tab on each other."
235,1651455,1653498,So I gathered from your chauffeur.
236,1653623,1655667,He's a rather intelligent young man.
237,1655792,1658002,He should be. He's my son.
238,1658128,1661340,"- Coffee?
- Medium sweet."
239,1661466,1663217,Two medium sweet.
240,1664302,1665762,He also is my son.
241,1666680,1671102,"All of my key employees are my sons.
Blood is the best security in this business."
242,1671227,1673103,You must have quite an establishment.
243,1673270,1675315,Biggest family payroll in Turkey.
244,1675440,1677484,Not bad for a man who started life
245,1677610,1680404,"breaking chains and bending bars
in a circus."
246,1680530,1683198,But let's talk about this business of yours.
247,1683323,1685452,"Well, M thinks I'm wasting my time here."
248,1685577,1688998,"And so do l.
This is an old friend of mine."
249,1689123,1692709,"- And it tells me something smells.
- Maybe."
250,1692876,1695712,"But if there's a chance
of getting a Lektor..."
251,1695837,1698383,"Now you tell me,
where can I contact this girl?"
252,1698508,1701928,"She said she would make her own
arrangements. You'll have to wait."
253,1705975,1707352,Thank you.
254,1707477,1710271,"My friend, if you really want my advice,"
255,1710396,1715445,"you should spend a few pleasant days
with us here in lstanbul, and then..."
256,1715570,1717155,then go home.
257,1746103,1749774,"- James Bond, I have a reservation.
- Mr Bond, your room is ready."
258,1749900,1752027,Number 32.
259,1753863,1756241,"- 32 for Mr Bond.
- Hope you enjoy your stay."
260,1756407,1758242,Thank you.
261,1780309,1783480,"- Will there be anything else, sir?
- Only this."
262,1783605,1786441,"- Thank you.
- Thank you, sir."
263,1861735,1863321,"- Mr Bond here.
- Yes?"
264,1863445,1865491,"- The room won't do.
- I'm sorry."
265,1865616,1866991,The bed's too small.
266,1867116,1868285,"One moment, sir."
267,1868453,1869828,Did you hear that?
268,1869953,1873709,"Tell him that's all there is.
Unless he would like the bridal suite."
269,1873834,1878046,"I'm sorry, sir. That's all we have available.
Except the bridal suite."
270,1878171,1880799,"Well, let's have a look at it. I may like it."
271,1883553,1886849,"The porter will show it to you.
He will be up immediately."
272,1887474,1888892,Good.
273,1924517,1929106,"Good work. Who can the Russians
suspect but the British?"
274,1929231,1933693,"The Cold War in lstanbul
will not remain cold very much longer."
275,1956596,1959389,Ali Kerim Bey.
276,1969275,1971321,Ali Kerim Bey.
277,1974782,1976241,Ali Kerim Bey...
278,1991636,1994304,"You are not glad to see me
this morning, chéri?"
279,1994430,1996431,Overjoyed.
280,1999143,2001645,I...
281,2001771,2003816,I no longer please you?
282,2005067,2007195,Be still!
283,2012575,2014411,Back to the salt mines.
284,2039774,2041941,Careful with those papers.
285,2042109,2044321,"Well, who won?"
286,2044488,2046363,I had visitors.
287,2046488,2049159,Limpet mine on the wall outside.
288,2049325,2051328,Timed to catch me at my desk.
289,2051496,2055332,"But, by good fortune, I was relaxing
on the settee for a few moments."
290,2055499,2059628,"- The girl left in hysterics.
- Found your technique too violent?"
291,2059754,2062842,"I cannot understand
this sudden breach of the truce."
292,2062967,2065970,"It's unlike the Russians
to break the peace this way."
293,2066136,2069892,"Most inconsiderate. I think my visit
might have something to do with it."
294,2070057,2072102,Let's try and find out.
295,2080153,2082446,Close up afterwards.
296,2086368,2088371,Quite a place you've got here.
297,2088537,2092249,"The Emperor Constantine built it
as a reservoir... 1 ,600 years ago."
298,2092417,2093877,Really?
299,2094795,2096671,Here.
300,2125579,2127581,My daily exercise.
301,2127749,2130586,"At eleven in the morning
and three in the afternoon."
302,2131628,2133881,"Tie her up, will you?"
303,2142976,2145144,Mind your head now.
304,2153027,2155197,Underneath the Russian Consulate.
305,2156949,2158951,A present from your navy.
306,2161996,2166460,"Our friends were evicted while the Public
Works Ministry conducted a survey."
307,2166585,2169672,"The story was that
the traffic shook the foundations."
308,2169796,2173133,"By the time the place was declared safe,
I had this installed."
309,2173301,2175970,"I can see everything
M said about you is right."
310,2176138,2178682,Or why I stay in this mad business?
311,2178849,2181518,"It could be that you find
selling rugs a bore."
312,2181685,2184855,"My friend, you should be a mind-reader."
313,2184982,2189110,"Head of the table is General Vassili.
Director of Military lntelligence."
314,2189277,2193658,"On his left, Koslovski. Chief of Security."
315,2193825,2196660,"Opposite him, Benz. One of his agents."
316,2198622,2200958,I can't see the face of the other man.
317,2201125,2204127,The one the general is shouting at.
318,2208508,2210927,He's giving him a hell of a blowing up.
319,2211095,2213847,"It's too bad
we can't hear as well as see."
320,2214432,2217934,"Tell me, does our girl Romanova
ever come to this room?"
321,2218103,2219896,"Sometimes, with messages."
322,2220772,2223275,I can see the face of the other man now.
323,2225152,2226278,Krilencu!
324,2226446,2228446,So he's back.
325,2228655,2231660,Another Bulgarian they use as a killer.
326,2232702,2235205,Just the man for the limpet mine job.
327,2236748,2238792,I've had trouble with him before.
328,2239502,2242755,"But he's stayed out of lstanbul
for over a year now."
329,2243297,2246133,Take a look. You should remember him.
330,2246260,2249012,This man kills for pleasure.
331,2250848,2252768,Nice face.
332,2252933,2255769,Just a moment. A girl's just come in.
333,2255938,2258940,"Probably Romanova.
She's the only one who's allowed to."
334,2259066,2260692,How does she look to you?
335,2265405,2267200,"Well, from this angle,"
336,2267325,2269745,things are shaping up nicely.
337,2275125,2277879,I'd like to see her in the flesh.
338,2278046,2279422,Yes.
339,2280382,2283468,"- Could you get me a plan of that place?
- I wish I could."
340,2283595,2286430,"The original drawing
must be registered somewhere."
341,2286596,2288475,I'll get onto that.
342,2290894,2294816,"Now, I need a little time
to deal with this stinking Krilencu."
343,2294983,2298819,"It will be better if you didn't stay
at the hotel tonight. Come!"
344,2308372,2310417,I see now why you keep the Rolls.
345,2310541,2314254,"One of my sons is driving it.
With two dummies in the back."
346,2314380,2318175,"In the opposite direction.
They'll follow it for hours."
347,2319134,2321178,You'll like my Gypsy friends.
348,2321304,2323848,"I use them like
the Russians use the Bulgars."
349,2323974,2326268,It's created a blood feud between them.
350,2346708,2347875,"Hello, Krilencu?"
351,2365770,2367482,We've come on the wrong night.
352,2367606,2370360,"Two girls who love the same man
want to kill each other."
353,2370485,2372278,It must be settled the Gypsy way.
354,2372405,2375033,"As I'm a family friend,
we'll be allowed to stay."
355,2377784,2381123,"We're bidden to table.
I hope you can eat with your fingers."
356,2381247,2382289,Kerim Bey!
357,2390258,2392885,Raki! Filthy stuff!
358,2470307,2471518,Quick!
359,2535132,2538052,"Tell our host
his hospitality overwhelms me."
360,2541639,2544350,"Thank you, thank you!"
361,2563163,2566542,"No matter what happens now,
say and do nothing."
362,2570421,2574844,"He's asking whether they will cease
their blood feud and give up this fight."
363,2574968,2578305,"The tribe elders will decide
who will marry the chief's son."
364,2583062,2586857,"- She's saying...
- Yes, I think I got it without the subtitles!"
365,2753132,2754132,Thank you!
366,2796848,2799684,"- Did you get Krilencu?
- No."
367,2800603,2802646,Just a minute. Here! Thank you.
368,2802770,2806610,"You fought well.
I am nothing but a clumsy old man."
369,2808111,2810990,"They're making one
of the wounded Bulgars talk."
370,2814284,2816370,It was me they were after.
371,2816495,2818998,Why would they want me out of the way?
372,2820083,2823336,"Tomorrow we will have to find
Krilencu's hide-out."
373,2823462,2826297,"Meantime, I'll take care of this filthy stuff."
374,2832805,2837061,"Vavra thanks you for saving his life.
You are now his son."
375,2838270,2842859,"Thank you. I'd like to ask him a favour.
Could he stop the girl fight?"
376,2851369,2853997,"He says your heart is too soft
to be a real Gypsy."
377,2854121,2856248,But he lets you decide the matter.
378,2858042,2860086,As if I didn't have enough problems.
379,2873561,2876106,Vavra said for you to decide.
380,2876230,2879859,So decide! They're both yours!
381,2885282,2887410,This might take some time.
382,2920822,2923242,Did you pick up that package at the hotel?
383,2923368,2925412,It's on the seat.
384,2925828,2927497,Thank you.
385,2942305,2944434,Twice that Krilencu has tried to kill me.
386,2945059,2949271,"The third time he will succeed.
Unless I get him first."
387,2949397,2953027,"- And that I'll do tonight.
- Not with that arm you won't."
388,2953151,2955362,You'd better leave it to me.
389,2955488,2957824,I'm already too much in your debt.
390,2957948,2960369,How can a friend be in debt?
391,2969086,2970880,Here.
392,2975093,2976428,Infrared lens.
393,3011634,3013554,My sons.
394,3013678,3017391,"They will ring his doorbell.
He has a private escape hatch."
395,3022355,3024608,Try this for size.
396,3027653,3030615,"- Do you notice anything?
- Not yet."
397,3030741,3033493,"She has a lovely mouth, that Anita."
398,3033618,3035496,Yes. I see what you mean.
399,3038040,3041420,"Arm or no arm, I have to pull that trigger."
400,3042796,3044923,If you think you can.
401,3045048,3047091,"You've got one shot, remember."
402,3047218,3049262,It'll have to do.
403,3059564,3061817,"Quick, he's coming."
404,3072163,3073164,Quick!
405,3084843,3087221,That pays many debts.
406,3088014,3090183,She should have kept her mouth shut.
407,3124347,3125765,Hello?
408,3125892,3129020,Breakfast for one at nine please.
409,3129144,3133776,"Green figs, yoghurt, coffee, very black."
410,3133899,3135277,Thank you.
411,3209527,3211613,You look surprised.
412,3211739,3214576,I thought you were expecting me.
413,3214701,3217913,So you are Tatiana Romanova?
414,3218037,3220707,My friends call me Tania.
415,3220834,3222877,Mine call me James Bond.
416,3225880,3228718,"Well, now that we've been
properly introduced..."
417,3229385,3231636,Careful! Guns upset me.
418,3233056,3236600,I'm sorry. I'm a bit upset myself.
419,3237269,3241064,You look just like your... your photograph.
420,3241189,3243608,"You're one of the most
beautiful girls I've seen."
421,3243734,3246987,"Thank you, but I think
my mouth is too big."
422,3247739,3249365,"No, it's the right size."
423,3251492,3253286,"For me, that is."
424,3256749,3258459,Yes.
425,3258585,3260212,Is it here?
426,3260336,3262630,What?
427,3262756,3265717,"The decoding machine, Lektor."
428,3266760,3268345,Must we talk about it now?
429,3271474,3273601,Or is it at the Russian Consulate?
430,3276856,3278273,Yes.
431,3280026,3283737,Yes... I would need a plan of the place.
432,3283864,3287200,"If you could get one, we could meet
at the Saint Sophia mosque."
433,3287326,3291079,"- Like we were tourists.
- Why don't you ask me that"
434,3291205,3293333,Iater?
435,3295419,3297504,Now what are you looking for?
436,3297628,3300715,"The scar.
You see, I know all about you"
437,3300842,3302593,from your file.
438,3302718,3307264,"You do? Well, I hope
you're not... disappointed."
439,3308642,3310643,I will tell you
440,3313271,3315315,in the morning.
441,3362912,3366957,"We are now approaching the most
interesting corner of Saint Sophia."
442,3367084,3369543,Including these two great
443,3369670,3373924,"red porphyry columns,
stolen and brought from Egypt."
444,3374049,3375884,"In front of them,"
445,3376011,3380557,"alabaster urn
was brought from Bergama,"
446,3380683,3384978,a famous historical city near Smyrna.
447,3385105,3389942,"Dates back
from the Alexander the Great period."
448,3390068,3395241,"About 1648, Sultan Murad IV"
449,3395365,3398535,brought it from Bergama.
450,3398661,3402457,It was used as an ablution fountain.
451,3402583,3407587,It contains a thousand litres of water.
452,3407714,3411176,"Right after the ablution fountain,"
453,3411300,3417056,"we are going to a highly
interesting column over there,"
454,3417182,3422355,"known for centuries
as the Saint Sophia"
455,3422479,3424399,wishing column.
456,3424524,3426318,Tens of thousands
457,3426443,3428778,of people have wished here
458,3428905,3433118,putting their right hand
459,3433242,3438833,and middle finger in the hole...
460,3512499,3515212,"I promise you,
it wasn't one of my men who killed him."
461,3515336,3517506,He didn't die of old age.
462,3517630,3520258,All I know is that it saved me the job.
463,3520384,3524138,"Once he'd seen the girl, she was
obviously compromised, and so..."
464,3524263,3526891,And he wasn't killed because of that.
465,3528018,3531479,Let's just say that lstanbul's a rough town.
466,3531605,3536151,"Let's see how Tania's map
compares with your architect's plans."
467,3536278,3539155,"This is the conference room
of the Russian Consulate."
468,3539279,3541241,"Yes, that checks."
469,3541365,3544870,"And this here is the communication room.
That's the same."
470,3544995,3548373,"She says she works there with the Lektor
between two and three."
471,3548500,3550501,How is she gonna get the machine to us?
472,3550627,3553922,"She's leaving that to me.
She'll do anything I say."
473,3554048,3556716,Anything! My dear James...
474,3556842,3558761,You're not using this.
475,3558885,3563015,"It all sounds too easy. We don't
even know if she's telling the truth."
476,3563141,3567271,"- Well, I intend to find out.
- Where? ln the hotel?"
477,3567395,3570273,"She won't go there again.
Says it's too dangerous."
478,3570400,3574863,"The old game.
Give a wolf a taste, then keep him hungry."
479,3574987,3577742,"My friend, she's got you dangling."
480,3577865,3580451,That doesn't matter.
481,3580578,3583790,"- All I want is that Lektor.
- All?"
482,3583915,3586167,Are you sure that's all you want?
483,3587043,3588670,Well...
484,3633346,3634598,Lovely view.
485,3634722,3637851,"James, we must leave here now."
486,3637977,3640229,If that agent reports my meeting you...
487,3640354,3643775,"- Don't worry. He won't.
- But you don't understand the danger!"
488,3645777,3647655,"James, look up!"
489,3647779,3649949,Smile.
490,3652827,3655329,Another one. Further back.
491,3662212,3663798,About the machine...
492,3663923,3667177,That's all you are interested in. Not me.
493,3667301,3669179,Business first.
494,3669304,3671808,"I know, once you have got
what you want..."
495,3671932,3675352,"I haven't got it yet.
But if you tell me about the machine,"
496,3675478,3678440,"we won't always be
working on the company's time."
497,3679191,3682820,All right. What do you want to know?
498,3685280,3686449,Talk into this.
499,3686573,3690078,"Answer my questions quietly, but clearly."
500,3692790,3694416,How large is the machine?
501,3695626,3698964,Like... Iike a typewriter.
502,3699088,3700841,Weight?
503,3700964,3704970,About ten kilos. In a brown case.
504,3705095,3706555,Brown like your eyes.
505,3706680,3708014,Keep it technical.
506,3708140,3710893,Self-calibrating or manual?
507,3713187,3716942,"Both, with an in-built compensator.
James,"
508,3717066,3719279,"- couldn't we...
- Not now."
509,3720737,3722322,Talk into the camera.
510,3722449,3725786,"- How many keys?
- Symbol or code keys?"
511,3725910,3727204,Both.
512,3727328,3730624,"There are 24 symbols, 16 code keys."
513,3730750,3734754,"It is inserted in a slot and the message
comes out in a paper roll"
514,3734879,3738508,"from another slot on the other side.
The mechanism is..."
515,3738634,3742637,"Oh, James, James, will you make love
to me all the time in England?"
516,3742764,3745474,"Day and night.
Go on about the mechanism."
517,3745600,3747810,"Oh, yes, the mechanism."
518,3747936,3751607,"Once, when it was being repaired,
I saw the insides."
519,3751731,3755443,"There were many perforated discs,
made, I think, ofcopper,"
520,3755569,3757614,with a small light...
521,3757738,3759783,"Dushka, tell me the truth."
522,3759907,3762328,"Am I as exciting
as all those Western girls?"
523,3762451,3766623,"Once, when I was with M in Tokyo,
we had an interesting experience."
524,3766750,3768585,"Thank you, Miss Moneypenny."
525,3775134,3776719,"Later, later."
526,3776843,3779263,Those copper discs and the light...
527,3779387,3783351,"Oh, the light, the light.
James, come closer."
528,3783477,3785312,I want to whisper something.
529,3785436,3787690,"Go on.
No, not that, the mechanism!"
530,3787814,3790735,"Miss Moneypenny,
as you're no doubt listening,"
531,3790859,3793779,"perhaps you'd take this cable?
Text reads,"
532,3793906,3799452,"""Merchandise appears genuine, stop.
Go ahead with deal. Signed, M."""
533,3800412,3803457,"Now all I have to do
is to tell the girl the date."
534,3804334,3808005,"- The 1 3th?
- The 14th."
535,3823355,3825107,Visas?
536,3826066,3827067,Visas?
537,3827194,3829822,"- Tam.
- Thank you."
538,3838247,3840250,"Visa, please."
539,3841417,3843335,"Your clock, is it correct?"
540,3843462,3846340,"- Always.
- Of course."
541,3847842,3850552,Gregori!
542,3862858,3865821,"Excuse me!
You did say your clock was correct?"
543,3865945,3867657,Russian clocks are always...
544,3901110,3903196,"- Is this the Lektor?
- Yes."
545,3904699,3906325,Take this. It's only tear gas.
546,3906451,3909203,"I thought it was for tomorrow,
but today is the 1 3th."
547,3909329,3912415,"This is a hell of a time to be superstitious.
Come on."
548,3920800,3922843,"Come on, quickly."
549,3941323,3943367,Keep your head down.
550,3949374,3950793,Back inside.
551,3956049,3958217,"This way, quickly!"
