Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
16,"If there's justice, that money will go to the undertakers! Every penny of it. You know who you are? You want to know whose son you are? You don't, | do. Everybody does. You're the son of a thousand fathers! All bastards like you! And your mother? Your mother... You bastard!",17.81,51,If there is justice money will go to undertakers penny of it You know who you are You want to know son you are You do not | do Everybody does You are son of fathers bastards like you And your mother Your mother You bastard,anger
17,"Your mother, it's better not to talk of her. | never hurt anybody! ...wanted in 14 counties of this state... ...the condemned is found guilty of the crimes of murder, armed robbery... ..of citizens, state banks, and post offices... ...the theft of sacred objects, arson in a state prison... ..perjury, bigamy, deserting his wife and children... ..inciting prostitution, kidnapping, extortion... .. receiving stolen goods, selling stolen goods...",30.779000000000003,67,Your mother it is better not to talk of her never hurt anybody wanted in counties of state condemned is found guilty of crimes of murder armed robbery of citizens state banks and post offices theft of sacred objects arson in state prison perjury bigamy deserting his wife and children inciting prostitution kidnapping extortion receiving stolen goods selling stolen goods,neutral
18,"...passing counterfeit money, and contrary to the laws of this state... ..the condemned is guilty of using... Therefore, according to the powers vested in us... ..we sentence the accused here before us... ...Tuco Benedicto Pacifico Juan Maria Ramirez... ...Known as the ""Rat""... ..and any other aliases he might have... ..to hang by the neck until dead.",23.773,56,passing counterfeit money and contrary to laws of state condemned is guilty of using Therefore according to powers vested in us we sentence accused here before us Known as and other aliases he might have to hang by neck until dead,remorse
19,"May God have mercy on his soul. Proceed! Five for you. One, two, three, four... _..five for me. Five for you... _...and five for me. Know how much you're worth now? No, how much?",17.686,34,May have mercy on his soul Proceed for you for me for you and for me Know how much you are worth now No how much,grief
20,"$3,000! There are two kinds of people in the world, my friend. Those with a rope around their neck... ...and the people who have the job of doing the cutting. Listen, the neck at the end of the rope is mine! | run the risks. So, the next time, | want more than half! You may run the risks, my friend, but...",19.101,62,There are kinds of people in world my friend Those with rope around their neck and people who have job of doing cutting Listen neck at end of rope is mine run risks So next time want more than half You may run risks my friend but,fear
21,"...1 do the cutting. If we cut down my percentage... cigar? ...It might interfere with my aim. But if you miss, you had better miss very well. Whoever double-crosses me and leaves me alive... ...he understands nothing about Tuco. Nothing!",22.229,40,do cutting If we cut down my percentage cigar It might interfere with my aim But if you miss you had better miss very well Whoever double crosses me and leaves me alive he understands nothing about Nothing,neutral
22,"Wanted in 15 counties of this state... ...the condemned, standing before us... sitting before us... ...Tuco Benedicto Pacifico Juan Maria Ramirez... ...has been found guilty by the Third District Circuit Court... ...Of the following crimes: murder, assaulting a justice of the peace... ...raping a virgin of the white race... ...and statutory rape of a minor of the black race... ...Of derailing a train in order to rob the passengers....",25.189,69,Wanted in counties of state condemned standing before us sitting before us has been found guilty by Of following crimes murder assaulting justice of peace raping virgin of white race and statutory rape of minor of black race Of derailing train in order to rob passengers,anger
23,"What'd you find out, Shorty? If you ask me, it seems like a book! An armed unit, escorting a cash box of gold coins, meets a Yankee ambush... ..and only three of them are saved. Stevens, Baker, and Jackson. The thing that wasn't saved, though, was the coins. But then the Army decides, of course, it ought to hold a hearing... ..and Jackson's acquitted.",18.477999999999998,64,What did you find out If you ask me it seems like book armed unit escorting cash box of gold coins meets ambush and only of them are saved and thing that was not saved though was coins But then decides of course it ought to hold hearing and 's acquitted,neutral
24,"He disappears, and becomes Bill Carson. | know his name. But you don't know just who you're lookin’ for, and | do! And when he's found, I'd be scared to be put in his shoes! - Where is Carson? - All | Know is Carson re-enlisted. The poor guy's minus an eye. He lives with a girl called Maria, who'll tell you. She's a fresh young whore in the territory.",19.436,70,He disappears and becomes know his name But you do not know just who you are lookin for and do And when he is found I would be scared to be put in his shoes Where is | is re - enlisted poor guy 's minus eye He lives with girl called who will tell you She is fresh young whore in territory,fear
25,"Where is she? Now, what's the name of that town? It's someplace very near... Santa Ana. Adios, half-soldier. Hand me down a whiskey! Glad they got him. A man guilty of all those crimes! People with ropes around their necks don't always hang. What do you mean?",17.808,47,Where is she Now what is name of town It is someplace very near Adios half soldier Hand me down whiskey Glad they got him man guilty of crimes People with ropes around their necks do not always hang What do you mean,curiosity
26,"Even a filthy beggar like that has a protecting angel. A golden-haired angel watches over him. Of all these crimes, the accused has made a full, spontaneous confession. Therefore, we condemn him to be hung by the neck until dead. May the Lord have mercy on his soul. Proceed. Let's get the hell out of here! What are you saying? Anybody can miss a shot? Nobody misses when I'm at the end of the rope!",23.438,75,Even filthy beggar like that has protecting angel golden haired angel watches over him Of crimes accused has made full spontaneous confession Therefore we condemn him to be hung by neck until dead May have mercy on his soul Proceed Let us get hell out of here What are you saying Anybody can miss shot Nobody misses when I am at end of rope,neutral
27,"You never had a rope around your neck. Well, I'm going to tell you something. When that rope starts to pull tight, you can feel the devil bite your ass! Yeah, you're right. It's getting tougher. The way | figure... ...there's really not too much future with a sawed-off runt like you. What do you mean? ‘Cause | don't think you'll ever be worth more than $3,000.",22.937,67,You never had rope around your neck Well I am going to tell you something When rope starts to pull tight you can feel devil bite your ass Yeah you are right It is getting tougher way | figure there is really not too much future with sawed off runt like you What do you mean Because | do not think you will ever be worth more than,annoyance
28,"What do you mean? I mean, our partnership is untied. Oh no, not you. You remain tied. I'll keep the money, and you can have the rope. You filthy, double-crossing bastard! Of all the stinking, dirty tricks-- The way back to town is only 70 miles. If you save your breath, | feel a man like you could manage it.",22.396,60,What do you mean I mean our partnership is untied Oh no not you You remain tied I will keep money and you can have rope You filthy double crossing bastard Of stinking dirty tricks-- way back to town is only miles If you save your breath | feel man like you could manage it,anger
29,Adios. You filthy bastard! Come here! Come here! Cut this rope off! Get off that horse! Get off that horse! You filthy coward! If | ever catch you... ...I'll rip your heart out and eat it! I'll skin you alive! I'll hang you up by your tongue. Mil kill you! Fl kill you!,18.642000000000003,53,Adios You filthy bastard Come here Come here Cut rope off Get off horse Get off horse You filthy coward If | ever catch you I will rip your heart out and eat it I will skin you alive I will hang you up by your tongue kill you Fl kill you,anger
30,"Such ingratitude, after all the times I've saved your life. You wouldn't leave me here... Come back! Wait! Listen, Blondie! Hijo de una gran puta! You filthy rats! Maria. Is that you, Bill?",17.433999999999997,33,Such ingratitude after times I have saved your life You would not leave me here Come back Wait Listen gran puta You filthy rats Is that you,anger
31,Who are you? What do you want with me? Go on talking about Bill Carson. I don't know him. You were calling to him in the dark! Where is he? What are you gonna do? I'll ask the questions!,18.768,39,Who are you What do you want with me Go on talking about I do not know him You were calling to him in dark Where is he What are you going to do I will ask questions,curiosity
32,"Where is he? Where is he? That's enough! I don't know where he is. He packed his things ten days ago, and went away with his unit. They all left. Which company? Where'd he go? Third Cavalry, General Sibley.",17.267,39,Where is he Where is he That is enough I do not know where he is He packed his things days ago and went away with his unit They all left company Where did he go,neutral
33,"They left for Santa Fe. That's all | know. | swear! I'm very sorry, but the store is closing. Revolvers? Revolvers! Here's where | keep the best ones. Remington, Colt, Farroute... .. smith Wesson, Colt, from the Navy...",21.397,38,They left for That is all | know swear I am very sorry but store is closing Revolvers Revolvers Here is where | keep best ones from,remorse
34,"Joslyn, another Remington, and this-- That's enough. Cartridges. - You wanna try the pistol, just step-- - Let's go. Cartridge. How much? $20. $50.",17.1,24,and this-- That is enough Cartridges You want to try pistol just step-- Let us go How much,neutral
35,How much? $100. $200. It's all I've got! Come here! This morning | heard the whole thing. They say Colonel Canby's closing in with his Northerners... ..and no later than tomorrow that they'll be in the city. That's why these Southerners are getting out!,17.225,44,How much It is all I have got Come here morning | heard whole thing They say 's closing in with his and no later than tomorrow that they will be in city That is why Southerners are getting out,neutral
36,"You see, as soon as these cowards hear there are blue shirts around, they run. - These rebels have no will to fight! - Poor things. They'll soon be finished. We get rid of these bastards... ...then we begin making money on those Yankees. They carry gold, not paper dollars. And they're going to beat the South. Look, see that one with the white beard sitting in the wagon? General Sibley. He looks dead. He's finally getting out of our hair.",23.022,81,You see as soon as cowards hear there are blue shirts around they run rebels have will to fight Poor things They will soon be finished We get rid of bastards then we begin making money on They carry gold not paper dollars And they are going to beat Look see that with sitting in wagon He looks dead He is finally getting out of our hair,anger
37,"Hooray for Dixie! Hooray, hooray for Dixie! Where's the owner of that horse? Please, mister, sir... -...a bad heart condition.... - Where? The war has frightened me already. I'm looking for the owner of that horse. He's tall, blond, he smokes a cigar, and he's a pig! Where is he now?!",17.683,51,for hooray for Where is owner of horse Please bad heart condition Where war has frightened me already I am looking for owner of horse He is tall blond he smokes cigar and he is pig Where is he now,curiosity
38,"You leave him be! He doesn't know who rides every horse! You stay quiet, old hen! Upstairs. Upstairs, in Room 4, señor. Hear that? You rotten criminals, how dare you?! Your spurs. There are two kinds of spurs, my friend. Those that come in by the door...",20.722,47,You leave him be He does not know who rides horse You stay quiet old hen Upstairs Upstairs in señor Hear that You rotten criminals how dare you Your spurs There are kinds of spurs my friend Those that come in by door,neutral
39,"..and those that come in by the window. Take off that pistol belt. It's empty. Mine isn't. Even when Judas hanged himself, there was a storm, too. That could be cannon fire. Cannon fire or storm, it's all the same to you! You ever see this before, my friend?",21.436999999999998,49,and those that come in by window Take off pistol belt It is empty Mine is not Even when hanged himself there was storm too That could be cannon fire Cannon fire or storm it is same to you You ever see this before my friend,neutral
40,"Throw it over the roof beam. That's it. And get on that! That's right. Now, make sure the rope is tight! It's got to hold the weight of a pig! Now, put the rope around your neck! Yes, very good.",18.766,40,Throw it over roof beam That is it And get on that That is right Now make sure rope is tight It is got to hold weight of pig Now put rope around your neck Yes very good,approval
41,It's too big for your neck? We'll fix that right away. | have another system. A little different than yours. I don't shoot the rope. | shoot the legs off the stool! Adios. ... guilty of the following crimes: horse theft...,17.641,41,It is too big for your neck We will fix that right away | have system little different than yours I do not shoot rope | shoot legs off stool Adios guilty of following crimes horse theft,neutral
42,"And Shorty? Sorry, Shorty! Move, come on, let's go! I don't know. As soon as | hit the desert, I'm thirsty. Burns, huh? They say people with fair skin can't take too much. Like that, you won't have to carry so much. Where are we going?",20.104,46,And Sorry come on let us go I do not know As soon as | hit desert I am thirsty They say people with fair skin can not take too much Like that you will not have to carry so much Where are we going,remorse
43,"Where? Where I'm going, amigo. Over that way. Another 100 miles of beautiful sunbaked sand. Even the armies are afraid to march through there. Sibley's men are retreating up there. Canby’s men are coming here... ...but no one will set foot in this hell...",19.142,44,Where Where I am going amigo Over way miles of beautiful sunbaked sand Even armies are afraid to march through there 's men are retreating up there ’s men are coming here but one will set foot in hell,fear
44,"..except you and me. One hundred miles. That's a nice walk. What was it you told me the last time? “If you save your breath, | feel a man like you could manage it.” And if you won't manage it, you'll die. Only slowly. Very slowly, old friend. After you, please. Start walking.",22.9,53,except you and me miles That is nice walk What was it you told me last time If you save your breath | feel man like you could manage it And if you will not manage it you will die Only slowly Very slowly old friend After you please Start walking,neutral
45,"Taking a rest? Come on, Blondie, we don't have very far to go. Only 70 miles. Only eight and a half hours more before sunset. That's not too bad. Come on! And so, Blondie... .. It's goodbye. $200,000 in gold. It's yours. Just get me water!",21.774,46,Taking rest Come on we do not have very far to go Only miles Only and half hours more before sunset That is not too bad Come on And so It is goodbye in gold It is yours Just get me water,neutral
46,"What's that you say? Who the hell are you? My name's Bill Carson now. Surprise attack. All dead. My name is Jackson. Not Carson. Yeah, yeah, glad to meet you, Carson. I'm Lincoln's grandfather. What was that you said about the dollars?",16.851,42,What is that you say Who hell are you My name 's now Surprise attack All dead My name is Not Yeah yeah glad to meet you I am 's grandfather What was that you said about dollars,neutral
47,"$200,000, all mine. Was the Third Cavalry's. Baker has nothing. The gold... | hid the gold. The gold is safe! Where? Here? Talk! In the cemetery.",16.433,26,mine Was 's has nothing gold hid gold gold is safe Where Here Talk In cemetery,neutral
48,"Which cemetery? On Sad Hill. There's a grave by the... Which grave? Have a name? Have a number? Come on, you dummy, talk! There's no number. There's a name.",15.971999999999998,29,cemetery On There is grave by the grave Have name Have number Come on you dummy talk There is number There is name,neutral
49,"It's written. Water! You talk first, eh? I'll give you the water later! Sad Hill Cemetery, okay? In a grave, okay. But it must have a name or a number on it. There must be 1,000, 5,000, you...! Don't die.",16.387999999999998,40,It is written Water You talk first eh I will give you water later okay In grave okay But it must have name or number on it There must be you Do not die,neutral
50,"Don't die! I'll get you water! Stay there. Don't move, I'll get you water. Don't die until later! Get away from there! He's dead. Mil kill you! If you do that, you'll always be poor. Just like the greasy rat that you are.",19.227000000000004,43,Do not die I will get you water Stay there Do not move I will get you water Do not die until later Get away from there He is dead kill you If you do that you will always be poor Just like greasy rat that you are,caring
51,"If | were you, I'd... ...keep me alive. What did he tell you? A name. Name on a grave. What name? Blondie, don't die. Don't die! I'm your friend.",15.264999999999999,29,If | were you I would keep me alive What did he tell you name Name on grave name do not die Do not die I am your friend,neutral
52,"Please don't die. Please! I'm your friend! lil help you. I'll help you! Don't move. I'll be right back. I'll get the water. Don't die like that pig. Water, Blondie? Don't drink! It's no good for you. Feel better? Blondie, what's the matter? Please don't die!",20.018,46,Please do not die Please I am your friend help you I will help you Do not move I will be right back I will get water Do not die like pig Do not drink It is good for you Feel better what is matter Please do not die,caring
53,"I've got a very sick man here. But we have no more beds here. Let him have yours! - Where is Pablo Ramirez? - Padre Ramirez. He is away at the moment. He should be back any day now. It doesn't matter. For the moment, we'll take very good care of my friend. May God be praised.",17.058,57,I have got very sick man here But we have more beds here Let him have yours Where is He is away at moment He should be back day now It does not matter For moment we will take very good care of my friend May be praised,caring
54,"In case you didn't know it... ...God is on our side, too. Because He hates the Yanks. Father, is he still breathing? Yes, of course. You're heavy. All right, put a fresh bandage on him. Put him in my cell. Out, soldier. Out you go, come on.",17.933,47,In case you did not know it is on our side too Because He hates is he still breathing Yes of course You are heavy All right put fresh bandage on him Put him in my cell Out soldier Out you go come on,neutral
55,"Look out for him, please. He's like a brother to me! Father, did he speak? Did he say anything? Did he ask for me? Did he speak about anything? No, he hasn't spoken as yet. But you mustn't worry. He's both young and strong. That's what's kept him going until now. He should regain his strength in a very short time. Thank you, Father. You don't know how much this boy's life means to me! The old Father tells me you'll be up and around in a few days.",26.525,89,Look out for him please He is like brother to me did he speak Did he say anything Did he ask for me Did he speak about anything No he has not spoken as yet But you must not worry He is both young and strong That is what is kept him going until now He should regain his strength in very short time Thank you You do not know how much boy 's life means to me old tells me you will be up and around in few days,gratitude
56,"You're very lucky to have me so close when it happened. Think, if you'd been on your own. I mean, when... ...when one is ill... ...It's good to have somebody close by, friends or relations. Do you... ...you have parents, Blondie? A mother?",18.35,43,You are very lucky to have me so close when it happened Think if you would been on your own I mean when when is ill It is good to have somebody close by friends or relations Do you you have parents mother,realization
57,"Not even a mother. No one. You're all alone, huh? Like me, Blondie. We're all alone in the world. | have you, you have me. Only for a little while, | mean. It had to happen now. What a dirty rotten trick of fate!",17.682000000000002,44,Not even mother one You are all alone Like me We are all alone in world | have you you have me Only for little while | mean It had to happen now What dirty rotten trick of fate,disappointment
58,"We could have all that money in our hands. I must tell you the truth, Blondie. In my place, you would do the same thing. It's all over for you now. There's nothing anyone can do anymore. It's my fault! Mine, mine! I'll tell you one thing, Blondie. If | knew that my last hour had come... ...| swear, in my place, in your place, | would do the same thing.",24.565,71,We could have money in our hands I must tell you truth In my place you would do same thing It is all over for you now There is nothing anyone can do anymore It is my fault mine I will tell you thing If | knew that my last hour had come | swear in my place in your place would do same thing,realization
59,"| would tell about the gold. Yes, yes | would! | would tell the name on the grave. After all, what good is the money to you if you're dead? I know the name of the cemetery. But you know how many graves there are there? Please. Please, have a little. Coffee? Please tell me the name.",19.268,57,would tell about gold Yes yes | would would tell name on grave After all what good is money to you if you are dead I know name of cemetery But you know how many graves there are there Please Please have little Coffee Please tell me name,caring
60,"On the grave. If | get my hands on the $200,000... ...I'll always honor your memory. | swear it! I'll always honor your memory! Come closer. Tell me. I'll sleep better... ...knowing my good friend...",18.182000000000002,35,On grave If | get my hands on I will always honor your memory swear it I will always honor your memory Come closer Tell me I will sleep better knowing my good friend,grief
61,"..1S by my side... ...to protect me. “Tuco, water. Please, water.” But if | get that name from you, I'll give you water! All right, you dirty skunk, get your ass off the bed! Come on, come on, the party's over. The wagon is all ready to go. From the way the wounded are pouring into this place...",17.762999999999998,58,by my side to protect me water Please water But if | get name from you I will give you water All right you dirty skunk get your ass off bed Come on come on party 's over wagon is all ready to go From way wounded are pouring into place,caring
62,"...we better get the hell out of here before we get caught up in the war. Tuco, Father Ramirez is back. This is something I have to look into. It'll only take a minute. Get moving. - Where? This way? - Yes. Hey, Pablo! Don't you recognize me? It's me, Tuco! Let me embrace you.",18.892,55,we better get hell out of here before we get caught up in war is back This is something I have to look into It will only take minute Get moving Where way Yes Hey Do not you recognize me It is me Let me embrace you,neutral
63,"I don't know the right thing! | was just passing by here. | said to myself... ...l wonder if my brother remembers his brother. Did | do wrong? It doesn't matter. I'm very happy. You've seen me, Tuco. Yeah, well, I'm very glad | came. Oh, my uniform. It's a long story.",21.227999999999998,52,I do not know right thing was just passing by here said to myself l wonder if my brother remembers his brother Did | do wrong It does not matter I am very happy You have seen me Yeah well I am very glad | came Oh my uniform It is long story,joy
64,"Let's talk about you. It's more important. You look very well. A bit thin, perhaps, but... ...you always were thin, eh Pablito? What about our parents? Only now do you think of them? To begin after nine years? Nine years?",19.058999999999997,40,Let us talk about you It is more important You look very well bit thin perhaps but you always were thin eh What about our parents Only now do you think of them To begin after years years,neutral
65,"So it's nine years. Our mother has been dead a long time now. Our father died only a few days ago. That's why | was away. He asked for you to be there. But there was only me. And you? Outside of evil, what else have you managed to do?",19.352999999999998,50,So it is years Our mother has been dead long time now Our father died only few days ago That is why | was away He asked for you to be there But there was only me And you Outside of evil what else have you managed to do,sadness
66,"It seems to me you once had a wife someplace. Not one, lots of them! One here, one there, wherever | found them. Go on, preach me a sermon, Pablo. What good would that be? Just keep on the way you're going. Go away. The Lord have mercy on your soul.",18.310000000000002,51,It seems to me you once had wife someplace Not lots of them here there wherever | found them Go on preach me sermon What good would that be Just keep on way you are going Go away have mercy on your soul,neutral
67,"I'll go, I'll go. While I'm waiting for the Lord to remember me... .. |, Tuco Ramirez, brother of Brother Ramirez... ...will tell you something. You think you're better than | am. Where we came from, if one did not want to die of poverty... ...one became a priest or a bandit! You chose your way, | chose mine. Mine was harder.",19.852999999999998,62,I will go I will go While I am waiting for to remember me | brother of will tell you something You think you are better than | am Where we came from if did not want to die of poverty one became priest or bandit You chose your way chose mine Mine was harder,neutral
68,"You talk of our mother and father. You remember when you left to become a priest. I stayed behind! | must have been ten, twelve. I don't remember which, but | stayed. I tried, but it was no good. Now | am going to tell you something. You became a priest because you were... ...too much of a coward to do what | do!",17.515,64,You talk of our mother and father You remember when you left to become priest I stayed behind | must have been I do not remember which but stayed I tried but it was good Now | am going to tell you something You became priest because you were too much of coward to do what | do,admiration
69,"Please, forgive me, brother. My belly's full. Nice guy, my brother. I didn't tell you my brother was in charge here. Everything, like the pope almost. He's in charge in Rome. My brother, he says to me: ""Stay, brother, don't go home."" ""We never see each other.""",17.226,47,Please forgive me brother My belly 's full Nice guy my brother I did not tell you my brother was in charge here Everything like pope almost He is in charge in My brother he says to me Stay brother do not go home We never see other,neutral
70,"“Here, there's plenty to eat and drink. Bring your friend, too."" Whenever we see each other, he never lets me go. It's always the same story. My brother, he's crazy about me. That's so. Even a tramp like me, no matter what happens... ...| know there's a brother somewhere who will never refuse me a bowl of soup. Sure.",22.563,59,Here there is plenty to eat and drink Bring your friend too Whenever we see other he never let us me go It is always same story My brother he is crazy about me That is so Even tramp like me no matter what happens | know there is brother somewhere who will never refuse me bowl of soup Sure,joy
71,"Well, after a meal, there's nothing like a good cigar. Wake up, you! The troops are coming! Blue or gray? They're gray like us. Let's say ""hello"" to them and then get going. Hurrah for the Confederacy! Hurrah! Down with General Grant! Hurrah for General...what's his name?",21.02,47,Well after meal there is nothing like good cigar Wake up you troops are coming Blue or gray They are gray like us Let us say hello to them and then get going for Down with for what is his name,neutral
72,"Lee! God is with us because He hates the Yanks, too! God is not on our side ""cause He hates idiots also. Prisoners of war... forward... ...march! Form a single file. Robert Clark.",16.595999999999997,33,Lee is with us because He hates too is not on our side because He hates idiots also Prisoners of war forward march Form single file,neutral
73,"Present. Sam Richmond. Present. Bill Carson. | said Bill Carson! Hey, Blondie, isn't that Angel Eyes? All right, what's he doing? Sleeping?! Yeah, and you better be Bill Carson.",16.432000000000002,29,said is not that All right what is he doing Sleeping Yeah and you better be,neutral
74,"That's me! Please, Carson. Answer, ""Present""! What are you, deaf? Now, suppose you say ""present,"" Carson. | like big fat men like you. When they fall, they make more noise. And sometimes they never get up.",18.142,36,That is me Please What are you deaf Now suppose you say present | like big fat men like you When they fall they make more noise And sometimes they never get up,confusion
75,"Wallace... ...that's enough. Sergeant! The captain wants to see you right away. Be sure these two get good treatment. Hey, Blondie, did you hear that? Good treatment! For the last time, sergeant... .../'m telling you...",18.353,35,that is enough Sergeant captain wants to see you right away Be sure get good treatment Hey did you hear that Good treatment For last time sergeant telling you,caring
76,"...l want the prisoners treated as prisoners. No more brutality! There's hundreds of prisoners out there and only a few men to guard them. What am | supposed to do? | have to have respect! | think that you'll manage to gain their respect by treating them better! Are our men treated that well in Andersonville Camp? I don't give a goddamn what they do in Andersonville! While I'm in charge here, the prisoners are not to be...",23.061999999999998,78,l want prisoners treated as prisoners No more brutality There is hundreds of prisoners out there and only few men to guard them What am | supposed to do | have to have respect think that you will manage to gain their respect by treating them better Are our men treated that well in I do not give goddamn what they do in While I am in charge here prisoners are not to be,anger
77,"tortured... ...or cheated... ...or murdered! Is that an accusation? Sergeant, gangrene is eating my leg away... ..not my eyes. | know the prisoners here are being robbed systematically. | know there's scum around, or bivouacked near the camp, waiting...",17.557,39,tortured or cheated or murdered Is that accusation gangrene is eating my leg away not my eyes know prisoners here are being robbed systematically know there is scum around or bivouacked near camp waiting,sadness
78,"...for someone to deliver this loot. But as long as I'm commandant, | won't permit any such trickery! Am | clear? Yes, sir. Just as long as you're the commandant. Yes, sergeant. | know this leg means | won't last very long... ...but | pray | can manage to have enough time...",20.058999999999997,52,for someone to deliver loot But as long as I am commandant | will not permit such trickery Am | clear Yes sir Just as long as you are commandant Yes sergeant | know leg means | will not last very long but pray can manage to have enough time,neutral
79,...to amass evidence and bring to a court-martial all those who discredit... ...and dishonor the uniform... ...of the Union! I wish you luck. You and the others better lay low for a few days. I'll keep this. You go. Wallace will let you know. - Bring me Carson. - Right. Angel Eyes said for us to lay low for a few days.,22.895000000000003,62,to amass evidence and bring to court martial those who discredit and dishonor uniform of I wish you luck You and others better lay low for few days I will keep this You go will let you know Bring me Right said for us to lay low for few days,optimism
80,"But we'll keep close enough to keep an eye on things. Come on, saddle your horses. Come on in, Tuco. Don't be bashful. There's no formalities here. It's been a long time! You're hungry. Sit down. Eat!",15.011,37,But we will keep close enough to keep eye on things Come on saddle your horses Come on in Do not be bashful There is formalities here It is been long time You are hungry Sit down Eat,neutral
81,"I knew it, | knew it! The minute | saw you, | said to myself: “Look at that pig, Angel Eyes..."" "",.[IL bet he's got himself an easy job!"" “And he never forgets a friend!"" I never forget old friends, Tuco. It's good to see old friends again. Especially when they come from so far away...",17.558999999999997,56,I knew it knew it minute | saw you said to myself Look at pig Eyes .[IL bet he is got himself easy job And he never forgets friend I never forget old friends It is good to see old friends again Especially when they come from so far away,neutral
