Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
11,"- Don't point that... - Your wallet... Hey, man. What kind of whorehouse is this? - You from the church? - Yes, brother. Give it to me! Slut! You're fat and flabby! Wanna take her place? What's going on? The cops! Let's beat it! Let's go! Take that car. I'll go get Li'I Dice. Jesus, what a car! Something fucked up. Li'I Dice is gone. The cops are shooting, let's go!",26.171999999999997,71,Do not point that Your wallet Hey man kind of whorehouse is this You from church Yes brother Give it to me You are fat and flabby Want To take her place What is going on cops Let us beat it Let us go Take car I will go get what car Something fucked up is gone cops are shooting let us go,anger
12,"Slow down! Hold on. You said you knew how to drive. I do, so cool it! Turn! Watch out! You fucking asshole! Hey, I didn't do it on purpose. No one saw anything. So keep your mouths shut, understand? Hold on, I twisted my ankle. Goose fucked up his ankle. It fucking hurts. Take him into the woods. I'll shoot to distract the cops. - In God we trust. - In God we trust. Pass me the telephone, Penguin. Shorty is another notorious guy in the City of God,",30.256999999999994,89,Slow down Hold on You said you knew how to drive I do so cool it Turn Watch out You fucking asshole Hey I did not do it on purpose one saw anything So keep your mouths shut understand Hold on I twisted my ankle fucked up his ankle It fucking hurts Take him into woods I will shoot to distract cops In we trust In we trust Pass me telephone is notorious guy in of,anger
13,"But it's not yet time to tell the story, It fucking hurts, Goose. Shut up. You sound like a damn sissy, man. Climb up! No one saw anything? How odd! A car crashes into a bar and no one saw a thing. I suppose you didn't see anything either? As usual, no one saw, no one knows. So what's up, Shorty? They're hiding in the woods. Hello, Melonhead. I have this feeling that they're out in the woods.",29.711,78,But it is not yet time to tell story It fucking hurts Shut up You sound like damn sissy man Climb up one saw anything How odd car crashes into bar and one saw thing I suppose you did not see anything either As usual one saw one knows So what is up They are hiding in woods Hello I have feeling that they are out in woods,annoyance
14,"The motherfuckers. They're out in the woods. Felipe, lock up the car. Rangel, come with me. I can't see a thing. How the hell can they see? Fucking jungle. They stole a fortune at that motel. I know. What if we took the money? Are you crazy? I'm not getting mixed up in that. I want to exterminate these guys. What? Since when is stealing from niggers and thieves a crime? It won't be hard to nab them. I have a stoolie in the City.",28.059,85,motherfuckers They are out in woods lock up car come with me I can not see thing How hell can they see Fucking jungle They stole fortune at motel I know What if we took money Are you crazy I am not getting mixed up in that I want to exterminate guys What Since when is stealing from niggers and thieves crime It will not be hard to nab them I have stoolie in,anger
15,"Did you hear those shots? If I catch one of them, I'll kill him. Maracana! Open the door. What's the matter? The cops are after me. Shaggy! The cops are on my ass! Hide me! Quick, come in. Shit. I thought the cops would be down there all night. I had a vision, Goose. You been smoking something? - You've had a job, right? - Yeah.",26.786,66,Did you hear shots If I catch of them I will kill him Open door What is matter cops are after me cops are on my ass Hide me Quick come in Shit I thought cops would be down there night I had vision You been smoking something You have had job right Yeah,anger
16,"What's it like? What do people say? I worked with my father. And fathers talk a lot of shit. You know what, Goose? I'm getting out, I don't want to die. This gangster's life isn't for me. Wait! The cops are still down there. I don't give a shit. I'm going back to the church. I will say of the Lord, He is my refuge and my fortress, in Him will I trust. Fear not the terror by night, nor the arrow that flies by day. - Stop, motherfucker! - Don't move! Stop, or I'll shoot! - shall abide under the shadow of the Almighty.",37.768,105,What is it like What do people say I worked with my father And fathers talk lot of shit You know what I am getting out I do not want to die gangster 's life is not for me Wait cops are still down there I do not give shit I am going back to church I will say of He is my refuge and my fortress in Him will I trust Fear not terror by night nor arrow that flies by day Stop motherfucker Do not move Stop or I will shoot shall abide under shadow of,optimism
17,"The hold-up at the motel went down as the bloodiest in history, The destinies of the outlaws then took different paths, I don't think this guy was involved in the heist. See here? He's a worker, not a hoodlum. I'll make him one now. Destiny put Clipper back into the hands of God, Shaggy was in Bernice's hands, And Goose was in my father's hands, Why do you do these things? You think I'm a fool? From now on, you'll work with me. Your younger brother will keep an eye on you. You listen to me. If I catch you with money that isn't yours,",38.949999999999996,105,hold up at motel went down as bloodiest in history destinies of outlaws then took different paths I do not think guy was involved in heist See here He is worker not hoodlum I will make him now Destiny put back into hands of was in 's hands And was in my father 's hands Why do you do things You think I am fool From now on you will work with me Your younger brother will keep eye on you You listen to me If I catch you with money that is not yours,neutral
18,"I'll kill you. That goes for you too. Get changed! You start work immediately. Having a hood as a brother sucks, You always end up footing the bill, Don't worry. Dad's mad at me, but he'll get over it. Give me that, Rocket. It's not for you. You have to study. Getting shot doesn't scare you? I'm a hood because I got no brain. But you're smart. You should study. I go to school because I don't like physical work. Promise me something.",30.247,83,I will kill you That goes for you too Get changed You start work immediately Having hood as brother sucks You always end up footing bill Do not worry 's mad at me but he will get over it Give me that It is not for you You have to study Getting shot does not scare you I am hood because I got brain But you are smart You should study I go to school because I do not like physical work Promise me something,neutral
19,"That you'll never touch this gun. Promise? Let's shake. We'd better hurry. I'm gonna sell a lot of fish. And don't laugh. You grinned when I got slapped. - Who, me? - I saw you. What is it, Shaggy? Cat got your tongue? Your fidgeting behind me makes me nervous. I'm thinking of what to say to you. You're thinking, as well? Don't. It'll be your downfall. My heart has chosen you. And I follow my heart. Are you pulling my leg? You never heard of love at first sight? Hoods don't love, they desire.",35.57,95,That you will never touch gun Promise Let us shake We would better hurry I am going to sell lot of fish And do not laugh You grinned when I got slapped Who me I saw you What is it got your tongue Your fidgeting behind me makes me nervous I am thinking of what to say to you You are thinking as well Do not It will be your downfall My heart has chosen you And I follow my heart Are you pulling my leg You never heard of love at first sight Hoods do not love they desire,nervousness
20,"You cut down everything I say. Hoods don't talk, they smooth-talk. Well, I'll stop wasting my breath on you. Hoods don't stop, they take a break. Talking to you about love sure is complicated. It's not love, it's a con game. It's just that I love you. You just might end up convincing me. After the hold-up, there were constant police raids in the slum, Every day, someone went to jail, someone was nailed, But no one had seen anything, No one knew anything, No one blabbed to the cops",35.434000000000005,90,You cut down everything I say Hoods do not talk they smooth talk Well I will stop wasting my breath on you Hoods do not stop they take break Talking to you about love sure is complicated It is not love it is con game It is just that I love you You just might end up convincing me After hold up there were constant police raids in slum day someone went to jail someone was nailed But one had seen anything one knew anything one blabbed to cops,love
21,"about where the thieves were hiding out, Shaggy. Why don't you change your life? Get a job instead of lying around in bed all day. - Good-for-nothing! - What do you mean? You think you can make money working? Go ahead. That's right, Shaggy. What do you think I do all day? Take it easy, baby. You know all I want is to be with you have kids, and a farm, raise chickens, grow pot and get high. Sure! For me, that's nothing but smooth-talk. What? I almost got rich with that motel job. Are you kidding?",32.885000000000005,97,about where thieves were hiding out Why do not you change your life Get job instead of lying around in bed day Good for nothing What do you mean You think you can make money working Go ahead That is right What do you think I do day Take it easy baby You know all I want is to be with you have kids and farm raise chickens grow pot and get high Sure For me that is nothing but smooth talk What I almost got rich with motel job Are you kidding,neutral
22,"The cops are still looking for you because of the deaths in the motel. What deaths? What are you talking about? Did you see anything? You don't know shit, so shut up. You weren't there. I didn't kill anyone. I bet it's those fucking policemen, and I'm the one taking the rap. They even nabbed Li'I Dice. So don't bring it up again! - I don't care who did it. - It wasn't me. Let me just say. I don't want my kid's father to be a hoodlum. You're all alone, Shaggy. - All alone? - That's right! - Clipper's gone religious. - Hallelujah!",30.461999999999993,104,cops are still looking for you because of deaths in motel deaths What are you talking about Did you see anything You do not know shit so shut up You were not there I did not kill anyone I bet it is fucking policemen and I am one taking rap They even nabbed So do not bring it up again I do not care who did it It was not me Let me just say I do not want my kid 's father to be hoodlum You are all alone All alone That is right 's gone religious,anger
23,"- Goose is working. - Ass-kisser! - And you? - I haven't changed. So what? They've deserted me, that's all. Then I'm deserting you too. I'm splitting, Shaggy. Come with me, if you want. Otherwise, I'll go alone. Fish for sale! My brother had promised to stop messing around, But a hood doesn't stop, a hood takes a break, Goose began messing around with Shorty's wife, I have trout. But for special customers like you, I also have a kisser fish. Hey, that's a mullet! Doesn't your husband",33.555,88,is working kisser And you I have not changed So what They have deserted me that is all Then I am deserting you too I am splitting Come with me if you want Otherwise I will go alone Fish for sale My brother had promised to stop messing around But hood does not stop hood takes break began messing around with 's wife I have trout But for special customers like you I also have kisser fish Hey that is mullet Does not your husband,neutral
24,"go down on you? No. Mine, before entering me, has to use his tongue. For about half an hour. And from behind? Do you let him? Good God, no. Doesn't it hurt? The first few times. Then you'll see, it's fantastic. But you need a banana. What for? You're missing the good things in life, girl! You take a banana, warm it up... Put it up your thing, while he takes you from behind. It's a real rush! Ask your husband.",28.62,81,go down on you No before entering me has to use his tongue For about hour And from behind Do you let him Good no Does not it hurt first few times Then you will see it is fantastic But you need banana What for You are missing good things in life girl You take banana warm it up Put it up your thing while he takes you from behind It is real rush Ask your husband,caring
25,"I couldn't. You don't know him. He's liable to beat me. Try him. Men go wild for smut like that. Motherfucking nigger! Slut! Whoring bitch! Rocket, give me your shorts. Quick! Take them off, dammit! I'm not going naked in the street. You want your brother to die? Give me your shorts. Now! Give me your shirt. Your shorts! Hurry up! I knew it. It's always me who forks up for that bum. The bastard ran off. That's his brother.",30.484999999999996,80,I could not You do not know him He is liable to beat me Try him Men go wild for smut like that Motherfucking nigger Whoring bitch Rocket give me your shorts Quick Take them off dammit I am not going naked in street You want your brother to die Give me your shorts Now Give me your shirt Your shorts Hurry up I knew it It is always me who forks up for bum bastard ran off That is his brother,anger
26,"- That brat there? - I'll castrate that fucker. Fish! Fish for sale! Hey, kid, come over here. - Where's your brother? - He's not working today. - Oh yeah? Get in. - I didn't do anything. - Get in! - What about my fish? Hurry it up, kid! I don't want to lose my fish! Forget your fish. Give me that. My father will kill me. That doesn't matter. Let's go. There's nothing here. That day, my father swore he never wanted to see my brother again,",28.836000000000006,88,brat there I will castrate fucker Fish Fish for sale Hey kid come over here Where is your brother He is not working today Oh yeah Get in I did not do anything Get in What about my fish Hurry it up kid I do not want to lose my fish Forget your fish Give me that My father will kill me That does not matter Let us go There is nothing here day my father swore he never wanted to see my brother again,anger
27,"Let's go, Felipe. And he never did, No one ever saw him in the slum again, The story of the Tender Trio was coming to an end, Li'I Dice? Shit, man. I thought you were a goner at the motel. You're fucking loaded! Don't, Benny. That's our money. Fuck you. Cut the crap and give me the money. Benny. Tell your brother Shaggy that Shorty is squealing. I'm leaving the slum. But Shorty had his hands full, Let's go see, Stringy. A neighbor called the police before sunrise,",30.395000000000003,88,Let us go And he never did one ever saw him in slum again story of was coming to end man I thought you were goner at motel You are fucking loaded Do not That is our money Fuck you Cut crap and give me money Benny Tell your brother that is squealing I am leaving slum But had his hands full Let us go see neighbor called police before sunrise,anger
28,"The tabloids went to town: ""Man Buries Wife Alive in the City of God"" Along with reporters, the place was swarming with cops, The hoodlums took off, - You wanna die? - It's you who's gonna die if you don't do what I say. And show the lady more respect. Let's go, dammit! - There are cops ahead. - Fuck them, let's go. - Where to? - Anywhere, just go. What's the matter? Have mercy! This car is a piece of junk. - My ass! Start the damn thing! - It needs a push. Push, Shaggy! Push!",33.229,97,tabloids went to town in of Along with reporters place was swarming with cops hoodlums took off You want to die It is you who is going to die if you do not do what I say And show lady more respect Let us go dammit There are cops ahead Fuck them let us go Where to Anywhere just go What is matter Have mercy car is piece of junk My ass Start damn thing It needs push Push Push,anger
29,"You? You want to arrest the thieves? Over there. Nab that guy over there! Run, Shaggy! Stop the car! This way! He's over here. We got that sonofabitch! - The bastard! - He's a murderer. On the day Shaggy died I remember the crowds and a camera, I'd always wanted to have one, Let's go to school. - Well? - Let's go to the beach. But we have an exam. So what? Everyone else is at the beach.",35.185,78,You You want to arrest thieves Over there Nab guy over there Stop car way He is over here We got sonofabitch bastard He is murderer On day died I remember crowds and camera I would always wanted to have Let us go to school Well Let us go to beach But we have exam So what Everyone else is at beach,anger
30,"Come on, let's go! She's in a bikini, but doesn't want to go. What's that saying you have? The sun is for everyone. The beach, for those who deserve it. I bought my first camera when I was 16, Like all poor people, I started at the bottom with the world's cheapest model, So, Rocket? How are things going? Any luck getting laid yet? Zilch. Angelica, I was crazy about her, So, Rocket, still clicking away? She was gorgeous and the only girl in our gang who screwed, I wanted to lose my virginity with her, With her, buddy?",33.478,99,Come on let us go She is in bikini but does not want to go What is that saying you have sun is for everyone beach for those who deserve it I bought my first camera when I was Like poor people I started at bottom with world 's cheapest model So How are things going luck getting laid yet I was crazy about her So still clicking away She was gorgeous and only girl in our gang who screwed I wanted to lose my virginity with her With her,admiration
31,"She's got a guy. So? I'm not jealous. Her father's a sergeant. No one's perfect. Closer together! I was the official photographer of our gang, The gang of groovies, Everyone paid to have copies of the pictures, Tiago, move back a little. Is this okay? Perfect. I need a joint. Instead of smoking, man,",21.462999999999997,54,She is got guy So I am not jealous Her father 's sergeant one 's perfect Closer together I was official photographer of our gang gang of groovies Everyone paid to have copies of pictures move back little Is this okay Perfect I need joint Instead of smoking man,neutral
32,"you should snort coke. It's far out. You snort, Tiago? I prefer a good toke. If you like, I can get it for you. You can? Then go on, move your ass! But the choice stuff is coke. That's a real nercotic. Narcotic! Your mouth is all salty, Tiago. Screw you. You want to be a lifeguard, Stringy? - You're never in the water. - My dad's a lifeguard. I'll bet you a beer I swim better. You're on. If you like, I can go get you a joint at Blacky's.",32.568000000000005,91,you should snort coke It is far out You snort I prefer good toke If you like I can get it for you You can Then go on move your ass But choice stuff is That is real nercotic Narcotic Your mouth is all jealous you You want to be lifeguard You are never in water My dad 's lifeguard I will bet you beer I swim better You are on If you like I can go get you joint at 's,neutral
33,"I'd have done anything to please her, Buy her pot, coke, I could go to the top dogs to buy quality stuff at a good price because the local boss was a former classmate: Blacky, Who is it? Rocket. - How are things down there? - Fine. - And the kids? - Fine too. You want to buy or smoke a joint? - Buy. - Come in, buddy. Who is it? This was Blacky's turf, But it hadn't always been his,",31.499,81,I would have done anything to please her Buy her pot I could go to top dogs to buy quality stuff at good price because local boss was former classmate Who is it Rocket How are things down there Fine And kids Fine too You want to buy or smoke joint Come in Who is it This was 's turf But it had not always been his,neutral
34,"- Hey, Blacky. - Fuck, Li'I Dice. You show up like this at my place? Who said it was your place? Doña Zelia began selling drugs here in order to raise her daughters, She also gave away drugs to boys at times in return for special favors, Her favorite was ""Big Boy"", One day, he grew very big! Zelia's operation was so amateur that he had no trouble seizing it from her, Big Boy used the neighborhood kids as dealers, What about my pot? Stick it up your ass. The best dealer",36.081,92,You show up like this at my place Who said it was your place began selling drugs here in order to raise her daughters She also gave away drugs to boys at times in return for special favors Her favorite was Boy day he grew very big 's operation was so amateur that he had trouble seizing it from her used neighborhood kids as dealers What about my pot Stick it up your ass best dealer,neutral
35,"was Carrot, He earned Big Boy's trust, and moved up to become a manager, Blacky, 20 for us and 5 for you, okay? One day a buddy of Carrot's showed up, His name was Aristotle, My wife needs an operation. His family had taken Carrot in when he was down and out, He couldn't refuse to help a brother in need, Here's the dope. I want the dough no later than Friday. - You've bailed me out, brother. - Friday. He's my buddy, practically my brother, Big Boy. Give him another week. Either you kill him, or I'll kill you.",43.091,100,was He earned 's trust and moved up to become manager for us and for you okay day buddy of 's showed up His name was My wife needs operation His family had taken in when he was down and out He could not refuse to help brother in need Here is dope I want dough no later than You have bailed me out brother He is my buddy practically my brother Give him week Either you kill him or I will kill you,anger
36,"Carrot had no choice, I said Friday. Don't do it, man. Carrot wanted to kill Big Boy, but it wasn't necessary, Big Boy hadn't paid off the cops, He died in jail, Carrot took everything that belonged to Big Boy, but didn't want the apartment, The place was ill-fated, Carrot gave it to his most trusted dealer, Blacky, Here. 150 bags. Give me more. That's how he took over the local trade, But not for long, Who is it?",30.543000000000003,79,had choice I said Do not do it man wanted to kill but it was not necessary had not paid off cops He died in jail took everything that belonged to but did not want apartment place was ill fated gave it to his most trusted dealer Here bags Give me more That is how he took over local trade But not for long Who is it,neutral
37,"Go see. - Hey, Blacky. - Fuck, Li'I Dice. You show up like this at my place? Who said it was your place? Yeah, who? Something wrong, Li'I Dice? Li'I Dice, my ass. My name is Li'l Zé now. Li'l Zé had always wanted to be boss of the City of God, ever since he was called ""Li'I Dice"", They're having fun, and not me? I want to get out of here. What, kid? Your friend took everything. What do you want? That night, Li'I Dice satisfied his thirst to kill, though he knew Shaggy would never forgive him,",31.781,99,Go see You show up like this at my place Who said it was your place Yeah who Something wrong my ass My name is Li'l now Li'l had always wanted to be boss of of ever since he was called They are having fun and not me I want to get out of here What kid Your friend took everything What do you want night satisfied his thirst to kill though he knew would never forgive him,neutral
38,"To avoid being punished he left the City of God, He had to work hard for peanuts, Yeah, Benny! Li'I Dice and Benny managed well, They had the gift of crime, - You have more money than me. - It was my idea. The only problem was running into an older hoodlum like my brother, Goose, Li'I Dice? Shit, man. I thought you were a goner at the motel. You're fucking loaded! Don't, Benny. That's our money. Benny, tell your brother Shaggy that Shorty is squealing. I'm leaving the slum.",34.353,90,To avoid being punished he left of He had to work hard for peanuts Yeah and managed well They had gift of crime You have more money than me It was my idea only problem was running into older hoodlum like my brother man I thought you were goner at motel You are fucking loaded Do not That is our money Benny tell your brother that is squealing I am leaving slum,anger
39,"Goose! From Shaggy. You'll need it. From one hit to the next, Li'I Dice grew up, At 18, he was the most respected hood in the City of God, You're of age now, watch out! He was one of the most wanted robbers in Rio, Li'I Dice, how's it going? Happy birthday. I'm so glad you've turned 18. Get lost, Tuba! Excuse me, amigo. Give me a beer! Didn't you see me, prick? - Sorry, man. - Up yours! The next time, I'll waste you, asshole!",30.871999999999993,86,Goose From You will need it From hit to next grew up At he was most respected hood in of You are of age now watch out He was of most wanted robbers in how is it going Happy birthday I am so glad you have turned Get lost Excuse me amigo Give me beer Did not you see me prick man Up yours next time I will waste you asshole,excitement
40,"Fag! Li'I Dice was ready for anything, I wanna talk. And he was itching to start, Who are the fattest cats here? There are tons of them. Look at Jerry Adriani gold chain, snazzy clothes. Look at Pereira and the chick he's with Bernice. She was my brother's girl. Check out his car. Then there's Blacky. Covered in gold. Gold chain, gold watch. Look at Carrot, and his car. They're all dealers.",32.46600000000001,72,Fag was ready for anything I want to talk And he was itching to start Who are fattest cats here There are tons of them Look at gold chain snazzy clothes Look at and chick he is with She was my brother 's girl Check out his car Then there is Covered in gold Gold chain gold watch Look at and his car They are all dealers,neutral
41,"They're all fucking loaded. Hold-ups bring in chickenshit. - The big bucks are in drugs. - I see. Especially in selling coke. - But you need money. - Not really. We'll kill these clowns and take over their business. - When do we start? - Now. Exu-the-Devil is the light that shines forth. He brought you here. Why remain in the City of God where God has forgotten you? I know what you want. You want power. I have something which will give it to you. To change your fate, I give you my protector, boy. But you mustn't fornicate with the amulet",41.249,103,They are all fucking loaded Hold ups bring in big bucks are in drugs I see Especially in selling coke But you need money Not really We will kill clowns and take over their business When do we start Now is light that shines forth He brought you here Why remain in of where has forgotten you I know what you want You want power I have something which will give it to you To change your fate I give you my protector boy But you must not fornicate with amulet,anger
42,"otherwise, you'll die. The boy is no longer called Li'I Dice but Li'l Zé. Li'l Zé will grow up. You'll stick with me, I'll stick with you. Li'I Dice became Li'l Zé and he began to kill, He started one morning, taking over Jerry Adriani's racket, By that night, almost all of the rackets in the slum were his, The only business he didn't touch was Carrot's since he was a friend of Benny's, All that was left was the apartment",35.44500000000001,81,otherwise you will die boy is no longer called but Li'l Li'l will grow up You will stick with me I will stick with you became Li'l and he began to kill He started morning taking over 's racket By night almost all of rackets in slum were his only business he did not touch was 's since he was friend of 's All that was left was apartment,neutral
43,"But that would be easy, Who is it? - Hey, Blacky. - Fuck, Li'I Dice. You show up like this at my place? Who said it was your place? Something wrong, Li'I Dice? Li'I Dice, my ass. My name is Li'l Zé now. Li'l Zé, see? - You're a goner, bastard. - Don't kill him. He understands. Right, Blacky? It's all yours. I don't want no trouble, okay? I should have taken this chance to avenge my brother's death, You'll live, but you'll work for us. Understand?",31.042999999999996,87,But that would be easy Who is it You show up like this at my place Who said it was your place Something wrong my ass My name is Li'l now Li'l see You are goner bastard Do not kill him He understands Right It is all yours I do not want trouble okay I should have taken chance to avenge my brother 's death You will live but you will work for us,neutral
44,"That's easy to say, - Where are you going? - He's clean, Li'l Zé. What's your name, kid? - Rocket. - He's Goose's brother. - Goose? - The late Goose. Quick, kid. Run along. Tell everyone that this business now belongs to Li'l Zé. And that we'll be selling coke. Got that? Cocaine. - Where's the turf? - Over there, on the left. Selling drugs is like any other business, The supplier delivers the merchandise which is then packaged on the premises, It's done in an assembly line,",37.766000000000005,88,That is easy to say Where are you going He is clean Li'l What is your name kid He is 's brother late kid Run along Tell everyone that business now belongs to Li'l And that we will be selling coke Got that Where is turf Over there on left Selling drugs is like other business supplier delivers merchandise which is then packaged on premises It is done in assembly line,neutral
45,"Boring as hell, Pot is wrapped up in ""lids"", Cocaine is put into packets, and then into bundles of 10 or 100, You can even make a career in dealing drugs, The kids start out as delivery boys, They're paid to run errands and take messages, Then they become lookouts, If the police arrive, the kites disappear and everyone scrams, Later, you become a dealer or a ""vapor"", When the heat's on, the ""vapor"" quickly evaporates,",31.701999999999998,76,Boring as hell is wrapped up in lids is put into packets and then into bundles of or You can even make career in dealing drugs kids start out as delivery boys They are paid to run errands and take messages Then they become lookouts If police arrive kites disappear and everyone scrams Later you become dealer or vapor When heat 's on vapor quickly evaporates,anger
46,"Moving up the ladder, you have the ""soldier"", And if the guy is good at math, he can become a manager, the boss's right-hand man, The police receive their part and don't make trouble, Since Li'l Zé killed off all of his enemies, there were no shoot-outs in the City of God, You could drive there, The playboys felt safe buying their drugs there, The City teemed with addicts and Li'l Zé grew rich, I can't decide which to wear. This one's cool. If dealing were legal, Li'l Zé would have been man of the year,",32.702999999999996,96,Moving up ladder you have soldier And if guy is good at math he can become manager boss 's right hand man police receive their part and do not make trouble Since Li'l killed off all of his enemies there were shoot outs in of You could drive there playboys felt safe buying their drugs there teemed with addicts and Li'l grew rich I can not decide which to wear one 's cool If dealing were legal Li'l would have been man of year,neutral
