Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
11,"HEY, FISH, COME OVER HERE! [ Yelling Continues ] [ Men Yelling ] UNDERSTAND, NEW FISH? COME ON, FISH, COME OVER HERE! TAKIN' BETS TODAY, RED? SMOKES OR COIN? BETTER'S CHOICE. - SMOKES. PUT ME DOWN FOR TWO. - ALL RIGHT, WHO'S YOUR HORSE? THAT LITTLE SACK OF SHIT. MMM, EIGHTH. EIGHTH FROM THE FRONT. HE'LL BE FIRST. OH, BULLSHIT. I'LL TAKE THAT ACTION. YOU'RE OUT SOME SMOKES, SON. - HEYWOOD, YOU'RE SO SMART, YOU CALL IT. - I'LL TAKE... THE CHUBBY FAT ASS, THE FIFTH ONE FROM THE FRONT. PUT ME DOWN FOR A QUARTER DECK. FRESH FISH! FRESH FISH TODAY! [ Laughing ] WE'RE REELIN' 'EM IN! I MUST ADMIT I DIDN'T THINK MUCH OF ANDY FIRST TIME I LAID EYES ON HIM.",46.79,125,FISH COME OVER HERE Continues Men NEW FISH FISH COME OVER ' OR 'S CHOICE PUT ME DOWN FOR ALL RIGHT WHO IS YOUR HORSE SACK OF EIGHTH FROM FRONT HE WILL BE FIRST I WILL TAKE ACTION YOU ARE OUT YOU ARE SO YOU CALL IT I WILL TAKE FROM FRONT PUT ME DOWN FOR DECK FRESH FISH FRESH FISH TODAY Laughing WE ARE ' THEM IN I MUST ADMIT I DID NOT THINK MUCH OF I LAID EYES,neutral
12,"LOOKED LIKE A STIFF BREEZE WOULD BLOW HIM OVER. THAT WAS MY FIRST IMPRESSION OF THE MAN. WHAT DO YOU SAY, RED? THAT TALL DRINK OF WATER WITH THE SILVER SPOON UP HIS ASS. THAT GUY? NEVER HAPPEN. TEN CIGARETTES. THAT'S A RICH BET. ALL RIGHT, WHO'S GONNA PROVE ME WRONG? OH! HEYWOOD? JIGGER? [ Heywood Chuckling ] SKEETS? FLOYD! [ Chuckling ] FOUR BRAVE SOULS. [ P.A. ] RETURN TO YOUR CELL BLOCKS FOR EVENING COUNT. ALL PRISONERS RETURN TO YOUR CELL BLOCKS. TURN TO THE RIGHT! EYES FRONT! [ Door Slams ] THIS IS MR. HADLEY. HE'S CAPTAIN OF THE GUARDS.",42.332,103,LIKE WOULD BLOW THAT WAS FIRST IMPRESSION OF WHAT DO YOU TALL OF WATER WITH SPOON UP HIS ASS NEVER HAPPEN CIGARETTES THAT IS RICH ALL RIGHT WHO IS GOING TO PROVE ME OH Chuckling ] TO YOUR BLOCKS FOR EVENING COUNT ALL PRISONERS RETURN TO YOUR TURN TO RIGHT EYES FRONT THIS IS HE IS OF,neutral
13,"I'M MR. NORTON, THE WARDEN. YOU ARE CONVICTED FELONS. THAT'S WHY THEY'VE SENT YOU TO ME. RULE NUMBER ONE: NO BLASPHEMY. I'LL NOT HAVE THE LORD'S NAME TAKEN IN VAIN IN MY PRISON. THE OTHER RULES YOU'LL FIGURE OUT AS YOU GO ALONG. ANY QUESTIONS? WHEN DO WE EAT? YOU EAT... WHEN WE SAY YOU EAT. YOU SHIT WHEN WE SAY YOU SHIT AND PISS WHEN WE SAY YOU PISS. YOU GOT THAT, YOU MAGGOT-DICK MOTHERFUCKER? - [ Groans ] - [ Hadley ] ON YOUR FEET. [ Man Coughs ] [ Norton ] I BELIEVE IN TWO THINGS: DISCIPLINE AND THE BIBLE. HERE YOU'LL RECEIVE BOTH. PUT YOUR TRUST IN THE LORD.",44.456,113,I AM YOU ARE CONVICTED FELONS THAT IS WHY THEY HAVE SENT YOU TO ME BLASPHEMY I WILL NOT HAVE 'S IN IN PRISON OTHER RULES YOU WILL FIGURE OUT AS YOU GO ALONG QUESTIONS WHEN DO WE EAT YOU WHEN WE SAY YOU YOU SHIT WHEN WE SAY YOU SHIT AND PISS WHEN WE SAY YOU PISS YOU GOT THAT YOU MAGGOT ] Hadley ] ON YOUR FEET ] I BELIEVE IN THINGS AND HERE YOU WILL RECEIVE PUT YOUR TRUST IN,neutral
14,"YOUR ASS BELONGS TO ME. WELCOME TO SHAWSHANK. UNHOOK 'EM. [ Hadley ] TURN AROUND. THAT'S ENOUGH. MOVE TO THE END OF THE CAGE. TURN AROUND. DELOUSE HIM. TURN AROUND. MOVE OUT OF THE CAGE, GO TO YOUR LEFT, PICK UP YOUR CLOTHES AND BIBLE. NEXT MAN UP! TO THE RIGHT. RIGHT, RIGHT, RIGHT. [ Man Yells ] [ Hadley ] LEFT. LEFT. [ Red Narrating ] THE FIRST NIGHT'S THE TOUGHEST, NO DOUBT ABOUT IT. UPSTAIRS. THEY MARCH YOU IN, NAKED AS THE DAY YOU WERE BORN, SKIN BURNING AND HALF BLIND FROM THAT DELOUSING SHIT THEY THROW ON YOU.",44.544,101,YOUR ASS BELONGS TO ME TO UNHOOK THEM ] TURN AROUND THAT IS ENOUGH MOVE TO OF AROUND TURN AROUND MOVE OUT OF CAGE TO YOUR PICK UP YOUR AND TO RIGHT RIGHT RIGHT RIGHT 'S DOUBT ABOUT IT THEY YOU IN AS DAY YOU WERE SKIN BURNING AND HALF BLIND FROM DELOUSING SHIT THEY THROW ON YOU,neutral
15,"AND WHEN THEY PUT YOU IN THAT CELL, WHEN THOSE BARS SLAM HOME, THAT'S WHEN YOU KNOW IT'S FOR REAL. WHOLE LIFE BLOWN AWAY IN THE BLINK OF AN EYE. NOTHING LEFT BUT ALL THE TIME IN THE WORLD TO THINK ABOUT IT. MOST NEW FISH COME CLOSE TO MADNESS THE FIRST NIGHT. SOMEBODY ALWAYS BREAKS DOWN, CRYING. HAPPENS EVERY TIME. [ Cell Doors Closing ] THE ONLY QUESTION IS, WHO'S IT GONNA BE? IT'S AS GOOD A THING TO BET ON AS ANY, I GUESS. I HAD MY MONEY ON ANDY DUFRESNE. LIGHTS OUT! [ Footsteps ] [ Red Narrating ] I REMEMBER MY FIRST NIGHT. SEEMS LIKE A LONG TIME AGO.",51.669,113,AND WHEN THEY PUT YOU IN WHEN THAT IS WHEN YOU KNOW IT IS FOR BLOWN AWAY IN OF NOTHING BUT IN TO THINK ABOUT IT MOST NEW FISH COME CLOSE TO BREAKS HAPPENS EVERY Cell Doors ONLY QUESTION IS WHO IS IT GOING TO BE IT IS AS GOOD THING TO AS I GUESS I HAD MONEY ON ANDY DUFRESNE Footsteps I REMEMBER SEEMS LIKE LONG AGO,admiration
16,"[ Man #1 ] YOO-HOO. [ Man #2 ] HEY, FISH. FISH, FISH, FISH, FISH, FISHY. [ Man #3 ] HEY, BOY, YOU SCARED OF THE DARK? LOOKIT HERE, NEW FISH. YOU'LL WISH YOUR DADDY NEVER DICKED YOUR MAMA. [ Man #4 ] FISHY! PIGGY! PORK! I WANT ME A PORK CHOP! LAWD, YES! YOU WRITIN' THIS DOWN, FISH? [ Man #1 ] YOO-HOO. GONNA BE A QUIZ LATER. [ Giggling ] POKE YOUR ASS OUT, GIMME A FIRST LOOK! SHH! KEEP IT DOWN. [ Red ] THE BOYS ALWAYS GO FISHIN' WITH FIRST-TIMERS. [ Taunts Continue ] AND THEY DON'T QUIT UNTIL THEY REEL SOMEONE IN. IF YOU SLEEP, YOU'RE GONNA HAVE NIGHTMARES. HEY, FAT ASS. - AND IF YOU DREAM, YOU'RE GONNA DREAM ABOUT ME. - [ Heywood ] FAT ASS! TALK TO ME, BOY. [ Whimpering ] I KNOW YOU'RE THERE. I CAN HEAR YOU BREATHIN'.",45.498999999999995,149,Man Man FISH FISH FISH FISH FISH Man YOU SCARED OF NEW FISH YOU WILL WISH YOUR DADDY NEVER DICKED YOUR Man I WANT ME PORK YOU THIS DOWN FISH Man GOING TO BE LATER Giggling POKE YOUR GIVE ME FIRST LOOK KEEP IT DOWN Red ] ALWAYS GO WITH Taunts Continue AND THEY DO NOT QUIT UNTIL THEY REEL SOMEONE IN IF YOU SLEEP YOU ARE GOING TO HAVE AND IF YOU DREAM YOU ARE GOING TO ABOUT ME TO Whimpering I KNOW YOU ARE THERE I CAN HEAR YOU BREATHIN,neutral
17,"DON'T YOU LISTEN TO THESE NITWITS. YOU HEAR ME? THIS PLACE AIN'T SO BAD. TELL YOU WHAT. [ Whimpering Continues ] I'LL INTRODUCE YOU AROUND, MAKE YOU FEEL RIGHT AT HOME. I KNOW A COUPLE OF BIG OLD BULL QUEERS... THAT'D JUST LOVE TO MAKE YOUR ACQUAINTANCE, ESPECIALLY THAT BIG, WHITE, M-MUSHY BUTT OF YOURS. [ Whimpering ] GOD! I DON'T BELONG HERE! [ Men Yelling ] [ Man ] WE HAVE A WINNER! [ Fat Ass ] I WANNA GO HOME! AND IT'S FAT ASS BY A NOSE! [ Yelling Continues ] IT'S THE FAT GUY! IT'S THE FAT GUY! FRESH FISH! FRESH FISH! FRESH FISH! [ Men Chanting ] FRESH FISH! FRESH FISH! [ Fat Ass ] I DON'T BELONG HERE. I WANNA GO HOME. I WANT MY MOTHER. [ Chanting Continues ] [ Man ] I HAD YOUR MOTHER. SHE WASN'T THAT GREAT.",46.459,146,DO NOT YOU LISTEN TO NITWITS YOU HEAR ME ARE NOT SO BAD TELL YOU WHAT Whimpering Continues I WILL INTRODUCE YOU AROUND MAKE YOU FEEL RIGHT AT I KNOW COUPLE OF OLD THAT WOULD JUST LOVE TO MAKE YOUR ACQUAINTANCE OF Whimpering I DO NOT BELONG HERE Men Man ] WE HAVE WINNER I WANT TO GO AND IT IS Continues IT IS IT IS FRESH FISH FRESH FISH FRESH FISH Men FRESH FISH FRESH FISH ] I DO NOT BELONG HERE I WANT TO GO I WANT MY MOTHER Chanting Man ] I HAD YOUR MOTHER SHE WAS NOT,anger
18,"[ Chanting Continues, Faster ] [ Door Opens ] WHAT THE CHRIST IS THIS HAPPY HORSE SHIT? [ Man ] HE TOOK THE LORD'S NAME IN VAIN! I'M TELLIN' THE WARDEN! - YOU'LL BE TELLIN' HIM WITH MY BATON UP YOUR ASS! - YOU GOTTA LET ME OUTTA HERE. WHAT IS YOUR MALFUNCTION, YOU FAT BARREL OF MONKEY SPUNK? PLEASE. I AIN'T SUPPOSED TO BE HERE. NOT ME. I AIN'T GONNA COUNT TO THREE, OR EVEN ONE. YOU WILL SHUT THE FUCK UP, OR I'LL SING YOU A LULLABY! PLEASE! THERE'S BEEN A MISTAKE. [ Whispers ] MAN, SHUT UP. [ Whimpering ] YOU DON'T UNDERSTAND! I'M NOT SUPPOSED TO BE HERE! OPEN THAT CELL! [ Man ] ME, NEITHER! YOU PEOPLE RUN THIS PLACE LIKE A FUCKIN' PRISON! [ Whimpering Continues ] [ Groaning ] [ Hadley ] SON OF A BITCH! - [ Grunting, Groaning ] - [ Blows Landing ]",46.16600000000001,153,Chanting Opens WHAT IS HORSE Man ] HE TOOK 'S NAME IN I AM ' YOU WILL BE ' WITH BATON UP YOUR YOU GOT TO LET ME WHAT IS YOUR BARREL OF PLEASE I ARE NOT SUPPOSED TO BE HERE NOT I ARE NOT GOING TO COUNT TO OR EVEN YOU WILL SHUT OR I WILL SING YOU PLEASE THERE IS BEEN MISTAKE Whimpering YOU DO NOT UNDERSTAND I AM NOT SUPPOSED TO BE HERE OPEN Man ] YOU RUN LIKE ' PRISON Whimpering Continues Groaning SON OF A Landing,caring
19,"[ Men Murmuring ] [ Man ] CAPTAIN, TAKE IT EASY! GODDAMN! [ Blows Landing ] [ Fat Ass Whimpering ] IF I HEAR SO MUCH AS A MOUSE FART IN HERE THE REST OF THE NIGHT, I SWEAR BY GOD AND SONNY JESUS, YOU WILL ALL VISIT THE INFIRMARY. EVERY LAST MOTHERFUCKER IN HERE! CALL THE TRUSTEES. TAKE THAT TUB OF SHIT DOWN TO THE INFIRMARY. [ Keys Jingling ] [ Door Opening, Closing ] [ Red Narrating ] HIS FIRST NIGHT IN THE JOINT, ANDY DUFRESNE COST ME TWO PACKS OF CIGARETTES. HE NEVER MADE A SOUND. [ Loud Buzzer Sounds ] [ Guard ] TIER 3-NORTH, CLEAR COUNT. [ Guard ] TIER 2-NORTH, CLEAR COUNT! TIER 2-SOUTH, CLEAR! TIER 3-SOUTH, CLEAR. [ Loud Footsteps ]",51.331,128,Man TAKE IT EASY Blows Landing Fat IF I HEAR SO MUCH AS IN HERE REST OF I SWEAR BY AND YOU WILL ALL VISIT LAST IN CALL TAKE OF SHIT DOWN TO HIS FIRST NIGHT IN COST ME PACKS OF CIGARETTES HE NEVER MADE Sounds Guard TIER Guard TIER NORTH TIER SOUTH TIER SOUTH,neutral
20,"TIER 1-NORTH, CLEAR. TIER 1-SOUTH, CLEAR. TIER 4-SOUTH, CLEAR. [ Guard ] PREPARE TO ROLL OUT! [ Loud Footsteps ] ROLL OUT! MOVE ALONG. NEXT. HERE YOU GO. NEXT. NEXT. COME ON, MOVE IT ALONG. GO. ARE Y-- ARE YOU GOING TO... EAT THAT? NO, I HADN'T-- I HADN'T PLANNED ON IT. DO YOU MIND? OHH. [ Chuckles ] THAT'S NICE AND RIPE. [ Chirps ] [ Bird Chirping ]",42.99899999999999,70,TIER TIER SOUTH TIER SOUTH Guard PREPARE TO ROLL ALONG HERE YOU GO MOVE ALONG ARE Y-- ARE YOU GOING TO EAT THAT NO I HAD NOT-- I HAD NOT PLANNED DO YOU MIND Chuckles THAT IS NICE AND Chirps Chirping,admiration
21,"JAKE SAYS, ""THANK YOU."" FELL OUT OF HIS NEST OVER BY THE PLATE SHOP. I'M GONNA LOOK AFTER HIM UNTIL HE'S BIG ENOUGH TO FLY. - OH, NO, NO, HERE HE COMES. - [ Heywood Chuckling ] MORNIN', FELLAS. FINE MORNIN', ISN'T IT? [ Clears Throat ] YOU KNOW WHY IT'S A FINE MORNIN', DON'T YA? COME ON, SET 'EM DOWN. I WANT 'EM ALL LINED UP HERE JUST LIKE A PRETTY LITTLE CHORUS LINE. YEAH, LOOK AT THAT. LOOK AT THAT. [ Man ] I CAN'T STAND THIS GUY. OH, LORD. YES. RICHMOND, VIRGINIA. SMELL MY ASS. [ Heywood Laughing ] [ Man ] AFTER HE SMELLS MINE. RED, THAT WAS A TERRIBLE SHAME ABOUT YOUR HORSE COMIN' IN LAST AND ALL. BUT I SURE DO LOVE THAT WINNIN' HORSE OF MINE, THOUGH. I BELIEVE I OWE THAT BOY A GREAT, BIG, SLOPPY KISS WHEN I SEE HIM.",51.209,149,SAYS THANK YOU FELL OUT OF HIS NEST OVER BY SHOP I AM GOING TO LOOK AFTER UNTIL HE IS BIG ENOUGH TO HERE HE ' IS NOT IT Clears YOU KNOW WHY IT IS MORNIN ' DO NOT SET DOWN I WANT THEM ALL LINED UP HERE JUST LIKE PRETTY LITTLE CHORUS YEAH LOOK AT THAT LOOK AT THAT Man ] I CANNOT STAND YES Laughing Man ] AFTER HE THAT WAS TERRIBLE SHAME ABOUT YOUR HORSE IN LAST AND ALL BUT I SURE DO LOVE THAT ' OF I BELIEVE I THAT BOY WHEN I SEE,gratitude
