Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
31,"Remember that guy? No. Those were the fuckin' days. Hey, what's up? Keep goin'. Keep goin'. Alright, alright. Is there something you wanna talk to me about? It's just us on this boat. I hid ten million bucks. You did-what? You did what?",22.286,43,Remember guy No Those were fuckin ' days Hey what is up Keep going Keep going Alright alright Is there something you want to talk to me about It is just us on boat I hid bucks You did what You did what,annoyance
32,"I hid ten million bucks. You hid ten million- ten million bucks? Yeah. Where? I don't fuckin' know. That's all I have left. Anyone else know? It'll come back to you. Guys like you just don't misplace $10 million. It'll come- Oh, oh, look at that!",23.555,46,I hid bucks You hid bucks Yeah Where I do not ' know That is all I have left Anyone else know It will come back to you Guys like you just do not misplace It will come- Oh oh look at that,neutral
33,"Oh! What've we got here? Hey!!! Fuck! What the fuck- You fuckin' bum! Fucker jumped right up into the fuckin' boat. That was mine! That was mine! Hey Fonse, where're you going?",15.315000000000001,32,Oh What have we got here Hey Fuck What fuck- You ' bum jumped right up into ' boat That was mine That was mine Hey where are you going,anger
34,"Where are you going? That was my fish. Where are you going? Fonse, woah, woah! Fonse, hey, Fonse! What're you- Was it worth it?! Fuckin'- Bum! What the fuck are you doin', huh?",12.212,33,Where are you going That was my fish Where are you going hey What are you- Was it worth it What fuck are you doing,anger
35,"Was it worth it? You wanna go back to prison? Over a fuckin' swamp animal? You know, this is what happens when people spend too much time in Florida. They turn into fuckin' hillbillies. That's what you're turning into, you know that, don't ya? Fuckin' nut ball. Send you to Bellevue for a fuckin' head check. You ok, Fonse?",26.727,59,Was it worth it You want to go back to prison Over fuckin ' swamp animal You know this is what happens when people spend too much time in They turn into ' hillbillies That is what you are turning into you know that do not ' ball Send you to for ' head check You ok,anger
36,"Hey, come on. Come on. Hey, hey. Hey, it's just a fishing rod. You tell anybody I will cut your fuckin' eyes out, do you understand me? Tell anybody what? Just relax. You got nothin' to worry about. You got nobody comin' for ya.",20.255,44,Hey come on Come on Hey hey Hey it is just fishing rod You tell anybody I will cut your fuckin ' eyes out do you understand me Tell anybody what Just relax You got nothing to worry about You got nobody comin for,neutral
37,"Huh? It's time to just let go. Alright. It's ok, Fonse. Who's her? Who's her? It's the witch. She's followed us here. Surrender, Dorothy. Dorothy?",18.786,25,Huh It is time to just let go Alright It is ok Who is her Who is her It is witch She is followed us here,caring
38,"Who's Dorothy? The wizard! The wizard! There! Whatever shall we do? We've gotta hurry if we're gonna see the wizard. Here, here! Everything is alright. Stop that now, stop it. Did you hear that? He'll announce us at once.",14.415,39,Who is Dorothy wizard wizard There Whatever shall we do We have got to hurry if we are going to see wizard Here here Everything is alright Stop that now stop it Did you hear that He will announce us at once,neutral
39,"I've as good as got my brain. I can barely hear my heart beating. I'll be home in time for supper. In another hour I'll be king of the forest. Long live the king. Sit down. No!  If I were king of the forest,   not queen, not duke, not prince,   my regal robes of the forest ",28.095000000000002,62,I have as good as got my brain I can barely hear my heart beating I will be home in time for supper In hour I will be king of forest Long live king Sit down No   If I were king of forest    not queen not duke not prince    my regal robes of forest,neutral
40," would be satin, not cotton, not chintz  No, no, no. You're not flying.  I'd command each thing, be it fish or fowl,   with a woosh and a woof and a royal growl.  Woof!  As I'd click my heels  That's the power. What? What happened? Eh?",27.988999999999997,53,  would be satin not cotton not chintz   no no You are not flying   I would command thing be it fish or fowl    with woosh and woof and royal growl     As I would click my heels   That is power What What happened Eh,neutral
41,"What happened? I- I-I gotta take a pee. Fonse, you ok in there? Fonse? Mmm. How're you doin' in there? Yeah, don't forget to flush. I don't get it. I mean, he's got the whole forest to himself. Yeah.",20.419,39,What happened I I got to take pee you ok in there Fonse How are you doing in there Yeah do not forget to flush I do not get it I mean he is got whole forest to himself Yeah,curiosity
42,"Right? And all of a sudden some goofy lookin' broad shows up- Judy Garland. Ok, whatever. She turns up with a couple goons who look like they just escaped from Barnum and Bailey's circus, and they scamper off down to- what's it? Emerald City. Emerald City. Yeah.",18.689,47,Right And of a sudden ' broad shows up- Ok whatever She turns up with couple goons who look like they just escaped from and 's circus and they scamper off down to- what is it Yeah,neutral
43,"And they talk to that egghead. He's a wizard. But not a wizard when you see him. You see? This guy, he's standing on a gold mine, and the lion says ""oh, I wanna go back to being the King of the Forest"". Get the fuck outta here. He ain't a coward no more. You understand?",18.615,56,And they talk to egghead He is wizard But not wizard when you see him You see guy he is standing on gold mine and lion says oh I want to go back to being of Get fuck outta here He are not coward no more You understand,neutral
44,"Yeah, but hat Emerald City is wide open. It-it's a fuckin' movie. He got his courage, he goes back. That's it. Alright. I don't know. Got it all back on. Oh, thank fuck for that. - Oh, thank god. - Have a good night. Those are good boys. When was the last time you saw your kid?",21.621999999999996,57,Yeah but hat is wide open It it is ' movie He got his courage he goes back That is it Alright I do not know Got it all back on Oh thank fuck for that Oh thank Have good night Those are good boys When was last time you saw your kid,neutral
45,"Oh... um... Tony. He's gotta be about what, 18, 19? Yeah. She's inside. She can't hear us. The other kid. Did you talk to him? Cleveland. What the fuck are you talkin' to me about?",24.423,35,Oh um He is got to be about what Yeah She is inside She can not hear us other kid Did you talk to him What fuck are you talkin to me about,anger
46,"Alright, alright. You're done. Mae! Mae! Mae! Mae! Mae! What?! Mae! What are you screamin' for? More bourbon.",19.253,18,Alright alright You are done What What are you screamin for More bourbon,approval
47,"No, you don't need no more bourbon. It's not for me, it's for my fucking friend. Yeah, ok. Ay! Ay!! Ay!!! Come on, are you fuckin' deaf or what? Excuse me? You fuckin' deaf? Who do you think you're talking to?",18.15,41,No you do not need more bourbon It is not for me it is for my fucking friend Yeah ok Ay Ay Ay Come on are you ' deaf or what Excuse me You ' deaf Who do you think you are talking to,anger
48,"Say that again. The fuck?! Fonse? I'm sorry. I'm sorry. Honey. Are you ok? No. I'm not ok. I want all these fuckin' bums away from me, you understand? You got goons walkin' around and they got guns in front-",31.763999999999996,40,Say that again fuck Fonse I am sorry I am sorry Are you ok No I am not ok I want fuckin ' bums away from me you understand You got goons walkin around and they got guns in,anger
49,"in front of the kids. There are no kids here, Fonse. Do-do you even know what these people do? They do whatever you tell them to do. No. Yeah. No. Yeah. Sweetie, listen. I can see it on your face and I can see it in your eyes",30.929999999999996,48,in front of kids There are kids here Do do you even know what people do They do whatever you tell them to do No Yeah No Yeah listen I can see it on your face and I can see it in your eyes,neutral
50,"that you are an angel. I can see that you got broken wings. Yeah. I would very much like to fix those broken wings for ya, if I could. But I don't know who the fuck you are. And I don't even need to know who the fuck you are to know you lettin' it happen. Stop it. Shame on you.",29.296,61,that you are angel I can see that you got broken wings Yeah I would very much like to fix broken wings for if I could But I do not know who fuck you are And I do not even need to know who fuck you are to know you it happen Stop it Shame on you,anger
51,"The fuck is that? Why are you touching me? Why you gotta touch me? A couple of the boys uh, heard some noises coming from the house? Just uh, wanted to check in and make sure everything was ok. Yeah. Gino? I don't want no one talkin' to him. Yeah, you got it.",23.926,53,fuck is that Why are you touching me Why you got to touch me couple of boys uh heard noises coming from house Just uh wanted to check in and make sure everything was ok Yeah I do not want talkin to him Yeah you got it,anger
52,"Anything you and Al need, just let me know. Gino. We don't say that name here. My apologies, Mae. Everything okay in there? Yeah, everything's fine. Operator. How may I connect your call? I need to speak to a police officer. ...one moment. Thank you.",21.625999999999998,45,Anything you and need just let me know We do not say name here My apologies Everything okay in there Yeah everything 's fine Operator How may I connect your call I need to speak to police officer moment Thank you,gratitude
53,"Police dispatch, what is your emergency? I think uh, I think I may have been uh, I think I may have been kidnapped. Where are you, sir? I don't know. I don't know. I don't know what's uh- what's going on but they uh- they got weapons and they uh- I can't do this no more, you know? Sir?",19.787,59,Police dispatch what is your emergency I think uh I think I may have been uh I think I may have been kidnapped Where are you sir I do not know I do not know I do not know what is uh- what is going on but they uh- they got weapons and they uh- I can not do this no more you know,confusion
54,"Because it-it-it ain't- it ain't me. Last name, sir? I- I don't know, you know? I don't-I don't know. I don't fuckin' know this guy and I don't know any of these fuckin' people-any at all. You see, uh... Sir? See, I live on a farm. I can't hear you, sir.",21.687,51,Because it it it are not- it are not me Last name I- I do not know you know I do not I do not know I do not ' know guy and I do not know any of ' people any at all You see uh I live on farm I can not hear you sir,neutral
55,"I said I live on a fuckin' farm. On a farm, you said? No, not on a fuckin' farm, I'm in this fuckin' house. I don't know how I... Sir? Sir? I gotta go. Fonse! I can't even go to the bathroom without you disappearing! Get up here right now! You're making me worried. I can't do this every single day...",26.894,61,I said I live on fuckin ' farm On farm you said No not on fuckin ' farm I am in ' house I do not know how I I got to go Fonse I can not even go to bathroom without you disappearing Get up here right now You are making me worried I can not do this single day,anger
56,"Every time I turn around... How about it for our good friend, Al. Al! Al! Al! Al...! Come on up, Al. Don't be shy. Uh... Yeah. Yeah.  I found my thrill,   On Blueberry Hill,   On Blueberry Hill, ",31.331,43,time I turn around How about it for our good friend Come on up Do not be shy Uh Yeah Yeah   I found my thrill    On    On,excitement
57,"Fonse! Fonse!  When I found you,  Yeah.  The moon stood still, On Blueberry Hill,   And it wasn't until,   My dreams came true,   The wind in the willows played,   Love's sweet melody,   And all of those vows were made, ",46.679,52,Fonse Fonse   When I found you   Yeah   moon stood still On    And it was not until    My dreams came true    wind in willows played    's sweet melody    And all of vows were made,neutral
58," Were never to be,   Though we're apart,   You're part of me still,   For you were my thrill,   Yes, on Blueberry Hill.  Fonse! Mind if we have a talk, Fonse? Come on. This... Our friend here's got something to tell ya.",38.436,50,  Were never to be    Though we are apart    You are part of me still    For you were my thrill    Yes on   Mind if we have talk Come on This Our friend here is got something to tell,joy
59,"What? Tell him what you did. Answer the question, motherfucker. Where's your fuckin' courage now, you piece of shit? Fucking talk! Let the fuckin' coward speak. Fuck you. Boss? Oh, yeah.",14.415,31,What Tell him what you did Answer question motherfucker Where is your fuckin ' courage now you piece of shit Fucking talk Let ' coward speak Fuck you Boss Oh yeah,anger
60,"Mmm... Yeah, it's uh, yeah. Fuck you. Fuck you! Fuck me! Fuck me! Nothin', huh? How do you like that? Fuck me, huh? Fuck me! Come on, you fuckin' piece of shit!",14.816,32,Yeah it is uh yeah Fuck you Fuck you Fuck me Fuck me Nothing How do you like that Fuck me Fuck me Come on you ' piece of shit,anger
61,"Fuck me?! Fuck me?! Fuck me?! Yeah! Fuck me, huh? Fuck you! Look at that! Any of you get fuckin' wise you're getting the same fuckin' thing. It don't matter to me.",17.849,32,Fuck me Fuck me Fuck me Yeah Fuck me Fuck you Look at that Any of you get ' wise you are getting same fuckin ' thing It do not matter to me,anger
62,"You understand? You understand? Whatever you say, Gino. Yeah. Catch you later, Fonse. Hey boss. Let's go. Come on. Jesus Christ, look at this. Get this bum outta here. Alright, you heard him.",17.651999999999997,33,You understand You understand Whatever you say Yeah Catch you later Hey boss Let us go Come on look at this Get bum outta here Alright you heard him,neutral
63,"Let's clean this shit up. Hey! Ok, boss. We'll be out front. Yeah. Where's the kid? Ow. Where's the kid? He's at my place. Where is it? You hear that?",18.884999999999998,30,Let us clean shit up Hey Ok boss We will be out front Yeah Where is kid Ow Where is kid He is at my place Where is it You hear that,neutral
64,"Si. Ahhh... Hey, watch your mouth! Watch your mouth! Shoot those fucker! Piece of shit! Don't let them get away! You fuckers, fuck you! I'm sorry. I'm sorry. Hey! Hey!",19.386,30,Hey watch your mouth Watch your mouth Shoot fucker Piece of shit Do not let them get away You fuckers fuck you I am sorry I am sorry Hey Hey,caring
65,"Hey! No, wait! Oh god, please, no. He had a stroke. And? He'll live. I'll stay with him for a while. Maybe I can get him to talk with me. Well, if you don't get some answers, Doc, the clemency is as good as dead.",29.264999999999997,45,Hey No wait Oh please no He had stroke And He will live I will stay with him for while Maybe I can get him to talk with me Well if you do not get answers clemency is as good as dead,neutral
66,I'll see what I can do. Good morning. Sss... What? Snakes... You want water? Eh. Can you answer me some questions first? How many fingers am I holding? Hmm?,20.487,29,I will see what I can do Good morning What Snakes You want water Eh Can you answer me questions first How many fingers am I holding Hmm,neutral
67,"F- f-four. Mmmhmm. How old are you? Four... No. You're 48 years old. You're 48. Here you go, Fonse. There you go. Ok. Get it all in there. He's sustained a permanent degree of damage",31.029000000000003,35,Mmmhmm How old are you No You are years old You are Here you go There you go Ok Get it all in there He is sustained permanent degree of damage,surprise
68,"to his brain functions. Minor paralysis on his left side, mainly up his shoulder to his mouth, although I suspect that could get a little better over time with daily rehabilitation. We ain't goin' anywhere, so we're here. I think that would be best. For his sake. There's a few changes that we need to make. No cigars. For how long?",25.627,61,to his brain functions Minor paralysis on his left side mainly up his shoulder to his mouth although I suspect that could get little better over time with daily rehabilitation We are not going anywhere so we are here I think that would be best For his sake There is few changes that we need to make cigars For how long,neutral
69,"Ever. I suggest we give him one of these. What is he, fuckin' Bugs Bunny? He's going to go on a fuckin' rampage. I'm sorry. We want to keep him alive and as comfortable as possible for as long as we have him here. He ain't gonna fall for that shit? He's gonna have to accept it. I'm sorry.",24.155,59,Ever I suggest we give him of these What is he ' He is going to go on fuckin ' rampage I am sorry We want to keep him alive and as comfortable as possible for as long as we have him here He are not going to fall for shit He is going to have to accept it I am sorry,caring
70,"Ah... Are you finished? Eh. Ok. That looks great, Fonse. Tell you what, let's- Let's put that with your collection right here. I'm gonna let you choose the next one. Well, now, you already drew the platypus. Yeah.",20.884,38,Ah Are you finished Eh Ok That looks great Tell you what let us- Let us put that with your collection right here I am going to let you choose next Well now you already drew platypus Yeah,admiration
71,"You know what this is? It's a bag of money. That's the last one for today. Tell you what, you draw this, I won't bother you again. You can sit in your chair all day. Come in. Hey. I brought you some carrots. Hey, you wanna see a picture that your dad just drew?",26.327,54,You know what this is It is bag of money That is last one for today Tell you what you draw this I will not bother you again You can sit in your chair day Come in Hey I brought you carrots Hey you want to see picture that your dad just drew,neutral
72,"Yeah. This is really good. No, no, no. Spit. Spit. Out! Out! Ok. Ok. We don't want him choking.",14.511,19,Yeah This is really good No no no Out Out Ok Ok We do not want him choking,disgust
73,"There you go. Hey Doc, you mind if I uh, had a little time? Sure, of course. You let me know if you need anything, ok? Cu-cu-cluck. Psst. Pop. You can drop the act now. I like your picture. Those yours, too?",20.756999999999998,42,There you go Hey you mind if I uh had little time Sure of course You let me know if you need anything ok cu cluck Psst Pop You can drop act now I like your picture yours too,love
74,Eh. Can I see 'em? Eh. What is this? Pla... ty... pus... It's a platypus? Yeah. Look at that. That's-that's a duck. Yeah.,18.354000000000003,23,Eh Can I see them Eh What is this Pla ty pus It is platypus Yeah Look at that That is that is duck Yeah,neutral
75,"That's what ducks do. Who's this? He's got a little balloon. That's Tony. Who? Tony. Who's Tony? My... son. Your son, Tony? Pop, what are you talking about?",24.959000000000003,28,That is what ducks do Who is this He is got little balloon That is Who Who is My son Your son what are you talking about,neutral
76,I'm your son. Ehh... Nah. T- Tony. Want another one? Yeah. Not too much. Aah. Fonse. Can you put that down so I can talk to you for a minute?,20.487000000000002,30,I am your son Want one Yeah Not too much Fonse Can you put that down so I can talk to you for minute,neutral
77,"Fonse? I'll always remember, even when we was kids, you always had it all up here. You always hated paper. You didn't trust nobody, nothin'. Not even your own fuckin' family. I never took offence by it or nothin'. I want you to tell me if you hid anything. Like money. I need to know where the fuck it is.",39.806,60,Fonse I will always remember even when we was kids you always had it all up here You always hated paper You did not trust nobody nothing Not even your own ' family I never took offence by it or nothing I want you to tell me if you hid anything Like money I need to know where fuck it is,anger
78,"These cocksuckers are gonna get it either way, so it makes no difference. We got nothing, Fonse, you understand? Well, I hope one of our kids has in him what you had in you because that's our only hope. Everything ok, boss? Yeah, we're fine. Thanks. If you want my opinion, Gino and the boys and those fuckin' Cubans? They're part of this whole fuckin' thing.",25.622999999999998,66,cocksuckers are going to get it way so it makes difference We got nothing you understand Well I hope of our kids has in him what you had in you because that is our only hope Everything boss Yeah we are fine Thanks If you want my opinion and boys and ' They are part of whole fuckin ' thing,annoyance
79,"They're a bunch of rats. That's just my hunch. I gotta take a leak. When I come back we'll walk around the pool, ok? Who's making you the most nuts? You know, I got an idea, ma. I think we can make a couple bucks. Yeah? What's that? I think we should put pops in the zoo. I mean, hey, we glue some hair on him,",23.957,66,They are bunch of rats That is just my hunch I got to take leak When I come back we will walk around pool ok Who is making you most crazy You know I got idea mother I think we can make couple bucks Yeah What is that I think we should put father in zoo I mean hey we glue hair on him,neutral
80,"throw him in with the monkeys... it's too easy to picture, isn't it? No, it's... stop. You see this? What is that? That is Tony. Who's Tony? It's his son, Tony. The poor guy. Just to be clear I don't have some brother",14.382,43,throw him in with monkeys it is too easy to picture is not it No it is stop You see this What is that That is Who is It is his son poor guy Just to be clear I do not have brother,neutral
81,"out there named Tony, do I? He was a good father to you. He's still here. Yeah. Take your time. How's it going, Mae? Fonse. Hey, Gino. Hey, Rose. Have a seat, Gino.",18.685,33,out there named do I He was good father to you He is still here Yeah Take your time How is it going Hey Hey Have seat,neutral
82,"Get some wine. Want more? Come on, chew your food. Looks good. What? Oh my god! Oh my god! Pop! Fonse! What'd I do?",13.882,24,Get wine Want more Come on chew your food Looks good What Oh my god Oh my god Fonse What did I do,surprise
