Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
11,"(SCREAMING) Stop that! WOMAN: Go! Go! Go! (SCREAMING) Oh, my God, Chloe. Hey, hey, hey, don't touch her. - I'm not gonna touch her. - She might be contagious. - I need to call 911, though. - (DIALS)",17.963,38,Stop that WOMAN Go Go Go Oh my Hey hey hey do not touch her I am not going to touch her She might be contagious I need to call though DIALS,neutral
12,"911, hello? (DOG WHINING) (GROWLING) (LAUGHING) (GROWLS) (SCREAMS) Let me see your goddamn hands! Get your hands in the air! (GUNSHOTS)",16.832,21,GROWLING LAUGHING Let me see your goddamn hands Get your hands in air,amusement
13,"Why'd you do that? What, are you gonna shoot everybody? What the hell is happening? - Who the hell knows? - Quick, let's go. - Don't use your cell phone. - Why? - They did. - (SCREAMS) (ALARM BLARING) - WOMAN: Help me! - (GUNSHOTS) (GUNSHOTS CONTINUE) (PANTING)",18.490000000000002,48,Why did you do that What are you going to shoot everybody What hell is happening Who hell knows let us go Do not use your cell phone Why They did WOMAN Help me PANTING,confusion
14,"(MAN SCREAMING) (JET ENGINE ROARING) (MEN SNARLING) (SNARLING CONTINUES) (GROWLING) (PEOPLE GROANING) - No, no, no. Bro, stop, he's normal. - Hey, hey, hey! Come on. Let's go, bro. Bro, come on.",20.16,32,JET ENGINE ROARING SNARLING GROWLING no no stop he is normal hey hey Come on Let us go brother come on,neutral
15,"- (EXPLOSION) - Don't use your cell phones. MAN: We've been trying, but we can't get a signal down here. We need to get out of this airport right now before it burns to the ground. - Get out of here? We ain't going nowhere. - Is there a driver on this train? - That'd be me. - CLAY: Can we leave? - No. - MAN: Oh, no. Central shut down the power, emergency brakes came up, and this train can't move more than 50 feet.",20.297,86,Do not use your cell phones We have been trying but we can not get signal down here We need to get out of airport right now before it burns to ground Get out of here We are not going nowhere Is there driver on train That would be me CLAY Can we leave No Oh no shut down power emergency brakes came up and train can not move more than feet,anger
16,"- Shit. - (EXPLOSIONS) - We could walk. - WOMAN: Walk? - MAN: Walk? Ain't nobody walking. - What did you say? We could walk. I got maps of the system and I got all the maintenance tunnels with the exits marked. - We can walk right out of here. - Brilliant idea. You're my new best friend. Are you crazy? What are you gonna do when the T starts running again? You don't want to come, you don't got to come. I don't care.",21.881999999999998,85,Shit We could walk WOMAN Are not nobody walking What did you say We could walk I got maps of system and I got maintenance tunnels with exits marked We can walk right out of here Brilliant idea You are my new best friend Are you crazy What are you going to do when T starts running again You do not want to come you do not got to come I do not care,anger
17,"You guys are idiots. We're safe right here. - Only if this lasts less than 24 hours. - What do you mean? The groundwater. The sewage workers pump out the groundwater. If nobody's manning the pumps, whole system floods. All this'll be underwater. You'll be forced into the terminal back out in the streets. And if Boston is still burning or if what he's saying is true... MAN: Don't listen to him. We're not gonna be down here that long. - Do you want to stay here or go? - It's gonna blow over. These things always do.",23.343,98,You guys are idiots We are safe right here Only if this lasts less than hours What do you mean groundwater sewage workers pump out groundwater If nobody 's manning pumps whole system floods this will be underwater You will be forced into terminal back out in streets And if is still burning or if what he is saying is true Do not listen to him We are not going to be down here that long Do you want to stay here or go It is going to blow over things always do,anger
18,"- Yo, yo, yo, yo, yo. Can I come with you? - I'm not gonna stop you. - Yo, awesome. Deuces, man. Adios. - You don't even know him. MAN: You think this is happening everywhere or just here? DRIVER: We'll know in a little while. We lose power, means it's happening everywhere. Nobody's manning the power stations. Probably running for their lives like us. Wonder how many folks were on those things when it happened. A lot.",22.482,78,Can I come with you I am not going to stop you awesome man Adios You do not even know him MAN You think this is happening everywhere or just here DRIVER We will know in little while We lose power means it is happening everywhere Nobody 's manning power stations Probably running for their lives like us Wonder how many folks were on things when it happened lot,approval
19,"Too many. Like everybody. And those that didn't get it the first time got zapped when they tried to call 911 or their families. Hmm. I'm Tom McCourt, by the way. Clay Riddell. Good to know you. Mike Mattick. They call me DJ Liquid. - Keep moving. - TOM: DJ. I got to get to Kent Pond.",18.832,57,Too many Like everybody And those that did not get it first time got zapped when they tried to call or their families Hmm I am by way Clay Good to know you They call me Keep moving I got to get to,neutral
20,"My family is up there. I've got a wife and son. You know, in New Hampshire. Kent Pond? You got anybody you need to check on? - I got my boo. - Did you say ""my boo""? - Yeah, what you got, huh? - Come on, come on. My man, he done left me, so I ain't got nobody. I live alone. (PHONE CHIMES) - Yo, I got service. What does that mean? - I don't know. Put that thing down. Are they normal?",22.964,84,My family is up there I have got wife and son You know in You got anybody you need to check on I got my boo Did you say my boo Yeah what you got Come on come on My man he done left me so I are not got nobody I live alone PHONE I got service What does that mean I do not know Put thing down Are they normal,sadness
21,They look normal to you? I don't know. You want to take that chance? What's abnormal? (SNARLING) - (GROANS) - (SCREAMS) Shit! Shit! Come on! Come on! (SNARLING) Come on! Run! (GRUNTS),18.817999999999998,32,They look normal to you I do not know You want to take chance What is abnormal SNARLING GROANS Shit Come on Come on Come on Run GRUNTS,confusion
22,"- Come on, man. Come on. - (ALARM BLARING) (GROWLING) Come on! Give me your hand. Give me your hand. Come on. Come on. (GROWLING) The Dumpster. The Dumpster. I got it. I got it. (SHOUTING) Go. Go. (ALARMS RINGING)",19.688000000000002,40,Come on man Come on GROWLING Come on Give me your hand Give me your hand Come on Come on GROWLING I got it I got it SHOUTING Go Go,excitement
23,"Hold it. CLAY: I know her. - Okay, what floor? - Two. Okay, go. Go. - (DOG BARKING) - Shit, hurry up! Hurry up. - Yeah, dead. - (CAT MEOWS) Think it's safe to text? I'm out of juice.",20.755000000000003,39,Hold it CLAY I know her Okay floor Okay go Go DOG hurry up Hurry up dead Think it is safe to text I am out of juice,neutral
24,"I've got to text my family, see if they're okay. Can I borrow your phone, please? (BEEPS) (CHIMES) It's all jumbled up. Scrambled. Why don't you stick my phone in the freezer? It makes the battery last longer. Probably need it to check the signal. If we don't make any calls, it should last for a few days. - You draw all these? - (WATER RUNNING)",23.755999999999997,66,I have got to text my family see if they are okay Can I borrow your phone please It is all jumbled up Scrambled Why do not you stick my phone in freezer It makes battery last longer Probably need it to check signal If we do not make calls it should last for few days You draw these RUNNING,neutral
25,"Yeah. My graphic novel. TOM: I was thinking about that... poor kid down in the tunnel. DJ... Liquid? God damn. You know, if we're going to survive this, whatever it is, people are gonna have to... put aside their...",22.078,39,Yeah My graphic novel I was thinking about that poor kid down in tunnel damn You know if we are going to survive this whatever it is people are going to have to put aside their,sadness
26,"finer sensibilities. If they can't... they're gonna die. (POUNDING ON DOOR) WOMAN: Hello? - She sound normal? - Hello? - Please, someone be there. - Are you normal? What do you think? Open the damn door.",19.323999999999998,36,finer sensibilities If they can not they are going to die POUNDING ON She sound normal Hello Please someone be there Are you normal What do you think Open damn door,neutral
27,"(PANTING) - Okay. - I live upstairs. Yeah, I've seen you before. I'm Clay. - Tom. - I'm Alice. I think you guys should close the blinds. I don't think that's smart. Close the blinds. I don't think it's gonna be good if somebody sees us in here. He's gonna close them. Tom, you close them. See, he's closing them.",21.439999999999998,60,PANTING Okay I live upstairs Yeah I have seen you before I am I am I think you guys should close blinds I do not think that is smart Close blinds I do not think it is going to be good if somebody sees us in here He is going to close them you close them See he is closing them,neutral
28,"- Are you hurt? - What do you mean, am I hurt? Are you physically injured? Can I help you? (CRYING) I killed my mom. I killed my mom. I want to get out of this dress because it really smells. Like blood and sweat and my mom's perfume. My... girlfriend might have left some jeans. I think they'd just about fit you.",24.793,63,Are you hurt What do you mean am I hurt Are you physically injured Can I help you CRYING I killed my mother I killed my mother I want to get out of dress because it really smells Like blood and sweat and my mother 's perfume My ... girlfriend might have left jeans I think they would just about fit you,curiosity
29,"And I have pajamas. I have plenty of pajamas. - Okay? - Yeah, I'm just tired. Here, do you want to maybe... There's still some hot water if you want to take a shower. Uh-huh, okay. Thank you. (THUNDER RUMBLES) (PURRING) CLAY: Listen, Tom, I'm gonna head north to Kent Pond",24.543,51,And I have pajamas I have plenty of pajamas Okay Yeah I am just tired Here do you want to maybe There is still hot water if you want to take shower Uh - huh okay Thank you THUNDER PURRING CLAY I am going to head north to,gratitude
30,"in the morning as soon as it gets light. I think you and Alice should come with me. Clay, I'm really sorry about your family. Don't be sorry because there's nothing to be sorry about yet. My... kid had a cell phone, but he never made calls. He just texted, you know? Liked games. But my wife, she had one and I called her right before it happened. When I met you. So I don't know if she was on it. I just want you to know I'm real glad I ran into you today, Tom.",29.052,96,in morning as soon as it gets light I think you and should come with me Clay I am really sorry about your family Do not be sorry because there is nothing to be sorry about yet My kid had cell phone but he never made calls He just texted you know games But my wife she had and I called her right before it happened When I met you So I do not know if she was on it I just want you to know I am real glad I ran into you today,neutral
31,"(DOOR OPENS) You okay? Oh, um, I found these in your pocket. Hope you don't mind. No, no, no, no. - Here, maybe drink something. - No. - Do you want something to eat? - No. If you guys go somewhere, can I come with you?",22.219,46,OPENS You okay Oh um I found these in your pocket Hope you do not mind No no no no Here maybe drink something No . Do you want something to eat No If you guys go somewhere can I come with you,caring
32,"- Hoping you'd say that. - CLAY: Definitely. Yeah. - I'm gonna try and get some rest now. - Yeah, we'll be here. Yeah. So... some kind of terrorist attack or some shit, do you think? I don't know, man. Well, whoever it was...",21.716,44,Hoping you would say that CLAY Definitely Yeah I am going to try and get rest now Yeah we will be here Yeah So kind of terrorist attack or shit do you think I do not know man Well whoever it was,optimism
33,us three are like bugs who had the dumb luck... to avoid the stomp of the giant's foot. (PHONE RINGING) (RINGING STOPS) (SNARLING) (SHOUTING) They're like birds. They're acting like a flock of birds.,20.387999999999998,34,us are like bugs who had dumb luck to avoid stomp of giant 's foot PHONE SHOUTING They are like birds They are acting like flock of birds,neutral
34,"TOM: Well, I don't like it. I don't like this flocking thing at all. I mean, whatever it is, I've just got to get to Kent Pond and find out about my wife and son. If you guys don't want to come, I totally get it. (GROWLING) - (SNARLING) - (ALICE GASPS) (DOG BARKING)",20.819000000000003,54,Well I do not like it I do not like flocking thing at all I mean whatever it is I have just got to get to and find out about my wife and son If you guys do not want to come I totally get it GROWLING GASPS DOG,approval
35,"Hold up. Hold up. - Oh, shit. - What? - I don't know. - Should we go back? - (TIRES SQUEAL) - (ROARING) WOMAN: Oh, my God! Help me! Help me! (MAN GROANING) - Oh, Jesus. - (CRACKING, TEARING)",18.383,39,Hold up Hold up Oh shit What I do not know Should we go back WOMAN Oh my Help me Help me Oh CRACKING TEARING,confusion
36,"(MAN SCREAMING) - Should we help them? - No, no, no, no. Nothing we can do. - We go back or we go right now. - No, go, go, go. They're not looking. - They're not looking. Go, go. - Go. TOM: Where they all go? CLAY: Maybe we got lucky and they all dropped off, you know, when they lost the signal like at the train station. Tom. Tom.",21.076999999999998,70,Should we help them No no no no Nothing we can do We go back or we go right now No go go go They are not looking They are not looking Go go Go Where they all go CLAY Maybe we got lucky and they all dropped off you know when they lost signal like at train station,caring
37,"Always considered myself a pacifist, but I wouldn't mind having a pistol right now. Guys. I don't think that's a good idea. CLAY: I go in with my hands raised and just say I want to talk. Maybe ring the doorbell. What's the worst that can happen? I'm a black man with a crowbar. I'm not walking over there. - Okay, how about that one? - That makes all the difference in the world. (CLATTERS)",25.858,75,Always considered myself pacifist but I would not mind having pistol right now Guys I do not think that is good idea CLAY I go in with my hands raised and just say I want to talk Maybe ring doorbell What is worst that can happen I am black man with crowbar I am not walking over there Okay how about That makes difference in world CLATTERS,approval
38,"Oh, my God. Oh, my. Why don't you take care of Alice? I'll get what we came for. (FLIES BUZZING) Here, take this. Uh-uh. (COCKS GUN) - What? - Look at you.",17.628,32,Oh my Oh my Why do not you take care of I will get what we came for FLIES BUZZING Here take this Uh - uh What Look at you,caring
39,"Yeah, basic training. You never forget. Grab some ammo. CLAY: How do you load these things? - You guys, there's someone out here. - What? He's by himself. Close 'em. Close the drapes. (SWING SQUEAKING) Hey, are you okay? Hello.",20.656,40,Yeah basic training You never forget Grab ammo CLAY How do you load things You guys there is someone out here What He is by himself Close them Close drapes SWING are you okay Hello,caring
40,"- Hello. - Kid. - (BARKING) - (SNARLING) CLAY: Oh, shit. (SWING SQUEAKING) I guess they don't all travel in flock... (GROWLING, SNARLING) (GUNSHOT) (PANTING)",17.18,25,Oh shit SWING SQUEAKING I guess they do not travel in flock GROWLING GUNSHOT PANTING,confusion
41,"(PANTING) (CRACKS) Fuck this. (GUNSHOTS) Let's go. Let's go. (CLICKING, SCREECHING) (WHISPERS) What the hell? TOM: Well, it looks like when the sun goes down they're programmed to pack it in.",18.512,31,PANTING Fuck this Let us go Let us go What hell Well it looks like when sun goes down they are programmed to pack it in,annoyance
42,"It was like they all did it together. Like it was an automated response or something. You know what I don't get is how they all knew exactly where we were that fast. I mean, it's not like they were watching us or anything. Not with their own eyes anyway. Not with their own... so you're saying when that kid saw us, they all saw us? - How else do you explain it? - So now they're psychic? Telepathic.",24.367,79,It was like they all did it together Like it was automated response or something You know what I do not get is how they all knew exactly where we were that fast I mean it is not like they were watching us or anything Not with their own eyes anyway Not with their own so you are saying when kid saw us they all saw us How else do you explain it So now they are psychic,neutral
43,"Like maybe... the pulse flows through them like they're this big, organic, you know, network. ALICE: Like a hive mind. (CHUCKLES) Yeah. CLAY: You got anything better? (GEESE HONKING) TOM: What makes you think they're still there?",17.592,37,Like maybe pulse flows through them like they are this big organic you know network Like hive mind Yeah CLAY You got anything better What makes you think they are still there,neutral
44,"I mean, no matter what or how it went down, don't you think they might have bailed? CLAY: If they're safe, they would have left a message. Lost most of my money in the great collapse of '08. And I lost my emotional stability in the great divorce of '09. (CHUCKLES) You know, at the time, I thought that was the end of the world. - Whoa, what is that? - (MUSIC PLAYING) - You hear that? - Yeah.",26.734,79,I mean no matter what or how it went down do not you think they might have bailed CLAY If they are safe they would have left message Lost most of my money in great collapse of And I lost my emotional stability in great divorce of You know at time I thought that was end of world Whoa what is that You hear that Yeah,sadness
45,"It's music. Greetings, gentlemen. Miss. Welcome to Gaiten Academy. If you folks need a place to stay for the night, we have plenty of rooms. The boys who didn't have cell phones have all run off. - The ones who did have them... - Oh, we know about that. I'm Jordan. I'm a scholarship boy. I lived in Holloway. - Good for you, Jordan. - Yes, sir. That's what the Head said, too. Charles Ardai. Headmaster.",27.873,76,It is music Greetings gentlemen Welcome to If you folks need place to stay for night we have plenty of rooms boys who did not have cell phones have all run off ones who did have them Oh we know about that I am I am scholarship boy I lived in Good for you Yes sir That is what said too,approval
46,"Quite a problem these cell phones have caused now, isn't it? (CHUCKLES) The devil's intercom is what I used to call them. Nice. It's apt. CLAY: What's with the music? Did you ever play musical chairs as a child? - Yeah. - Well, as long as the music doesn't stop, we've got nothing to worry about.",18.519,56,problem cell phones have caused now is not it devil 's intercom is what I used to call them Nice It is apt CLAY What is with music Did you ever play musical chairs as child Yeah Well as long as music does not stop we have got nothing to worry about,neutral
47,"We'll have a quick peek, then we'll go over to Cheatham Lodge for dinner. It's not 200 yards to Tonney Field, I promise. (MUSIC CONTINUES) ALICE: Holy shit. - Is the music coming from their phones? - CHARLES: Don't worry, they won't wake up. TOM: How can you be so sure of that? - Observe. - What the hell are you doing? He's... (COCKS GUN)",22.399,65,We will have quick peek then we will go over to for dinner It is not yards to I promise Holy shit Is music coming from their phones Do not worry they will not wake up How can you be so sure of that Observe What hell are you doing He is,caring
48,"CHARLES: No, no, he's calm. He's calm. I could put my sword cane right through his throat and he wouldn't try to stop me. Nor would those around him spring to his defense. Of course, if I tried it in the daylight, they'd tear me limb from limb. The music comes from their mouths, too. It's not hardly a whisper, but you can hear it. - Come here. - That's got to be your imagination. - There's no way that they're actually talking. - Come listen.",24.65,86,No no he is calm He is calm I could put my sword cane right through his throat and he would not try to stop me Nor would those around him spring to his defense Of course if I tried it in daylight they would tear me limb from limb music comes from their mouths too It is not hardly whisper but you can hear it Come here That is got to be your imagination There is way that they are actually talking Come listen,neutral
49,It's like they don't breathe. I can hear it. I can hear it. How is that even possible without a transmitter? They are transmitting. It's a new skill they seem to have picked up. And they're changing at an alarming rate. ALICE: Can we please move this conversation inside? Please. CHARLES: We cannot overestimate the developmental leaps we're witnessing here. They appear to be eusocial. Like a colony of bees or ants.,28.84,72,It is like they do not breathe I can hear it I can hear it How is that even possible without transmitter They are transmitting It is new skill they seem to have picked up And they are changing at alarming rate Can we please move conversation inside Please We can not overestimate developmental leaps we are witnessing here They appear to be eusocial Like colony of bees or ants,caring
50,"They act for the good of the group as a whole. There's no competitiveness, no selfishness. In fact, they may be the next stage in human evolution. Every human on planet Earth will be part of one giant organism. No individuality. No privacy. Come on. No war. No resource depletion. - No conflict. - No, thank you. As to what they're doing at night as they lie there so still,",25.868000000000002,70,They act for good of group as whole There is competitiveness selfishness In fact they may be next stage in human evolution human on planet will be part of giant organism individuality privacy Come on war resource depletion conflict No thank you As to what they are doing at night as they lie there so still,neutral
51,"open-eyed and listening to their music, we think they're rebooting. Yeah, I mean, they might as well have ""software updating, please stand by"" blinking on their foreheads. - You mean they had their brains wiped? - Yeah, I mean, what is a brain? It's just a big old hard drive. Organic circuitry. No one knows how many bytes. Like, giga to the power of googolplex, let's say. An infinity of bytes. If your brain were an info strip on a hard drive,",29.573,82,open eyed and listening to their music we think they are rebooting Yeah I mean they might as well have software updating please stand by blinking on their foreheads You mean they had their brains wiped Yeah I mean what is brain It is just big old hard drive Organic circuitry one knows how many bytes Like giga to power of googolplex let us say infinity of bytes If your brain were info strip on hard drive,neutral
52,"it would say something like 2% in use, 98% available. - Holmes, you astound me. - I love cybernetics. - Ah. - Cyberpunk fiction, too. William Gibson. - CLAY: Neal Stephenson, you like him? - Neal Stephenson is a god. - Yeah, he's pretty good. - Right now the nights are ours. But what happens if they decide that they need less sleep? What happens if they decide to grow against their digital lullabies? What happens... when they're not afraid of the dark?",30.907000000000004,83,it would say something like % in use % available you astound me I love cybernetics Ah Cyberpunk fiction too CLAY you like him is god Yeah he is pretty good Right now nights are ours But what happens if they decide that they need less sleep What happens if they decide to grow against their digital lullabies What happens when they are not afraid of dark,admiration
53,"What are you suggesting? I think what's happening now is more than temporary anarchy. I think it's the start of a war. It's going to be a short but extremely nasty one. But what does one do in a war? One kills one's enemies. Well, even with the guns we have, it'll be slow work. We have a gasoline pump in our little motor pool. Gasoline may serve to end their lives.",25.475,72,What are you suggesting I think what is happening now is more than temporary anarchy I think it is start of war It is going to be short but extremely nasty But what does one do in war kills 's enemies Well even with guns we have it will be slow work We have gasoline pump in our little motor pool Gasoline may serve to end their lives,disgust
54,"Hold up. You want to napalm them? We have a sprayer truck that we use to keep our playing fields very green. I want to wipe them out. I agree with him. I think we should wipe them out. The ones on the soccer field. And I don't want to do it for the human race. I want to do it for my mom. As many as we can, as fast as we can. - Before it's too late. - (MUSIC PLAYING)",24.744999999999997,82,Hold up You want to napalm them We have sprayer truck that we use to keep our playing fields very green I want to wipe them out I agree with him I think we should wipe them out ones on soccer field And I do not want to do it for human race I want to do it for my mother As many as we can as fast as we can Before it is too late,approval
55,"- We sure we want to do this? - Oh, yeah, for sure. Let's go. (ENGINE STARTS) I'm sure. (MUSIC CONTINUES) (SQUISHING) Whoa. Holy cow. (GROANS)",17.942999999999998,26,We sure we want to do this Oh yeah for sure Let us go I am sure cow GROANS,approval
56,"All right. (EXHALES) Do you like first-person shooter games? Yeah. - Pretty freaked out, huh? - I'm fine. How about you? Freak city. (TRUCK ENGINE REVVING) (SQUISHING)",19.042,27,All right Do you like first person shooter games Yeah freaked out I am fine How about you Freak city TRUCK ENGINE REVVING,approval
57,"TOM: We have a problem? - No, no, no. It's great. - Put it in a lower gear. - Yeah, it's not like I've done this before. - Just put it in a lower gear. Yeah, we were just on somebody's head or something. All right. They're coming back. (BRAKES SQUEAL) No, you've had enough of that to be DUI. You know that, right? Yeah.",21.787999999999997,65,We have problem No no no It is great Put it in lower gear Yeah it is not like I have done this before Just put it in lower gear Yeah we were just on somebody is head or something All right They are coming back you have had enough of that to be You know that right Yeah,admiration
58,"But it won't really count... after the mass murder, you know? No one knows better than me that you can't stop progress. But still... you're never too old to fight it. (HOWLING) (MUSIC STOPS) - Holy shit. - ALICE: Oh, my God. Oh, my God. Shit, the truck. Get down! (GRUNTS)",25.679000000000002,51,But it will not really count after mass murder you know one knows better than me that you can not stop progress But still you are never too old to fight it shit Oh my Oh my truck Get down GRUNTS,annoyance
59,"Alice, you all right? Yeah, yeah, I'm fine. I'm fine. Shit. Ardai! Ardai! (CRYING) No! Help. Help him. Somebody help him. Tom. Clay.",20.416,23,you all right Yeah yeah I am fine I am fine Shit CRYING No Help Help him Somebody help him,caring
60,"Help him. - (SOBBING) - Okay. - No. - Come on, buddy. Come on. It's okay. All right. (HOWLING) - TOM: What is that? - Yeah, I feel it, too. It feels like rage. We got to go right now.",19.264,40,Help him SOBBING Okay No . Come on Come on It is okay All right What is that Yeah I feel it too It feels like rage We got to go right now,caring
61,"TOM: Do not withhold your mercy from us, O Lord. May your love and your truth... always protect us. For troubles without number surround us. Our sins have overrun us and we cannot see. Our sins are more than the hairs of our head... and our hearts fail within us. Be pleased to save us, O Lord.",28.57,57,Do not withhold your mercy from us O May your love and your truth always protect us For troubles without number surround us Our sins have overrun us and we can not see Our sins are more than hairs of our head and our hearts fail within us Be pleased to save us O,caring
62,"O Lord, come quickly to help us. May those who seek to take our lives... as this life was taken... be put to shame and confusion. May those who desire ruin... be turned back in disgrace. May all those who say to us, ""Aha.",25.534,44,O come quickly to help us May those who seek to take our lives as life was taken be put to shame and confusion May those who desire be turned back in disgrace May those who say to us,caring
63,"Aha..."" be appalled by their own shame. For here lies the dead. The dust of the Earth. (EXHALES) (GASPS) (MAN MOANING) (CHUCKLES)",20.622,22,Aha be appalled by their own shame For here lies dead dust of,fear
64,"(GASPS) (BREATHING HEAVILY) JORDAN: Nightmare? CLAY: Yeah. - You, too? - Yeah. I thought when you get older, the nightmares go away. No, they still happen. They just grow up, too.",20.754,31,BREATHING JORDAN CLAY Yeah You too Yeah I thought when you get older nightmares go away No they still happen They just grow up too,fear
65,"There was this really creepy... disgusting guy in my dream. He was dirty. Yellow teeth. He had on a red hoodie. - What? - Long hair. Does he have a tear on his cheek? ALICE: In my dream, he was poking my neck with a knitting needle and calling me insane. - In a red hoodie? - Pushed me in front of a speeding train. The guy in my dream...",23.766,70,There was really creepy disgusting guy in my dream He was dirty Yellow teeth He had on red hoodie What Long hair Does he have tear on his cheek In my dream he was poking my neck with knitting needle and calling me insane In red hoodie Pushed me in front of speeding train guy in my dream,disgust
66,"that's the character from my graphic novel. You know, my comic book, ""The Night Traveler."" He's the guy in the drawings on your wall of your apartment? Yes. He's a... you know, prophet of the apocalypse. So you saw all this shit coming? Hey, it was just a comic book, man. Unless this is just all my goddamn dream. You may have had it first, but you're definitely not the only one. It's getting dark. Let's get out of here.",29.087000000000003,80,that is character from my graphic novel You know my comic book He is guy in drawings on your wall of your apartment Yes He is a you know prophet of apocalypse So you saw shit coming Hey it was just comic book man Unless this is just my goddamn dream You may have had it first but you are definitely not only It is getting dark Let us get out of here,fear
67,"- ALICE: Yeah. - Yeah, I don't want to sleep no more. (PHONE RINGING) (PHONE RINGING) (RINGING CONTINUES) (RINGING) (CROWS CAWING) CLAY: ""Kashwak equals No-Fo."" ""I heart Kashwak."" What does that mean? Maybe No-Fo means no phones.",22.017,37,Yeah Yeah I do not want to sleep no more PHONE PHONE CLAY equals - Fo I heart What does that mean Maybe No means phones,curiosity
