Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
11,"Rachel doesn't look so bad. You don't know the half of it. They all look so cute in their little outfits. You didn't have to dress her. She's so picky. - You're talking about a Chihuahua. - She's not any Chihuahua, Angela. She's a bossy, arrogant, manipulative, Beverly Hills Chihuahua. She has no direction. She can't keep a job. She's never on time. I'm going to be late to my appointments. Don't get me started on her schedule. Shiatsu massages, doggy birthday parties, couture fittings.",29.032,85,does not look so bad You do not know half of it They all look so cute in their little outfits You did not have to dress her She is so picky You are talking about She is not She is bossy arrogant manipulative She has direction She can not keep job She is never on time I am going to be late to my appointments Do not get me started on her schedule massages doggy birthday parties couture fittings,neutral
12,"I have to change her outfit four times a day. I mean, look at her. She's so... ...irresponsible. ...spoiled. Woof. - I need to cool off. - Dive in, girl. Whoa! Hi, mami. Oh! Who is that hunk of Chihuahua over there?",17.915000000000003,42,I have to change her outfit times day I mean look at her She is so irresponsible spoiled I need to cool off Dive in girl Whoa Oh Who is hunk of over there,neutral
13,"- Nice. - Mi corazón! The gardener. You are more lovely... - than the dawn. - Wow. Mi corazón! You are more lovely... than the dawn! So embarrassing. Maybe he'll go away. I only... Excuse me while I bravely defend your garden against that dangerous bird. Hey, bird!",21.589000000000002,48,corazón gardener You are more lovely than dawn Wow corazón You are more lovely than dawn So embarrassing Maybe he will go away I only Excuse me while I bravely defend your garden against dangerous bird Hey bird,admiration
14,"That is one hot dog. Excuse me. Coming through. Nice legs. Mud all over me. Hey, hey! Excuse me! Excuse me! Excuse me, señor? Gardener guy? Your dog is muy bad. Muy, muy, muy bad. Mucho naughty. Can you get... your... ...doggie-o out of here? Perdóname, por favor, but my heart must speak. I only wish to say...",25.732999999999997,58,That is hot dog Excuse me Coming through Nice legs Mud all over me Hey hey Excuse me Excuse me Excuse me señor Gardener guy Your dog is muy bad Muy bad Mucho naughty Can you get your doggie o out of here Perdóname por favor but my heart must speak I only wish to say,neutral
15,"that if you ever need someone to lick inside your ears... or chew the hard to reach places... or share your slumber in the sun... I would be most honored to be that special someone. - Woof. - Put your tongue back in your mouth. Oh. I don't think so, Papi. You mean, not now. I mean... not ever. I see. Of course. Well... This thing.",31.864,66,that if you ever need someone to lick inside your ears or chew hard to reach places or share your slumber in sun I would be most honored to be special someone Put your tongue back in your mouth Oh I do not think so You mean not now I mean not ever I see Of course Well thing,joy
16,"Papi! Duty calls! Please have a most wonderful day. Cool. Thanks a lot. Rachel, wake up. I've got a mani-pedi at 11:00, and you have to make my waffles. Get up! Aunt Viv's. Hi, Angela. What? You're a genius.",20.579,39,Papi Duty calls Please have most wonderful day Cool Thanks lot wake up I have got mani pedi at and you have to make my waffles Get up 's What You are genius,excitement
17,"Yes, I can be ready in 30 minutes. OK, bye! Pack your swimsuit, Chloe. We're going on a trip. A trip? Ooh, where are we going? Mexico! Yeah! I love this town! - Let's check it out. - Surfer boys, hi! Hi. I love this town! I could totally live here. Isn't this great? I'm starting to get the feeling there's no Four Seasons here.",26.938,65,Yes I can be ready in minutes OK bye Pack your swimsuit We are going on trip trip where are we going Yeah I love town Let us check it out boys Hi I love town I could totally live here Is not this great I am starting to get feeling there is Seasons here,love
18,"Whoo! - Third floor, baby. - Woo! Hello? Somebody forget something? - I'm walking by myself. - Chloe! I'm starving. What's taking them so long? Wait. What time are we supposed to meet the guys? Right now, at that club. Wait a minute. I forgot the name of the club. - Cayuca Club! - Right. Cayuca! Be right back.",24.117,59,Third floor baby Hello Somebody forget something I am walking by myself I am starving What is taking them so long Wait time are we supposed to meet guys Right now at club Wait minute I forgot name of club Right Be right back,sadness
19,"- Dinner time! - Finally. You should dance with Bryan, Rache. - I'm gonna dance with him. - He's cute! You'd better be making me either prime rib or reservations. There you go. You're joking, right? I am ready to dance all night! There's only one thing this is good for. - Try this on for size. - Come on, let's go! Chloe!",21.033,63,time Finally You should dance with I am going to dance with him He is cute You would better be making me either prime rib or reservations There you go You are joking right I am ready to dance night There is only thing this is good for Try this on for size Come on let us go,amusement
20,That's a bad dog! That's a very bad dog! Rachel. What did you do to her? Nothing! She's faking! Let's go. - You silly girl. - She's so cute. - We should take her with us. - Yes! Take me out for food. - I'm not taking the dog dancing. - Cayuca! Hey! Wait! Come back here! Oops. Just add that to the bill. Hello?,24.025000000000002,65,That is bad dog That is very bad dog What did you do to her Nothing She is faking Let us go You silly girl She is so cute We should take her with us Yes Take me out for food I am not taking dog dancing Hey Wait Come back here Oops Just add that to bill Hello,disgust
21,"Hola and adiós. You want to dance, Rachel? Let's dance. OK. Guy with a giant knife. Moving on. If I wasn't starving, this might actually be fun. Oh! There you are. You are in so much troub... Put me down! Who are you? Rachel, help me! Somebody, please. I'm being dognapped! Rachel! - So... good night. - Seriously?",28.838,58,Hola and adiós You want to dance Let us dance OK Guy with giant knife Moving on If I was not starving this might actually be fun Oh There you are You are in so much troub Put me down Who are you help me Somebody please I am being dognapped So good night Seriously,amusement
22,"No kiss? Chloe! Chloe, come out. I'm not kidding. I mean it. Stop hiding. Chloe? I'm sorry I gave you dog food. Chloe? I'll order you room service for breakfast in the morning! - Chloe? - What's up, love bug? Chloe's missing. I don't know where she would go. She doesn't like to walk anywhere,",22.739000000000004,55,kiss come out I am not kidding I mean it Stop hiding I am sorry I gave you dog food I will order you room service for breakfast in morning What is up love bug 's missing I do not know where she would go She does not like to walk anywhere,curiosity
23,- let alone run. - Well... - What? - Las peleas de perros were in town. Dogfights. They're criminals. Always on the move. How do I find them? I have heard rumors. Mexico City? Then there's nothing more you can do. You've done everything you can. Why don't you go put your suit on and join us? I'm going to keep looking for Chloe.,23.717000000000006,64,let alone run Well What peleas de perros were in town Dogfights They are criminals Always on move How do I find them I have heard rumors Then there is nothing more you can do You have done everything you can Why do not you go put your suit on and join us I am going to keep looking for,neutral
24,"And if I can't find her, I'm going to Mexico City. Rache... Chloe! Where am I? You're in the dogfights. Dogfights? What? This is outrageous. I was born to shop, not fight. Unless it's at a sales rack. - Quit whining, princesa. - Chloe Winthrop Ashe does not whine. A delusional Chihuahua.",27.029,52,And if I can not find her I am going to Where am I You are in dogfights Dogfights What This is outrageous I was born to shop not fight Unless it is at sales rack whining does not whine delusional,curiosity
25,"You won't get any sympathy from Delgado, señorita. He's a gladiator. A gladiator? You know. A fighter. Delgado is the best of the best. Don't listen to Rafa, chica. El Diablo's the meanest dog in the fights. Word is they fought once before, and Delgado did not come out on top. What's he saying? Ay, bendito, he always prays before a fight. Don't you speak any Spanish, chica? The name's Chloe, not chica. And why would I speak Spanish? - Hello! You're a Chihuahua, mi hija! - So?",33.708,88,You will not get sympathy from He is gladiator gladiator You know fighter is best of best Do not listen to chica 's meanest dog in fights Word is they fought once before and did not come out on top What is he saying Ay he always prays before fight Do not you speak Spanish chica name 's not chica And why would I speak Hello You are hija So,neutral
26,"I'm from Beverly Hills. You know, 90210, the shopping capital of the world? She's a gringa from California. That's right. The only reason I'm here is because I was stolen. - You think I volunteered for this? - But I'm an heiress. - A hairless? - No, an heiress. - I have a trust fund. - Look. If you're worth something, they'll ransom you. And if they ransom you, they won't fight you. - Guess you have nothing to worry about. - Well, that's a relief. I am so glad you feel better. Now can we get a little quiet?",32.012,100,I am from You know shopping capital of world She is gringa from That is right only reason I am here is because I was stolen You think I volunteered for this But I am heiress hairless No heiress I have trust fund Look If you are worth something they will ransom you And if they ransom you they will not fight you Guess you have nothing to worry about Well that is relief I am so glad you feel better Now can we get little quiet,relief
27,"I can't wait until Viv finds out what Rachel's done. # Mi corazón, I think of you day and night # Hold your tacos. These scents are old. Papi? Time to go home! Where is she? Where is my Chloe? Whoa! What's going on? Hey, Papi, come on. Let's go. - Hi. Hola. - Hi.",23.709,55,I can not wait until finds out what 's done # corazón I think of you day and night # Hold your tacos scents are old Papi Time to go home Where is she Where is my Whoa What is going on Hey come on Let us go,neutral
28,"I'm Rachel's friend, and... you're the gardener, right? - I'm Sam. - Your garden is muy bonita. And when I get a casa, I'm so calling you to be my gardener... - because it's... - Thank you very much. - Where's Rachel? - Forget her, dude. Where's Chloe? And what are you hiding there? Chloe's lost in Mexico. Rachel stayed to find her. The love of my life is out there in trouble? She wants me to e-mail this to her in Mexico City. So...",28.531000000000002,85,I am 's friend and you are gardener right I am Your garden is muy bonita And when I get casa I am so calling you to be my gardener because it is Thank you very much Where is Forget her dude Where is And what are you hiding there 's lost in stayed to find her love of my life is out there in trouble She wants me to e - mail this to her in So,neutral
29,"Señoras y señores! You know him, you love him. El campeón, El Diablo! Oh. It's about time someone's upgrading my accommodations. And now, the challenger. Weighing in at a whopping six pounds. I give you Chi-Chihuahua! Hey! Thank you. Thank you. You're too kind, really.",28.461,45,Señoras señores You know him you love him Oh It is about time someone is upgrading my accommodations And now challenger Weighing in at whopping pounds I give you Hey Thank you Thank you You are too kind really,gratitude
30,"This is so much nicer than that stinky corral. Oh! I'm sorry. I thought I was alone. - Mister... - They call me El Diablo. It's certainly nice to meet you. Clearly I'm in the wrong place. So perhaps we could speak to the concierge or someone. Stop talking! You know, I've got a dentist who could do something about that yellowing. - What? - I get the idea that teeth... - are important in your line of work. - You don't like my smile? Watch it! Say it, don't spray it!",33.286,92,This is so much nicer than stinky corral Oh I am sorry I thought I was alone They call me It is certainly nice to meet you Clearly I am in wrong place So perhaps we could speak to concierge or someone Stop talking You know I have got dentist who could do something about yellowing What I get idea that teeth are important in your line of work You do not like my smile Watch it Say it do not spray it,neutral
31,"- What am I going to do? - Sounds like he's closing in. Dog that size? Won't be much left of her. Gringa, gringa. She's adiós. She's bye-bye. Poor little hairless. OK, that's it. Delgado? What are you doing? Huh? - What's going on? - Where are you going? - How do you do that? - Bro, give me the combination!",22.203999999999997,61,What am I going to do Sounds like he is closing in Dog size Will not be much left of her gringa She is adiós She is bye - bye Poor little hairless OK that is it Delgado What are you doing Huh What is going on Where are you going How do you do that give me combination,neutral
32,"- Yeah, save us! - Save us, Delgado! - Don't leave us! - Come back! This is highly inappropriate. Hey, hey, hey! That's cashmere! Ow! - Vámonos! - Hasta la bye-bye! Let go before it... rips. I know it's rude to leave early, but I really must be going now. The show's over for you, chica. You know, ""dog eat dog"" is just an expression! - Not this time, Diablo! - Delgado!",26.028,72,Yeah save us Save us Do not leave us Come back This is highly inappropriate Hey hey hey That is cashmere Ow bye - bye Let go before it rips I know it is rude to leave early but I really must be going now show 's over for you chica You know dog eat dog is just expression Not time,caring
33,"- Move it! - OK. You'll pay for this, Delgado! I'll find you! Wait, wait! Slow down, you guys! Slow down! - What's wrong? - I told you, it wasn't my fault! Where'd the dogs go? Go, go! I want that Chihuahua! - English, please! - Move it! Let's go! - This way! This way! - OK. - My bootie! - Your what? - My bootie! - Forget it!",22.089999999999996,69,Move it OK You will pay for this I will find you Wait wait Slow down you guys Slow down What is wrong I told you it was not my fault Where did dogs go Go go I want that please Move it Let us go way way OK My bootie Your what My bootie Forget it,neutral
34,"- Forget it? - Forget it! - The Chihuahua! - That's Italian leather, mister! Look out! Go! Go! One at a time! Hey! Wait a minute! You won't fit! I got it! Oh, no. I lost another bootie. I am sure I locked those cages, sir. I want that Chihuahua!",19.939999999999998,50,Forget it Forget it That is Italian leather Look out Go Go at time Hey Wait minute You will not fit I got it Oh no I lost bootie I am sure I locked cages I want that,sadness
35,"Why? She's worth something. Judging by the diamonds around her neck, it's a lot. Look out. What is all of this? The Day of the Dead. This is so beautiful. It's what humans do to honor their ancestors. It keeps them... alive in their hearts. Helps them remember who they are, where they came from.",22.761,55,Why She is worth something Judging by diamonds around her neck it is lot Look out What is all of this of This is so beautiful It is what humans do to honor their ancestors It keeps them alive in their hearts Helps them remember who they are where they came from,admiration
36,"Wow! - You're my dog! - Delgado, gracias, bro. - I'm out of here! - I'll see ya, kid. Wait! Wait... Delgado! ""See ya?"" That's it? Number one rule of the streets, princesa. Every dog for himself. Now, get lost. My name is not ""Princesa."" It's Chloe. And I am lost. And I want to be found. Look, princesa... I mean... look, kid.",29.918999999999997,63,Wow You are my dog brother I am out of here I will see kid Wait Wait See ya That is it Number rule of streets dog for himself Now get lost My name is not It is And I am lost And I want to be found Look I mean kid,surprise
37,"I got my own problems. I can't go back to the fights. I got to get out of town. - How does Beverly Hills sound? - Too far. Come on! If you could figure out a way back, you could live with us on our estate. If you haven't noticed, I'm a little large for a lapdog. But you're the perfect size for a guard dog. Our old one... Papi, he... ran off. You had a guard dog named Papi? - What hotel you staying in? - You'll do it?",26.403,90,I got my own problems I can not go back to fights I got to get out of town How does sound Too far Come on If you could figure out way back you could live with us on our estate If you have not noticed I am little large for lapdog But you are perfect size for guard dog Our old he ran off You had guard dog named What hotel you staying in You will do it,neutral
38,"Answer the question before I change my mind! I don't know the name, but believe me, it was no Carthay Hotel. The Carthay? There's one here. Would they know you? They should. We're preferred guests. We have a gold card. Why me? Of all the dogs in Mexico. Why me? All I need, Chihuahua with booties. This'll be fun! You'll see. Here's the GPS. We're hot. Diablo, you go get me that Chihuahua.",27.507,73,Answer question before I change my mind I do not know name but believe me it was There is here Would they know you They should We are preferred guests We have gold card Why me Of dogs in Why me All I need with booties This will be fun You will see Here is We are hot Diablo you go get me that,amusement
39,Go! Go! - Hold up a second. - Uh... What's that sound? Hmm. Hold your breath. - What did you do that for? - El Diablo's got your scent. Of course he does. It's Chanel No. 5. - Congratulations. - Now I've lost another bootie... - and I stink. - I don't smell anything. Are you kidding? I smell like a wet dog. You are a wet dog.,24.637,68,Go Go Hold up second Uh What is sound Hmm Hold your breath What did you do that for 's got your scent Of course he does It is . Now I have lost bootie and I stink I do not smell anything Are you kidding I smell like wet dog You are wet dog,disgust
40,"- Look... señorita... - Ashe. Ashe. I'm sorry. We're already trying to stop the fights. And we don't have time to look for every lost dog in Mexico. This is not just any dog. This is my Aunt Viv's dog. Chloe means everything to her. I'll tell you what. Go back to your hotel, download that photo you were telling me about and I will see what I can do. - Gracias. - You're welcome!",30.157,75,Look Ashe Ashe I am sorry We are already trying to stop fights And we do not have time to look for lost dog in This is not just dog This is my 's dog means everything to her I will tell you what Go back to your hotel download that photo you were telling me about and I will see what I can do You are welcome,remorse
41,"- Hi, Aunt Viv. - Ciao, Rachel. Yes, Capri's fantastic. I was trying the house earlier. I was worried because nobody was there. Yeah, we went out for Mexican. Could I talk to her just a second? Um... I'll put her on. Hi, baby! How's my little baby? I miss you, too! I miss you, too! OK, here you are, Your Highness. Carthay Hotel. I feel like I'm home already!",29.976,70,Yes 's fantastic I was trying house earlier I was worried because nobody was there Yeah we went out for Could I talk to her just second Um I will put her on baby How is my little baby I miss you too I miss you too OK here you are Your I feel like I am home already,grief
42,"- Thank you, Delgado. Thank you! - All in a day's work. But... maybe you should wait out here. - Yeah, whatever. - I don't mean it like it sounds, but they can be a little particular about the dogs they let in. Knock yourself out. We'll be eating gourmet food in no time. - Bienvenidos al Hotel Carthay. - Thank you. Excuse me. Would you be so kind as to look at my collar? You'll find my owner's name and number. Tshh! Get out!",29.441,85,Thank you Thank you All in day 's work But maybe you should wait out here Yeah whatever I do not mean it like it sounds but they can be little particular about dogs they let in Knock yourself out We will be eating gourmet food in time Thank you Excuse me Would you be so kind as to look at my collar You will find my owner 's name and number Tshh Get out,gratitude
43,"Hello! Ew! It touched me! Get this mutt out of here. - Mutt? How dare you! - Edgar! I've been a preferred customer at this hotel for years! Don't you dare! - I'm sorry. - You are making a big mistake. Huge. Really! Oh, no. I'm...",24.356,46,Hello Ew It touched me Get mutt out of here How dare you I have been preferred customer at hotel for years Do not you dare I am sorry You are making big mistake Huge Really Oh no I am,anger
44,"I'm... hideous. What's taking her so long? Hmm. Figures. What did I expect... de una princesa? Delgado, it was so humiliating. You won't believe... Delgado? Delgado. Excuse me. I'm here to see Detective Ramirez. Detective Ramirez is already with someone, señorita. Five minutes, please. Psst. Don't look now, Hannah Montana, three o'clock.",27.905,52,I am hideous What is taking her so long Hmm Figures What did I expect it was so humiliating You will not believe Excuse me I am here to see is already with someone minutes please Psst Do not look now of clock,disgust
45,"What are you doing here? I mean, qué are you doing here? Isn't it obvious? To find Chloe. Angela told me everything. Why did you pretend you couldn't speak English? I didn't. You just assumed. Thought you'd let me go along and make a fool of myself? Didn't need any help with that. What makes you think I need help from a gardener? Oh, no, she didn't. It's not that I have a problem with that word, but,",25.604999999999997,78,What are you doing here I mean are you doing here Is not it obvious To find told me everything Why did you pretend you could not speak I did not You just assumed Thought you would let me go along and make fool of myself Did not need help with that What makes you think I need help from gardener Oh no she did not It is not that I have problem with word but,neutral
46,"actually, I am a landscaper. And I'm not here for you. I'm here for Vivian, because she's like family to me. I e-mailed a description of the dog's collar to all our stations. Chloe's collar. It's worth a fortune. You're welcome. Maybe a picture of the collar might be even more helpful. Yeah, a lot. Gracias. So what should we do now? We? Nothing.",24.694999999999997,64,actually I am landscaper And I am not here for you I am here for because she is like family to me I e - mailed description of dog 's collar to our stations 's collar It is worth fortune You are welcome Maybe picture of collar might be even more helpful Yeah lot So what should we do now We Nothing,neutral
47,"You go back to your hotel and wait. Please. He's right. There's nothing you can do. What? We're Mexi-can, not Mexi-can't! I'm not going to stop looking. He only cares about the collar. I need the dog. I'm with her, amigo. My Chloe's in trouble. Hey! Papi! Hey! - Come on, fool. Let's go! - Papi, where're you going? I cannot believe Chloe's missing this. Sebastian! Thank you.",25.378,68,You go back to your hotel and wait Please He is right There is nothing you can do What We are can not cannot I am not going to stop looking He only cares about collar I need dog I am with her amigo My 's in trouble Hey Hey Come on fool Let us go where are you going I can not believe 's missing this Thank you,gratitude
48,"Going to be on the cover of Purebred Monthly. - Oh. - Whoo hoo! This party is off the leash! Whoa! Party! So Scooter. - Come here, Birthday Dog. - No, Whiskey. No, that really isn't necessary. OK. Thank you, thank you. Ooh. Hey, you guys don't think Chloe's in trouble, do you?",22.647000000000002,53,Going to be on cover of Oh party is off leash So Come here No that really is not necessary OK Thank you thank you Ooh Hey you guys do not think 's in trouble do you,gratitude
49,"Paa-lease. I bet Rachel whisked her off to some faboo place. If I know Chloe... she's sitting under a palm tree being waited on by some hunky husky. Oh! Thank you! I must be starving. - Yeah. That's our churro. - Sí, our churro. Excuse me, but... I saw it first! Better back off, muchachos. Looks like we have one of those Chihuahua warriors! Now look, I've been dognapped, lost my favorite cashmere sweater...",31.693000000000005,74,lease I bet whisked her off to faboo place If I know she is sitting under palm tree being waited on by hunky husky Oh Thank you I must be starving Yeah That is our churro our churro Excuse me but I saw it first Better back off muchachos Looks like we have of warriors Now look I have been dognapped lost my favorite cashmere sweater,gratitude
50,"slept in a box and I'm starting another in a series of bad hair days. So don't... push me! - Let's get out of here, man. - Sorry... sorry. That's what I thought. Ha! It's time to pay the piper, perra pequeña. - Where were we? - Hang on, kid! Still trying to be the hero! I'll smell you out, Delgado. The Aztec Empire's heart was right here in Chapultepec Park. Once used by the kings as a royal retreat. - Move it! Hurry up! - I am!",31.442,88,slept in box and I am starting another in series of bad hair days So do not push me Let us get out of here man Sorry sorry That is what I thought Ha It is time to pay piper perra pequeña Where were we Hang on kid Still trying to be hero I will smell you out 's heart was right here in Once used by kings as royal retreat Move it Hurry up I am,remorse
51,"- Come on! Two at a time! - I have four-inch legs. Come on. This way. Not this way. - Where to now? - Now we're trapped. - Now what? - I'm thinking, I'm thinking. Why did you abandon me? I've already been abandoned once. You left me, I didn't leave you! I saw you in there getting pampered, and eating... The closest I came to food was a used churro.",25.116000000000003,71,Come on at time I have inch legs Come on way Not way Where to now Now we are trapped Now what I am thinking I am thinking Why did you abandon me I have already been abandoned once You left me I did not leave you I saw you in there getting pampered and eating closest I came to food was used churro,sadness
52,"Come on, let's go. - Where are we going? - I'm taking you to Puerto Vallarta. - Somebody there can help us. - That on the way to Beverly Hills? Over here. Jump in. - Delgado? - What? Why is El Diablo after me? Vasquez must have sent him. Who's Vasquez? He runs the dog fights and anything else he can make a quick buck at. The police have been after him for years, but he's slippery.",24.615999999999996,77,Come on let us go Where are we going I am taking you to Somebody there can help us That on way to Over here Jump in What Why is after me must have sent him Who is He runs dog fights and anything else he can make quick buck at police have been after him for years but he is slippery,neutral
53,"How do you know all that? Were you a criminal or something? Or something. Get some sleep. It's a long ride and tomorrow's a big day. What did El Diablo mean by, ""Still trying to be the hero?"" Never mind. What the... What's this? That's Chloe's bootie! Hey, lady! What? What is it? Chloe's bootie. Good job. She is near. I can feel it.",25.893,64,How do you know that Were you criminal or something Or something Get sleep It is long ride and tomorrow 's big day What did mean by Still trying to be hero Never mind What the What is this That is 's bootie Hey lady What What is it 's bootie Good job She is near I can feel it,admiration
54,"Hey, wait for me! He said... he saw a white Chihuahua with a bunch of dogs run through here. She was being carried by a German Shepherd... - German Shepherd carried my Chloe? - Let's go! I'm going to kick some tail. Papi style! Yes? Someone else is looking for that dog. There is a lot of money riding on this Chihuahua, do you understand? They cannot find her before we do.",25.697000000000003,72,Hey wait for me He said he saw white with bunch of dogs run through here She was being carried by German German carried my Let us go I am going to kick tail Papi style Yes Someone else is looking for dog There is lot of money riding on do you understand They can not find her before we do,neutral
55,"- I'm on it. - Good. Come on, baby. Come on, Diablo. OK, this is us. We're here. Shake your last bootie and let's go. - What's your plan? - OK, here's the deal. Plant your paws here, keep your muzzle shut, and wait for me to come back. But... where are you going? Delgado? You're very withholding, you know that? I guess this is my day at the spa. Ahh.",25.526,71,I am on it Good Come on baby Come on OK this is us We are here Shake your last bootie and let us go What is your plan here is deal Plant your paws here keep your muzzle shut and wait for me to come back But where are you going You are very withholding you know that I guess this is my day at spa,neutral
56,"Much better. There she is. Now, you remember the con, right? I don't really have to eat you, do I? Only swallow my legs. OK, here we go. Easy on the teeth. - Act scary. - OK. Help! Help, please help me! - Help me, somebody! Help! - You're choking me. Keep your tongue to yourself. Help me! Somebody, please! This is just like Animal Planet. What do I do?",27.325999999999997,70,Much better There she is Now you remember con right I do not really have to eat you do I Only swallow my legs OK here we go Easy on teeth scary OK Help Help please help me Help me somebody Help You are choking me Keep your tongue to yourself Help me Somebody please This is just like What do I do,fear
