Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
11,"But a snake existed Malignant, Buraki, snatch the Yuh Yi Joo His followers decided to own it But the sky did not can allow it. Decided to hide to Yuh Yi Joo All what the sky could do Was to send his best warriors. Haram and his expert Bochun Stops Protect to Yuh Yi Joo to every coast. But the Buraki villain also Wise person where to find to the Yuh Yi Joo",22.821,73,But snake existed snatch His followers decided to own it But sky did not can allow it Decided to hide to All what sky could do Was to send his best warriors and his expert Protect to to coast But villain also person where to find to,neutral
12,"Of what this talking? Listening with care. My god. What does it happen? Has lost the cordura. At the end, the time has arrived.",12.225,24,Of what this talking Listening with care My god What does it happen Has lost cordura At end time has arrived,curiosity
13,"My love Died giving birth. My love My Mr, is a girl. ...su hombro. Yuh Yi Joo was totally shaped. When the girl arrive at 20 years.",15.904000000000002,27,My love Died giving birth My love My is girl was totally shaped When girl arrive at years,love
14,"In that point the Imoogi that owned it Can be converted into dragon. Please, establish. Honorable¿, What you Brings at these hours here? My Gentleman, listen please. His daughter Be demanding to Imoogi. Is the sky will.",19.791,37,In point that owned it Can be converted into dragon Please establish What you Brings at hours here My listen please His daughter Be demanding to Is sky will,neutral
15,"How does such thing say can? My wife died recently When giving birth my girl. Why say this meaningless one? His daughter ...nació con el Yuh Yi joo el Sky gift stops the good imoogi. The dark Imoogi, the evil Buraki Has challenged the sky will",18.765,46,How does such thing say can My wife died recently When giving birth my girl Why say meaningless His daughter joo gift stops good imoogi dark evil Has challenged sky will,sadness
16,And wants what him belongs With right to the good Imoogi. Of what this talking? If the dark imoogi one Adapts of the Yuh Yi Joo An unimaginable disaster Fell down to everything this small town. And how can be sure? The girl has the mark Of the Red Dragon.,22.9,50,And wants what him belongs With right to good Of what this talking If dark imoogi of unimaginable disaster Fell down to everything small town And how can be sure girl has mark Of,neutral
17,How him knew? Per 20 years Bochun nursed a big one Warrior and train it arduously. A sky warrior. A day inspire love in Haram of Narim. Then the two fragilely Discovered love that felt. Very well! Be able to defeat me soon.,21.613,43,How him knew Per years nursed big and train it arduously sky warrior day inspire love in of Then fragilely Discovered love that felt Very well Be able to defeat me soon,love
18,"Showed me well. Haram ...no nos queda mucho Time. They were quick. If, the one. Are, is someone who must know. Haram, incline before the Good imoogi.",15.927999999999999,27,Showed me well nos mucho They were quick If one Are is someone who must know incline before Good imoogi,neutral
19,"This is the Imoogi that has Been elected by the sky. Must join with the Yuh Yi Joo and go up to the sky. Is the only way of That us the humans Rot belong To the big world cycle. Honorable, do not worry. The Yuh Yi Joo formed one in that Narin body the day that fulfil 20.",16.851,59,This is that has Been elected by sky Must join with and go up to sky Is only way of us humans Rot belong To big world cycle Honorable do not worry formed in body day that fulfil,gratitude
20,Have been very good sleepy lately. Do not can lose the opportunity. From now on Have it you always. Is the earring that was Formed by the sky. Belongs to the Good Imoogi guard. This will protect you from the danger.,22.059,41,Have been very good sleepy lately Do not can lose opportunity From now on Have it you always Is earring that was Formed by sky Belongs to guard This will protect you from danger,caring
21,Arrive the day in which inevitably The evil Buraki brought together everybody His follower to come to the small town. To meet the girl That own the Yuh Yi Joo What does that be? Her this here. Fire!,14.312,38,Arrive day in which inevitably evil brought together everybody His follower to come to small town To meet girl That own What does that be Her this here Fire,excitement
22,Fire! Meet the girl! The soldiers were by everything The small town snatching women ...en una búsqueda salvaje de la Mark of the Dragon in his shoulders. My daughter not! Are looking for to the chic aque Has the tattoo his shoulder.,15.815,42,Fire Meet girl soldiers were by everything small town snatching women en de of in his shoulders My daughter not Are looking for to chic aque Has tattoo his shoulder,neutral
23,It does not be true? One where this! High! As dare enter to my home? Rabbles! Father!,11.540000000000001,17,It does not be true where this High As dare enter to my home Rabbles,neutral
24,Father! Narin! Where am? Do not be frightened. A place is secret. My father ...mi padre.,13.511,16,Where am Do not be frightened place is secret My father,caring
25,The lament. Listening. Must tell you something. Silly incompetent. Let that escapes! Killing them would owe everybody.,11.45,17,lament Listening Must tell you something Silly incompetent Let that escapes Killing them would owe everybody,neutral
26,"Must find the Yuh Yi Joo. What does this be? That damn day Haram challenged them Sky rules and escape with his love. Infuriated, the same one Buraki pursued them. Love you! Narin!",15.073,33,Must find What does this be damn day challenged them rules and escape with his love Infuriated same one pursued them Love you,love
27,"What pass later? The end, died along with everybody. And refused Buraki the power Of turning into a dragon And thereby waits by other opportunity. How that other opportunity? Came back. To redeem.",19.676000000000002,33,What pass later end died along with everybody And refused power Of turning into dragon And thereby waits by other opportunity How other opportunity Came back To redeem,neutral
28,"This you belongs now. You have Been waiting by a lot of time. But thought that serious high mas. One this does not be that easy to believe but Want to know something that is difficult mas even? Am Bochun of 500 year ago. And your Are Haram, the warrior who brought up. Is your second life in Earth. Your second opportunity Of protecting the Yah Yi Joo.",20.873,68,This you belongs now You have Been waiting by lot of time But thought that serious high mas this does not be that easy to believe but Want to know something that is difficult mas even Am of year ago And your Are warrior who brought up Is your second life in Your second opportunity Of protecting,neutral
29,"This is your destiny. Must Find the Yah Yi Joo. Joust before her erases one His shoulder dragon mark. His name is Sarah, the day that cuple 20 have to take her to the big cave Are not scared, do not will be The Big Cave remembers, himself. Seized! Do ¿ not surprise me taste?",19.858,55,This is your destiny Must Find Joust before her erases one His shoulder dragon mark His name is day that cuple have to take her to big cave Are not scared do not will be remembers himself Seized Do ¿ not surprise me taste,caring
30,"Hangs. A second, friend. Thanks, was my counter. This is big, trusts in my. Does not have to see with terrorists And does not have to see with politics. - Espera, retrocede. - Debemos encontrar a la chica.",13.660999999999998,38,Hangs second friend Thanks was my counter This is big trusts in my Does not have to see with terrorists And does not have to see with politics retrocede encontrar a la chica,gratitude
31,Which rays talk about? Create that someway This connected to the accident. - ¿Quién es ella? - La chica. How calls one? Believe that Sarah.,10.867,25,rays talk about Create someway This connected to accident ¿ Quién es ella chica How calls Believe that,neutral
32,"Okay ¿ which is his surname? Not him one. Are a big reporter Told it to you sometimes? There are thousands of Saras. Has a tattoo in his Shoulder and is 20 years. Does not, have 19 even. Have one Hunch that this in the city.",17.09,46,Okay ¿ which is his surname Not him Are big reporter Told it to you sometimes There are thousands of Has tattoo in his and is years Does not have even Have that this in city,neutral
33,"A girl of 19, with a tattoo In Los Angeles, that describes To all the girls of 19. That is to say that she was born with one Mark of the shape of a dragon. Come with sillinesses always. S is the reporter of CGNN ¿ does Not be beautiful? EL damage was as severe That one witnesses find even.",20.77,60,girl of with tattoo In that describes To girls of That is to say that she was born with of shape of dragon Come with sillinesses always is reporter of ¿ does Not be beautiful damage was as severe That witnesses find even,neutral
34,Thereby see the news himself? That is serious. A thing is sure The tragedy has fallen down to Us Whereas the bodies One are taking out even. Sarah these well ones?,14.001000000000001,31,Thereby see news himself That is serious thing is sure tragedy has fallen down to Whereas bodies are taking out even well ones,approval
35,Hello Sarah. Linda? Gentlemen ¿ Which is the mas substance Lasts known by the man? The diamond. This is her molecular structure Sample found in the disaster zone.,14.025,28,Hello Gentlemen ¿ Which is mas substance Lasts known by man diamond This is her molecular structure found in disaster zone,neutral
36,"Never had seen something like that one. What is curious is that the weave is Similar to that of the reptile scales. Is organic? That believe. Expert Bochun. This either, goodbye.",15.21,31,Never had seen something like What is curious is that weave is Similar to that of reptile scales Is organic That believe This either goodbye,curiosity
37,"Sarah, do not go What do these things be? What this passing? Sarah? - Brandy... -¿Estas bien? Something me this passing. Am very frightened.",12.862,24,do not go What do things be What this passing Something me passing Am very frightened,fear
38,One that sounds crazy but seems to be that This is the only that could protect me. Need to rest a little maybe. Do not believe me. Tell you that something very bad one it is going to happen. Affect that accident maybe. Why not are going to rest? And mas are going to take something late.,18.342,57,that sounds crazy but seems to be that This is only that could protect me Need to rest little maybe Do not believe me Tell you that something very bad one it is going to happen Affect accident maybe Why not are going to rest And are going to take something late,fear
39,"Go friend, some time ago that do not go out. Please. Thanks. Feel better? Sarah. What?",9.445,16,Go friend time ago that do not go out Please Thanks Feel better What,gratitude
40,"Thought that a pair of beers Make you feel more good. Establish it, but do not be of humour. This well one, do not establish it. But would must wait to Cris. Bring his friend. Sarah have to know it. Is cute.",15.926999999999998,42,Thought that pair of beers Make you feel more good Establish it but do not be of humour well one do not establish it But would must wait to Bring his friend have to know it Is cute,love
41,Do not sit down very well. Go home. Sure? - Estaré bien. - Esta bien. Call you then. How are you baby?,11.803,22,Do not sit down very well Go home Sure bien bien Call you then How are you baby,caring
42,"Where go to? Release me! Hello If, not us accompanied. Let me! Never let me rest.",12.155,16,Where go to Release me Hello If not us accompanied Let me Never let me rest,neutral
43,"Can send a man to the moon but Not keep the quiet elephants. ¿ Tells me that this old man, knock to The three kinds and went later himself? Exactly. Can describe it to me? Did not be very high, light. Have to be Sarah, the girl that Hit the three ruffians.",17.886,52,Can send man to moon but Not keep quiet elephants ¿ Tells me that old man knock to kinds and went later himself Exactly Can describe it to me Did not be very high light Have to be girl that Hit ruffians,neutral
44,"That one goes for the launchings. Her am asking even Can wait outside? Please. Establish it. - Jack, soy Ethan. - Disculpa... Look for to Jack.",13.398000000000001,26,one goes for launchings Her am asking even Can wait outside Please Establish it soy Look for to,neutral
45,Jack? His this names to the front. There does not be no Jack here. This well one. Young man. ¿ Do not must be Looking for the Yuh Yi Joo?,13.671,30,His names to front There does not be here well Young man ¿ Do not must be Looking for,neutral
46,"How said? If, can do it. Have to go. Found something? That reduced attempt, of 160 Thousand to 2700 possible candidates. Name Sarah, birthday from Now until the end of year. And that live in LA, will be In this database.",18.607,41,How said If can do it Have to go Found something reduced attempt of to possible candidates birthday from Now until end of year And that live in will be In database,neutral
47,"Which is the predicament? Not me Said which was about. Is fantastic. What? Him does not be, there are 2600 Saras, do not have nothing. Call the hospitals but Do not keep mark any registers Of birth nor nothing of that",13.922,41,Which is predicament Not me which was about Is fantastic What Him does not be there are Saras do not have nothing Call hospitals but Do not keep mark registers Of birth nor nothing of that,fear
48,How are? Had launching crazy. Which step? Only him good that did was one Interview to a legend 10 year ago This of the Sarah has to stop. Was enough already The news name is Sarah.,17.796,36,How are Had launching crazy step Only him good that did was Interview to legend year ago This of has to stop Was enough already news name is,neutral
49,"That well ¿ want a biscuit? I have thousands of where to choose. My Sarah gave him a beating To 3 soccer players. How lucia? Young man, maybe in his 20. - Déjame verlo. - Oye. Do not go to no part.",16.565,42,well ¿ want biscuit I have thousands of where to choose My gave him beating To soccer players How lucia Young man maybe in his verlo Do not go to part,neutral
50,"Let me understand, saw an elephant Quarrel over a snake. The snake did not, be Eating the elephant Himself that did not be A normal snake Was big, as big as one not one That but taenia joins huge mouth, huge. And saw it. Bite that Elephant and throw it to air. Swear him that the elephant disappeared In the snake throat.",18.924,62,Let me understand saw elephant over snake snake did not be Eating elephant Himself that did not be normal snake Was big as big as not That but taenia joins huge mouth huge And saw it Bite that and throw it to air Swear him that elephant disappeared In snake throat,neutral
51,Look each other that thing as my ex handcuffs. Saw that thanks to God? ¿ This time did not escape. Must now Die! 911 ¿ which is his emergency?,12.976,29,Look other thing as my ex handcuffs Saw that thanks to ¿ time did not escape Must now Die ¿ which is his emergency,gratitude
52,"Damn slacker. Hello, am to see my friend here Daniels Sarah. Does this tell me where can? Do not can leave her climb They do not be times of visit. The one. Relatives are himself Allowed at this hour. She does not have family, I am the mas Close that has ¿, Himself by a second?",15.825,56,Damn slacker Hello am to see my friend here Does this tell me where can Do not can leave her climb They do not be times of visit one Relatives are himself Allowed at hour She does not have family I am that has ¿ Himself by second,neutral
53,"There does not be nothing that can Do to help her. - ¿Cómo esta? - No lo se, no me deja verla. Come back to his home To pick his things up. It seems that need a rest. Does insurance that chronicles it cost the pain? This is a lot of mas that joins story.",18.478,55,There does not be nothing that can Do to help her esta No deja verla Come back to his home To pick his things up It seems that need rest Does insurance that chronicles it cost pain This is lot of that joins story,neutral
54,"Want to know about what treats one. Affect the story of that old man. Taste that that of them Dragons it does not can be true. - Si, bueno... - Dime la verdad. Believe in that garbage seriously? Do not can wait tomorrow even?",17.546,44,Want to know about what treats Affect story of old man Taste that that of them Dragons it does not can be true bueno verdad Believe in garbage seriously Do not can wait tomorrow even,curiosity
55,"¿ Do not like this of Be in his shoes? The one, but can Wait until the morning. If not are going to help, silence you. - ¡Basta ya! - ¿Qué? Are 5 years? Which is the predicament?",13.614000000000003,38,¿ Do not like this of Be in his shoes one but can Wait until morning If not are going to help silence you Are years Which is predicament,disapproval
56,This in the hospital. The one. Tell me that was a shaking. Not one what went. Sounded like to the house side. To where that create go?,10.982,27,This in hospital one Tell me that was shaking Not one what went Sounded like to house side To where that create go,neutral
57,"Hello? Does someone be there? Hello? Please, let me go out. Open the door please. Something terrible one it is going to happen!",12.065000000000001,23,Hello Does someone be there Hello Please let me go out Open door please Something terrible one it is going to happen,fear
58,Looks at this. - ¿Ves eso? - ¿Qué? She is. Sarah Daniels is named 546 Street Efi. Date of birth Alo? If.,12.461,22,Looks at this ¿ Ves eso ¿ She is is named Date of birth If,neutral
59,How? - Una historia. - ¿Dónde? Joust here. Move away of my! Move away of my! Release me!,10.616,18,How ¿ Dónde Joust here Move away of my Move away of my Release me,neutral
60,"Are going to kill my friend! - No puede pasar. - Vamos amigo. Hears, move away you. - Sarah siempre viene a verla. - ¿Cuándo la vio por última vez? This in the hospital. In which hospital?",15.665000000000001,37,Are going to kill my friend puede pasar amigo Hears move away you siempre viene verla This in hospital In hospital,neutral
61,The ambulance said St. George. Have to go back. - Bruce. - ¿Qué? Go to St. George. What must does her chronicle? There does not be time for that.,8.784,29,ambulance said Have to go back Go to What must does her chronicle There does not be time for that,neutral
62,"These crazy? See off you Of your employment, threw out us. Forget the noticas Have Reason, maybe if am crazy. Only him that matters me is to meet her. This well one, but your took it Fault. Blame me always to my. Need to see a patient Sarah Daniels call. This in quarantine, swims of visitors.",20.531,56,These crazy See off you Of your employment threw out us Forget noticas Have maybe if am crazy Only him that matters me is to meet her well one but your took it Blame me always to my Need to see patient call in quarantine swims of visitors,neutral
63,"Look, am a member of the press. Saying did not will owe nothing but this in Quarantine by a mark in his shoulder That would can be something infectious one. Need to see her. Is Question of life and death. Believe that of that talked. ¿ Not Understands what means quarantine? A snake imagines, raise an elephant Of two tons and one swallow it point.",18.971999999999998,65,Look am member of press Saying did not will owe nothing but this in by mark in his shoulder That would can be something infectious Need to see her Is Question of life and death Believe that of that talked ¿ Not Understands what means quarantine snake imagines raise elephant Of tons and swallow it point,neutral
64,"- Así de enorme era. - Sr. Bellafonte. I like that a lot Channel Discovery but Never have seen a snake as her That describes. Try to remember once again. Kanbridge CGNN Ethan. Am the Doctor Austin, am a follower. Some interesting story in the hospital? To be honest, if.",18.948,50,era I like that lot but Never have seen snake as her That describes Try to remember once again Am am follower interesting story in hospital To be honest if,love
65,"Need to see a patient Sarah Daniels call. By here, this in her Isolation camera. - Vino a ver a la paciente. - Esta bien. If it does not matter him wanted to enter himself. Am Ethan Kambridge, CGNN reporter. Do not worry, did not come to Write a story on you.",17.797,52,Need to see patient call By here this in her camera Vino ver a la paciente bien If it does not matter him wanted to enter himself Am reporter Do not worry did not come to Write story on you,neutral
66,"Came to help you. One what thinks but do not be crazy. And it do not be inventing. The police finish that There did not be no snake. Want to leave it go but if follows Insisting, keep it tied. This well one. Okay.",19.541000000000004,44,Came to help you what thinks but do not be crazy And it do not be inventing police finish that There did not be snake Want to leave it go but if follows keep it tied well Okay,neutral
67,"Did not see. No snake, not them exist Snakes giant, had to confuse. Everyone make mistakes. Me Brightens up that sees it clearly. Jimmy, unlink it. Hate say it but the snake Giant this in this hospital now, looks. Turn Tie it once again. Has That be hospitalized.",17.967,48,Did not see snake not them exist Snakes giant had to confuse Everyone make mistakes Me Brightens up that sees it clearly unlink it Hate say it but snake this in hospital now looks Turn Tie it once again Has That be hospitalized,confusion
68,"Go! Swear it! Sight, nobody believes me Believe that am crazy But tell you that slightly Terrible this by coming. The worst than can imagine. Terrible things passed. What?",16.145000000000003,29,Go Swear it Sight nobody believes me Believe that am crazy But tell you that slightly Terrible this by coming worst than can imagine Terrible things passed What,fear
69,Do not have long time Are looking. Why your? Do not can explain it. But am as involved eat your. Have to go out from here fast. Go! By the staircases not. Take that Elevator at the end of the corridor.,17.023,41,Do not have long time Are looking Why your Do not can explain it But am as involved eat your Have to go out from here fast Go By staircases not Take Elevator at end of corridor,neutral
70,"Go. Bruce, pulls the auto. Why delayed you so? Go! Move you! Hear!",10.458,13,Go pulls auto Why delayed you so Go Move you Hear,neutral
71,Which devils did that be? Told you that was big Said big but did not think that Eat a bus as much as give birth. ¡¿ Someone will tell me that Devils this passing? Did not do him nothing. Who is this kind?,9.08,43,devils did that be Told you that was big big but did not think that Eat bus as much as give birth ¡ ¿ Someone will tell me that passing Did not do him nothing Who is kind,sadness
72,"-¡Vamonos! -¡No prende! Go, quickly! Yi Joo Yu. See with me. Move you away from her. Do not want to be the hero this time.",8.044,25,Go quickly See with me Move you away from her Do not want to be hero time,neutral
73,"What does fondness now, pass? Bruce, go us! Enter to the cart. Devils. This is our patient Is named Sarah Daniels. She lives in SutherLake.",8.819,25,What does fondness now pass go us Enter to cart Devils This is our patient Is named She lives in,neutral
74,Where this now? This missing one. Do not have gotten in touch his family Stopped working years ago. Have to meet this girl. Raise you. Practise Terrible.,10.354,27,Where this now This missing Do not have gotten in touch his family Stopped working years ago Have to meet girl Raise you,neutral
75,"The moment arrive again. Powerful Dawdler! Thanks. Did everyone remain one here? Will be either, has That go out from this city.",10.982,22,moment arrive again Thanks Did everyone remain here Will be either has That go out from city,gratitude
76,"Do not worry by My, take care of her himself. Do it. What must Bruce? That will be well. What do now? Not him one.",7.097000000000001,25,Do not worry by My take care of her himself Do it What must Bruce That will be well What do now Not him,caring
77,Have to lighten my mind himself. Have to follow our destiny. I never asked by nothing thereof. The one. Solia have these sleeps Were something as well as see.,11.724,29,Have to lighten my mind himself Have to follow our destiny I never asked by nothing thereof one Solia have sleeps Were something as well as see,neutral
78,And a day went to a casting and Started see creatures in my head. Not him one. Do not can believe that this Really east it happening. Ladies and gentlemen ...el secretario de defensa. Establish please.,9.783999999999999,36,And day went to casting and Started see creatures in my head Not him Do not can believe that this Really east it happening Ladies and gentlemen de defensa Establish please,realization
79,"Let the formalities And start ¿, please? Who causes a lot of row? What know to the concerning? The agent Campbell is to charge. If, gentleman, that have been able to confirm The last events are related. With the hospital, so Eat at the zoo. When seeming the creature seems reptilian.",16.86,51,Let formalities And start please Who causes lot of row What know to concerning agent is to charge If gentleman that have been able to confirm last events are related With hospital so Eat at zoo When seeming creature seems reptilian,neutral
80,"Our experts do not know that is even. Based on his woodcarving, his Food and his scales. Can finish that is Of other world thing. Can be a prehistoric animal. Good, gentleman some agents have Found similaridades with ...una viaje leyenda.",15.027999999999999,41,Our experts do not know that is even Based on his woodcarving his Food and his scales Can finish that is Of other world thing Can be prehistoric animal Good gentleman agents have Found similaridades with,realization
81,"A legend? ¿ Asks me that believes that is A monster of a legend? One that do not have long time, but If this is the best than have been able to do. A legend? Talk of Put on red zone to a city. Need to know that is What is this thing. Gentleman, are trying Answer those questions.",14.734,59,legend ¿ Asks me that believes that is monster of legend that do not have long time but If this is best than have been able to do legend Talk of on red zone to city Need to know that is What is thing are trying Answer questions,curiosity
82,I believe that the creature Follows some kind of path. This looking by something or to someone. Must understand that swims Has sense thereof. Do all what can For which surpass this. Sight. Maybe can go to A my friend teacher.,12.792000000000002,41,I believe that creature Follows kind of path This looking by something or to someone Must understand that swims Has sense thereof Do all what can For which surpass this Sight Maybe can go to my friend teacher,neutral
83,Is expert on the subconciencias. Maybe that helped us In something that do not can see. My subconscious? What if I am does her cause of all this? Sarah. One establish it But almenos try it.,17.386000000000003,36,Is expert on subconciencias Maybe that helped us In something that do not can see My subconscious What if I am does her because of this Sarah establish it But try it,neutral
84,"Have to start in some place. Have to first Battle with reality. Must drain me, the time finishes. Believe that the creature Is behind this girl. Be used all what Have to meet her. Fear that have to Do something with this girl.",14.355,43,Have to start in place Have to first Battle with reality Must drain me time finishes Believe that creature Is behind girl Be used all what Have to meet her Fear that have to Do something with girl,neutral
85,"-¿Sabes que hacer? -Si, señor. Meet her that snake to her and myself. Everybody, go! Agents in march! Muévanse! Fast!",10.584999999999999,20,que hacer señor Meet her snake to her and myself Everybody go Agents in Muévanse Fast,neutral
86,Walking! Continuous breathing deep. Breathes deeply. Inhaling and breathing. Rinsing your head. Gets all the tenciones out of your head.,12.59,20,Walking Continuous breathing deep Breathes deeply Inhaling and breathing Rinsing your head Gets tenciones out of your head,neutral
87,Let you take himself. Your eyes get heavy. You these remaining asleep. Enters to the deep of your thoughts. Deep. In your mind.,12.656,23,Let you take himself Your eyes get heavy You these remaining asleep Enters to deep of your thoughts Deep In your mind,caring
88,Tell me what see. Am with my daddy. All have gone to his burial. Can say me whether see a light? Love you! Narin!,11.402000000000001,24,Tell me what see Am with my daddy All have gone to his burial Can say me whether see light Love you,grief
89,Wait you. In my next life. Sarah! - Increíble. -¿Estas bien? What me this passing? This here.,7.027,17,Wait you In my next life What me passing This here,neutral
90,Have to go. Has keys. Fast Mas! Alo? Am I. Where devils do state?,5.979,14,Have to go Has keys Fast Am Where devils do state,neutral
91,"Listen to me, need your help. Waits for a second. Come here quick. That one is going to be something difficult one. -Lo se. -Veré que puedo hacer. Either, see you there.",8.007,32,Listen to me need your help Waits for second Come here quick one is going to be something difficult se que hacer Either see you there,caring
92,"What does it happen now? The creature arrive to CiberLake destruction, the area Goes to the south now. Devils! Met Daniels Sarah? There are 4 looking teams for she.",9.318,29,What does it happen now creature arrive to destruction area Goes to south now Devils There are looking teams for she,curiosity
93,"If, this is a special assignment. Have Ethan and one New reporter, Sarah. Good. How do this? Had to use my influences for this. Have a plan? Where go to?",10.001999999999999,30,If this is special assignment Have and New reporter Good How do this Had to use my influences for this Have plan Where go to,neutral
94,To a place safely. Go up the street one Building and us will hide. Met where goes to. Have a reporting team. Thanks. Have to go to the season To put this news.,11.905,33,To place safely Go up street and us will hide where goes to Have reporting team Thanks Have to go to season To put news,gratitude
95,Have careful. Ethan want to talk to you by a second. Come back already. Need to have this. Hate these things. Take her himself.,7.619999999999999,24,Have careful want to talk to you by second Come back already Need to have this Hate things Take her himself,caring
96,"She is the Already Joo Yuh Must change the destiny. Ethan. There does not be place to where take it That prevent that that one is his destiny. Do not be silly this time Must take her to the big cañon. Am tiring of This of the destiny, Jack. Do it to my way.",14.8,54,She is the Must change destiny There does not be place to where take it That prevent that one is his destiny Do not be silly time Must take her to big cañon Am tiring of This of destiny Do it to my way,realization
97,"Your and I have had a big honour. Save to this world Of his own destiny. The future of the world this in your shoulders. When refusing this, were refused first of all. Inclusive to the girl. Go us of here.",13.568000000000001,41,Your and I have had big honour Save to world Of his own destiny future of world this in your shoulders When refusing this were refused first of all Inclusive to girl Go us of here,pride
98,"Run! Enter, drain! Go of here! Must have the Yuh Yi Joo. Waited for this ago 500 years this opportunity To change the destiny.",11.816,24,drain Go of here Must have Waited for this ago years opportunity To change destiny,realization
99,"Without miss. Must take her to that Altar where Buraki waits. transformarce in Dragon! That raised one to the sky later. Bulcos, meet her! All the units to that Freedom building.",16.429000000000002,31,Without miss Must take her to where waits transformarce in That raised to sky later meet her units to building,neutral
100,"Repeat, all the units to that Center on the freedom building. Detach, quickly. What does that be? Have to jump Do not will achieve it, have to jump. Are falling down!",8.896999999999998,31,Repeat units to on freedom building quickly What does that be Have to jump Do not will achieve it have to jump Are falling down,neutral
101,"Kill you! Do not do it! Aid! Units have it sight, will shoot him. Shot. Have fallen units Need strengthenings.",11.416999999999998,20,Kill you Do not do it Aid Units have it sight will shoot him Have fallen units Need strengthenings,caring
102,How is the objective? Are seen as flying dinosaurs. Open fire! God. Devils! Am falling down!,11.972,16,How is objective Are seen as flying dinosaurs Open fire Devils Am falling down,neutral
103,"Unit 3 key, to give him All what have Have it the sight. Have a problem. Need support. Bring down you! Lose control, aid!",12.076,24,Unit key to give him All what have Have it sight Have problem Need support Bring down you Lose control aid,caring
104,"Have to meet the girl. But her find, this did not end. And will destroy the city. In position now! Need withdrawal. Denied, attack everything who moves one.",10.139000000000001,28,Have to meet girl But her find this did not end And will destroy city In position now Need withdrawal Denied attack everything who moves,fear
105,"Expert. To all the units have just seen To the girl in the city centre. Everybody in position, to the right! Prepare to shoot! Wait! Wait!",10.847,26,Expert To units have just seen To girl in city centre Everybody in position to right Prepare to shoot Wait Wait,neutral
106,"Destroy which Go into his path. Fire! There this the girl. Srta. Daniels? Came to help, enter to the auto. Enter!¡Are kept down!",9.777000000000001,23,Destroy which Go into his path Fire There girl Came to help enter to auto Enter!¡Are kept down,anger
107,Care! Are pursuing! Do not can see it. Do not can see! - ¡¿Que esta pasando?! - ¡Callate! There is a way himself of Clean this disorder. Does this be the solution?,9.273,32,Care Are pursuing Do not can see it Do not can see pasando There is way himself of disorder Does this be solution,neutral
