Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
15,"Where you going? - You're breaking my heart. - Hey, fellas! Just be cool, all right? - It's a family establishment. - Sorry, Mom! Fucking animals. Hey, what'd I just say? Well... You're a dick, Eric.",9.491,36,Where you going You are breaking my heart Hey fellas Just be cool all right It is family establishment Mother Fucking animals Hey what did I just say Well You are,anger
16,"Whatever, babe. - What happened with Mary? - He was shoving the cue in her face. Should we get out of here, maybe? Like... go? I'm sorry. Can you get this man a drink, please? Yes. Yes, I can. No. No, no. I don't want... I can't... - Technically, it's my job. - I got a deadline. Gotta work. I'm tired.",12.190999999999999,61,Whatever babe What happened with He was shoving cue in her face Should we get out of here maybe Like go I am sorry Can you get man drink please Yes Yes I can No No no I do not want I can not it is my job I got deadline Got To work I am tired,remorse
17,"No, no, no. I have a deadline, so... Why don't you get wasted and write drunk? That's what I'd do. That doesn't sound like the best advice. Got my ass through college. Well, yeah, that was college. You know he went to Tulane. - Really? That's where I went. - Yeah?",11.489,51,No no no I have deadline so Why do not you get wasted and write drunk That is what I would do That does not sound like best advice Got my ass through college Well yeah that was college You know he went to Really That is where I went Yeah,anger
18,"I think I was there a bit before your time, sonny. - When did you graduate? - The year I dropped out. Whoa! Now what, bitch? Eric, knock it off! Eric! Suck my dick, motherfucker. Hey, Eric! Come on, man.",9.826,40,I think I was there bit before your time sonny When did you graduate year I dropped out Whoa Now what bitch knock it off Suck my motherfucker Hey Come on man,annoyance
19,"Someone get the bottle out of that guy's hand! Will, call the cops. Motherfucker. It's the bartender at Rose's. We've got another fight breaking out. Someone's gonna get hurt. You wanna cut me? You wanna cut me? Jeffrey, stop! Jeffrey, stop it! Holy shit.",10.622,44,Someone get bottle out of guy 's hand Will call cops It is bartender at 's We have got fight breaking out Someone is going to get hurt You want to cut me You want to cut me stop stop it Holy shit,anger
20,"- Fuck! - Jeffrey, stop! Okay, okay, okay. Come on. Come on. Come on. Did you call the cops? Yeah. Yeah. - Let's go. - Let's go. You got him, all right? You got him. Dude, what the fuck? What the fuck? Dude... You gotta go to the hospital, man.",11.454,50,Fuck stop Okay okay okay Come on Come on Come on Did you call cops Yeah Yeah Let us go Let us go You got him all right You got him Dude what fuck What fuck Dude You got to go to hospital man,anger
21,"- You call the cops? - Of course, I called. - I shoulda called an ambulance. - Fucking pussy. Dude, you got... Let's go. Quit milking it, man. - Let's get outta here. - You're fine. Here you go, man. You all right?",8.825,43,You call cops Of course I called I shoulda called ambulance Fucking pussy Dude you got Let us go milking it man Let us get outta here You are fine Here you go man You all right,anger
22,"Just fuck off, dude. Yeah? All right. Tell that to the cops when they get here. Grabbing a bottle in a fight is chicken shit. What the hell was that? You're not a tough guy. You coulda been hurt. He coulda killed him, I mean... - What else was I supposed to do? - Yeah, okay.",9.992,56,Just fuck off dude Yeah All right Tell that to cops when they get here Grabbing bottle in fight is chicken shit What hell was that You are not tough guy You coulda been hurt He coulda killed him I mean What else was I supposed to do Yeah okay,anger
23,"- You did good, kid. - Fuck. You did good. Oh, fuck. It's probably one of the kids'. Fucked up that they actually filmed the whole thing. Fucking millennials. Anybody need a drink? Hey, honey.",8.292000000000002,35,You did good kid Fuck You did good Oh fuck It is probably of kids ' Fucked up that they actually filmed whole thing Fucking millennials Anybody need drink Hey honey,anger
24,"Guess who's home? You feel like waking up? Mm-mm. Hmm? Mm-mm. Now stop fucking around. Good morning, pretty little thing. Well... Oh...",10.822,22,Guess who is home You feel like waking up Hmm Now stop fucking around Good morning pretty little thing Well Oh,annoyance
25,You're going to make me burn the eggs. Whose phone is that? Just some chick. She left it at the bar. So you brought it home? Just picked it up... and forgot to leave it there. There was bit of a fracas at the bar last night. Cool.,9.088,48,You are going to make me burn eggs Whose phone is that Just chick She left it at bar So you brought it home Just picked it up and forgot to leave it there There was bit of fracas at bar last night Cool,neutral
26,"Thank you. How's your paper coming? I'm nearly there. I just have to go over it again, and probably rewrite the ending. Turn it in to Steve and hope he likes it. I'm sure he will. He better. It's a quarter of my grade. Yeah.",9.556000000000001,45,Thank you How is your paper coming I am nearly there I just have to go over it again and probably rewrite ending Turn it in to and hope he likes it I am sure he will He better It is quarter of my grade Yeah,curiosity
27,"What are you gonna do today? Don't know. I don't have any plans. Probably gonna check on Eric at some point. Why? He's the one in the fight last night. I thought you said it was a girl. No, there was a group of college kids, but when the fight started, they got spooked and took off.",10.625,57,What are you going to do today Do not know I do not have plans Probably going to check on at point Why He is in fight last night I thought you said it was girl No there was group of college kids but when fight started they got spooked and took off,surprise
28,"Eric got cut pretty bad, though. It was brutal. Well, that's not shocking. I should probably go check on him. What are you doing? Trying to find out whose phone this is. Why? Should I not look? Am I gonna see something I don't want to see? No.",9.822,48,got cut pretty bad though It was brutal Well that is not shocking I should probably go check on him What are you doing Trying to find out phone this is Why Should I not look Am I going to see something I do not want to see No,anger
29,"Why are you asking? I don't know. Why do you know how to unlock it? From the smudge marks on the screen. - I'm not lying about the phone, Carrie. - Okay. I believe you. Oh! Fuck! What?",8.427,38,Why are you asking I do not know Why do you know how to unlock it From smudge marks on screen I am not lying about phone Okay I believe you Oh Fuck What,confusion
30,"What's wrong? Who were you talking to last night? What do you mean? You were texting someone. What is that, Will? Jesus Christ. Um... Don't fuck with it.",7.889,28,What is wrong Who were you talking to last night What do you mean You were texting someone What is that Um Do not fuck with it,annoyance
31,"Give it to the cops. Somebody got hurt last night. Yeah, someone could be fucking with me, though. Listen, it's... Wednesday, so Duane will come in after his shift. I'll give it to him then. But what if that girl comes to get it first? Just say I don't have it. Let's let the cops deal with it. Okay.",10.623000000000001,59,Give it to cops Somebody got hurt last night Yeah someone could be fucking with me though Listen it is so will come in after his shift I will give it to him then But what if girl comes to get it first Just say I do not have it Let us let cops deal with it Okay,anger
32,"Don't worry your pretty little face about it. You let your man handle things. You're gonna make me late. - Yeah, I am. - I have to go. - Mm-mm. - Will... you truly smell. God! He's only coming in for that night, so I said that we would have dinner with him.",11.588999999999999,53,Do not worry your pretty little face about it You let your man handle things You are going to make me late Yeah I am I have to go mm Will you truly smell He is only coming in for night so I said that we would have dinner with him,caring
33,"Ugh. Dinner with your sober uncle? What is the problem with that? So he can fucking judge me the whole time. What? - Shit! - God, Will. Look at these guys. Fucking here for a higher education, can't figure out how to cross a goddamn road.",9.858,46,Dinner with your sober uncle What is problem with that So he can fucking judge me whole time What Shit Will Look at guys Fucking here for higher education can not figure out how to cross goddamn road,anger
34,"You know what happens to idiots like that? - You're gonna tell me. - They spend four years here. Four years becoming an economic prisoner. He should just go work at Rosie's. Get a real job. I don't think he's Rosie's material. No, he should stay here, and fucking take lessons from dillholes like that. Hey, Steve.",12.519,57,You know what happens to idiots like that You are going to tell me They spend years here years becoming economic prisoner He should just go work at 's Get real job I do not think he is 's material No he should stay here and fucking take lessons from dillholes like that Hey,anger
35,"Hi, Steve. I'm gonna go learn from the dillhole. - Yeah. - See you later. Love you. Sorry I'm late. How's it going? Hey, what's up? - Come have a beer with me. - Babe, who are you talking to?",9.357,40,I am going to go learn from dillhole Yeah See you later Love you Sorry I am late How is it going Hey what is up Come have beer with me who are you talking to,remorse
36,"Fuck, dude. What time is it? It's like, 10:00 a.m. What? Are you still sleeping? Yeah, I didn't get to bed until sunrise. Hang up the phone, babe. You're gonna have a beer with me or not? I'm pulling up to Rosie's. No, asshole, I'm not. I'm gonna go back to sleep. When did you become such a pussy? That's so wrong. You know it.",13.687000000000001,65,Fuck dude time is it It is like a.m. What Are you still sleeping Yeah I did not get to bed until sunrise Hang up phone babe You are going to have beer with me or not I am pulling up to 's No asshole I am not I am going to go back to sleep When did you become pussy That is so wrong You know it,anger
37,"You have one for me, and I'll see you tonight, okay? All right. - Bye. - Bye. What the fuck? How's it hanging there, Rosie? Oh, right and tight, loose, large. Pick one. Anyone come in looking for a cell phone? Nope. Lost and found?",10.825,45,You have for me and I will see you tonight okay All right What fuck How is it hanging there Oh right and tight loose large Pick Anyone come in looking for cell phone Nope Lost and found,annoyance
38,"Yeah. I heard what happened with Eric last night. Oh, yeah. You should stop serving him when he's fucked up. He's always fucked up when he's home. All right. I can't leave the bar right now. Can you go check on him? Holy shit, Eric.",9.526,45,Yeah I heard what happened with last night Oh yeah You should stop serving him when he is fucked up He is always fucked up when he is home All right I can not leave bar right now Can you go check on him Holy,anger
39,"What is it? You gotta go to the hospital. I'm calling an ambulance. - No, no, no. - No, fuck that. Dude, your face. Your face is fucked up! I can see the inside of your mouth. It's just swollen. That's all. I don't know, dude. I can get a buddy of mine to stitch it up.",11.59,57,What is it You got to go to hospital I am calling ambulance No no no No fuck that Dude your face Your face is fucked up I can see inside of your mouth It is just swollen That is all I do not know dude I can get buddy of mine to stitch it up,annoyance
40,"A buddy of yours? Come on, Eric. You're not in fucking Afghanistan, dude. Can't go to a hospital. - They'll ask questions. - Like what? You wanna be able to eat food without it falling out of your face? What? Nothing. Thank your friend for me.",9.892,46,buddy of yours Come on You are not in fucking dude Can not go to hospital They will ask questions Like what You want to be able to eat food without it falling out of your face What Nothing Thank your friend for me,annoyance
41,"What friend? The one who's banging your girl. She's not my girl, dude. Okay. I just came to check on you. I'll let you get your rest. Hey, don't leave. Nightmares. Yeah. All right, man.",8.491,35,friend one who is banging your girl She is not my girl dude Okay I just came to check on you I will let you get your rest Hey do not leave Nightmares Yeah All right man,caring
42,"I'll stay for a little bit. Hey, man, you got any more beer? Mm-hmm. Thank you. Uh, $22.50. Oh, wait. Don't forget to buy your girlfriend something pretty. He'll love it.",8.392,31,I will stay for little bit Hey man you got any more beer hmm Thank you Uh Oh wait Do not forget to buy your girlfriend something pretty He will love it,gratitude
43,"Ooh! He looks good in them tights. Yes, he do. Next! I thought you said you didn't want a beer. I think I meant that I didn't want to have a beer for breakfast. Hmm. Hey, Will. Hey, Jeffrey. You get your little project done?",11.322,45,Ooh He looks good in them tights Yes he do Next I thought you said you did not want beer I think I meant that I did not want to have beer for breakfast Hmm Hey Hey You get your little project done,neutral
44,"Yeah. Um... turned it in this morning. Just chilling now. That's a gold star for you, then, right? - You hear anything about Eric? - Yeah, I went and saw him this morning. His face is all cut to shit. He's refusing to go to the hospital, because he thinks he's Rambo. You want to join us? No.",13.120999999999999,58,Yeah Um turned it in morning Just chilling now That is gold star for you then right You hear anything about Yeah I went and saw him morning His face is all cut to shit He is refusing to go to hospital because he thinks he is You want to join us No,caring
45,"No, no. I got to go. I got a bunch of shit to do. Just came for some to-go. See you guys. Hello? Carrie? Hmm. Monorail, up those stairs! More of these clowns.",8.724,33,No no I got to go I got bunch of shit to do Just came for some to go See you guys Hello Hmm up stairs More of clowns,disgust
46,"Fuck off. That's amazing, dude. Oh, my God. I literally can't believe this. Hey, stop goofing around. Shut up. - You think we did it right? - I don't know. We did exactly what it said in the book. Oh, my God. Look at the cockroaches.",10.791,46,Fuck off That is amazing dude Oh my I literally can not believe this Hey stop goofing around Shut up You think we did it right I do not know We did exactly what it said in book Oh my Look at cockroaches,surprise
47,"- Fuck. - Oh, my God! Fuck! Will. When'd you get home? Right now? What are you looking at? Nothing. I thought you were going to bring that to the police.",8.261,31,Fuck Oh my Fuck Will When 'd you get home Right now What are you looking at Nothing I thought you were going to bring that to police,excitement
48,"I am. I'll take it today. What were you looking at? Who's fucking phone is that? I told you, it's... some chick from the bar. One of the chicks from the bar? I can't believe you're still going on about this.",8.192,41,I am I will take it today What were you looking at Who is fucking phone is that I told you it is chick from bar of chicks from bar I can not believe you are still going on about this,anger
49,"So, what? All my friends just have to be guys? Is that the deal? What about Steve? What about Steve? You fucking talk about him all the time. - He's my professor. - And he obviously wants to fuck you. You wanna check my phone? You wanna go through my texts, see if I sent him any pictures of my tits?",12.787,61,So what my friends just have to be guys Is that deal What about What about You fucking talk about him time He is my professor And he obviously wants to fuck you You want to check my phone You want to go through my texts see if I sent him pictures of my tits,anger
50,"Go on, look at it. No. - Go on, check it. - I don't want to. I don't want to, because I trust you. I want to trust you. But you're being all shady with some cunt's phone, and you're acting guilty as shit. Give it to me. You don't wanna see it.",10.954999999999998,53,Go on look at it No . Go on check it I do not want to I do not want to because I trust you I want to trust you But you are being all shady with cunt 's phone and you are acting guilty as shit Give it to me You do not want to see it,anger
51,"You don't wanna see it. It's awful. Go to the last pictures. Is that... Is this Garrett? Is this who you were talking to? I don't think so. Those pictures were already on the phone. - Call him. - No. - Then I'll call him. - No, it's a bad idea. Don't.",10.958,52,You do not want to see it It is awful Go to last pictures Is that Is this Is this who you were talking to I do not think so pictures were already on phone Call him No Then I will call him No it is bad idea Do not,disgust
52,"I don't want to think about someone dying like this, and you'd ignored him. I ignored him? He was begging. That's bullshit. No one's dead. This is... It's obviously some fucking nerd who's into special effects. Hello?",12.285,37,I do not want to think about someone dying like this and you would ignored him I ignored him He was begging That is bullshit one 's dead This is It is obviously fucking nerd who is into special effects Hello,anger
53,"Garrett? Ah! No. I'm going to call the cops. Don't. Listen, don't. What are you doing? I'll take it to Duane.",6.697,21,Ah No I am going to call cops Do not Listen do not What are you doing I will take it to,anger
54,"He's a friend. He'll take it seriously. Do it right now. Will, do it right now! Fuck! Sir, are you okay? Are you all right? Want me to call somebody? - What's wrong with him? - The fuck is that? I got your ass right on camera!",10.286,47,He is friend He will take it seriously Do it right now Will do it right now Fuck are you okay Are you all right Want me to call somebody What is wrong with him fuck is that I got your ass right on camera,annoyance
55,"I don't see no blood. - Crazy, man. - Right? That's crazy. Fuck. Fuck! There he goes. - 'Sup, baby? How you doing? - Just another day. How are you? Good. Beautiful day out there, right?",8.591999999999999,36,I do not see blood man Right That is crazy Fuck Fuck There he goes baby How you doing Just day How are you Good Beautiful day out there right,joy
56,"It's hotter than sin. What happened last night? Why didn't you call us? I did. Took you guys an hour and a half to respond. No, man. I don't mean Fifth District. I mean us. I didn't know I could do that. When last time Rosie's been hit with an underage sting, huh? Last time anybody followed up on a noise complaint? That's our bar, we protect the place.",13.254,69,It is hotter than sin What happened last night Why did not you call us I did Took you guys hour and half to respond No man I do not mean I mean us I did not know I could do that When last time 's been hit with underage sting huh Last time anybody followed up on noise complaint That is our bar we protect place,curiosity
57,"Yeah, I know. - 'Sup, Will? - Hey, dude. - How are you? - Good, man. Eric all right? Yeah, he's okay. - I checked on him this morning. - Have a seat. So... what about the guy that did this?",8.691,41,Yeah I know Hey dude How are you man all right Yeah he is okay I checked on him morning Have seat So what about guy that did this,caring
58,"I don't know. I've never seen him before in my life. Kind of figured it was just something between them. I tell you what. You see him, you call us. I want to talk to him, see how tough this bitch really is. Yeah, okay. There was also these college kids at the bar, and they left a cell phone there. I went through it to see whose it was, and I found some really fucked up shit in there. Like what, exactly?",16.882,83,I do not know I have never seen him before in my life Kind of figured it was just something between them I tell you what You see him you call us I want to talk to him see how tough bitch really is Yeah okay There was also college kids at bar and they left cell phone there I went through it to see it was and I found some really fucked up shit in there Like what exactly,annoyance
59,"There was a dead guy. He looked murdered. - Murdered? - Yeah. Where's the phone? I lost it. You lost it? Yeah, on the way here. But I think it was those college kids, man.",8.727,35,There was dead guy He looked murdered Murdered Yeah Where is phone I lost it You lost it Yeah on way here But I think it was college kids man,sadness
60,"I think they took it. They've been following me around in a black Charger. I know it sounds crazy, but my girlfriend saw the pictures, too. I'm telling you guys the truth. So, uh, you got a license plate on this black Charger? Yeah, yeah. Uh, I think it started with a six. A six?",12.554,55,I think they took it They have been following me around in black I know it sounds crazy but my girlfriend saw pictures too I am telling you guys truth So uh you got license plate on black Yeah yeah Uh I think it started with,neutral
61,"Yeah. That's it? Yeah. Okay, Will. Look, man, if you, uh... want to make a statement, just give us all the details, and we'll see what we can do. Sure. I need to go get the forms.",9.725,37,Yeah That is it Yeah Okay Look man if you uh want to make statement just give us details and we will see what we can do Sure I need to go get forms,approval
62,"I hate when people touch my shit on my desk. We going to see you tonight? Yeah, man. I'll be there. Same as usual. Too much on it, man. I put too much heat. About to put heat on your ass. - 'Sup, bitches. - How's it going? - What's up big hair? - How's the main bitch? What's shakin', bacon?",11.822,61,I hate when people touch my shit on my desk We going to see you tonight Yeah man I will be there Same as usual Too much on it man I put too much heat About to put heat on your ass bitches How is it going What is up big hair How is main bitch What is shakin bacon,anger
63,"Not much. It's quiet in here tonight. Yeah, I finally get you all to myself. Oh, ho, ho. Speaking of, where's Jeffrey? Punishing him. He's being a jealous asshole. - Yeah? - Yeah.",9.059,33,Not much It is quiet in here tonight Yeah I finally get you all to myself Oh Speaking of where is Punishing him He is being jealous asshole Yeah Yeah,annoyance
64,"Jealous of who? None of your business, bartender. Mm-hmm. Mm-mm. I'm just gonna do the one. I'm trying to take it easy. Why? 'Cause I don't wanna be wasted. Then just don't get wasted.",8.491,34,Jealous of who None of your business bartender I am just going to do one I am trying to take it easy Why Because I do not want to be wasted Then just do not get wasted,approval
65,"Just do what I do, maintain the buzz. It's like surfing, only more fun. I don't think you should be telling me how to drink. I need to drink tonight... and you're here. So, you just became my backup. What's wrong? Nothing.",9.425,42,Just do what I do maintain buzz It is like surfing only more fun I do not think you should be telling me how to drink I need to drink tonight and you are here So you just became my backup What is wrong Nothing,joy
66,"Just got some shit on my brain I don't want on my brain. I've also got an eight-ball in my pocket. If you wanna play. - Try to talk to it. - Okay. Just be like, ""Hi, what's up?"" Like, whatever, we're so over... That would've been impressive if you caught it, 'cause you did extra flips. That's extra brownie points. Okay, just like easy, like, ""Hey, how you doing? What's up?""",15.218,72,Just got shit on my brain I do not want on my brain I have also got ball in my pocket If you want to play Try to talk to it Okay Just be like Hi what is up Like whatever we are so over That would have been impressive if you caught it because you did extra flips That is extra brownie points Okay just like easy like Hey how you doing What is up,anger
67,"It's been a while. - That's too much. - Yeah, she's playing hard-to-get. - Try a different one. - Okay. - This one's Hubert. - Okay. He's much nicer. Try. Ready? Boom! - It's that easy. Really. - It's like, finesse. Yeah, just like I...",8.692,45,It is been while That is too much Yeah she is playing hard to get Try different Okay one 's Okay He is much nicer Try Ready Boom It is that easy Really It is like finesse Yeah just like I,neutral
68,"'Sup, yo! Douglas. - What the fuck are you doing here? - William. The fuck does it look like? I fucking work here. - You know that, come on. - It's your shift already? - What time is it? - I don't know. Y'all drunk, huh? - You're drunk. - Uh-uh. I'm handsome.",10.289,53,What fuck are you doing here fuck does it look like I fucking work here You know that come on It is your shift already time is it I do not know You all drunk You are drunk Uh - uh I am handsome,anger
69,"- You drunk. - We both are drunk. He's handsome. I'll take it. I don't wanna go to sleep yet. I don't either. - Don't do that. - See. These are scheming fingers. - What are you doing? - Scheme, scheme... Let's go to The Fly.",10.721,46,You drunk We both are drunk He is handsome I will take it I do not want to go to sleep yet I do not either Do not do that See These are scheming fingers What are you doing scheme Let us go to,neutral
70,"Let's kill this thing. Okay, there you go. Co-pilot responsibilities. Oh, fuck. So much for cutting back. Well, I guess there's always tomorrow. That's the point, Will. I'm almost 30, and I'm wasting my life away.",10.856,36,Let us kill thing Okay there you go Co - pilot responsibilities Oh fuck So much for cutting back Well I guess there is always tomorrow That is point I am almost and I am wasting my life away,realization
71,"No. I don't think you're wasting it. I think you're living it. I don't know. Listen... you're drinking tonight because I asked you to drink, so that's an exception. You're basically drinking out of sympathy. You're like a saint. Canonized.",11.588000000000001,40,No I do not think you are wasting it I think you are living it I do not know Listen you are drinking tonight because I asked you to drink so that is exception You are basically drinking out of sympathy You are like saint Canonized,disapproval
72,"Is that the word? - Yes. - Deified. No, that makes you a god. You are a goddess. Let's be honest. Can a god be a saint? - Hey. - Hmm? You know if you ever need to talk to me about anything, I'm here for you. Yeah. This is so nice.",11.822,52,Is that word Yes Deified No that makes you god You are goddess Let us be honest Can god be saint Hey You know if you ever need to talk to me about anything I am here for you Yeah This is so nice,admiration
73,"It is. There's no people. I like no people. God, you smell so good. Will. Will. Will... - Will, stop! - What? What? What? What's wrong? You know what's wrong.",10.523,30,It is There is people I like people you smell so good Will Will Will stop What What What What is wrong You know what is wrong,love
74,"What is it? Jeffrey? Yeah, of course it's Jeffrey. Come on, Will. Yeah, but why? Why? I don't even understand it. I don't know. Jesus. I dunno. It's your girlfriend, too. Yeah, but... don't worry about her.",8.857,37,What is it Yeah of course it is Come on Yeah but why Why I do not even understand it I do not know I do not know It is your girlfriend too Yeah but do not worry about her,confusion
75,"- Will, stop. - Come on. Will, stop it. - Stop it! - Fine. We should just go. She doesn't even love me anymore, you know? I'm sorry if she doesn't love you anymore. That's true. I really am sorry. Hey, sorry I'm late. I'm on my way. I'll be back in...",10.788,52,Will stop Come on Will stop it Stop it Fine We should just go She does not even love me anymore you know I am sorry if she does not love you anymore That is true I really am sorry Hey sorry I am late I am on my way I will be back in,caring
76,Carrie? Hello? Hey. Carrie. You okay? Hi. What time is it? What is that?,5.893,14,Hello Hey You okay Hi time is it What is that,neutral
77,"Nothing. Did you just get home? Yeah, I... stayed at the bar, played a couple games of pool. Let's go to bed. Hey... I found your phone on the floor. Did you send me a picture? No.",8.492,37,Nothing Did you just get home Yeah I stayed at bar played couple games of pool Let us go to bed Hey I found your phone on floor Did you send me picture No,neutral
78,"Maybe, I don't know... I don't know. I feel foggy. Are you drunk? No, Will. I'm just really tired. Come on. Let's go to bed. Yeah, uh... I'll meet you in there. Who the hell are you?",8.891,37,Maybe I do not know I do not know I feel foggy Are you drunk No I am just really tired Come on Let us go to bed Yeah uh I will meet you in there Who hell are you,realization
79,"Garrett? Hey, man. I'm really sorry I didn't help. I thought you were kidding around. There was a ritual. We opened a portal. Something came and possessed us. You called it into your home. Now it sees you are the perfect vessel for more. It is in your bedroom right now...",14.684,51,Hey man I am really sorry I did not help I thought you were kidding around There was ritual We opened portal Something came and possessed us You called it into your home Now it sees you are perfect vessel for more It is in your bedroom right now,remorse
80,"staring at you as you sleep. Any news from Duane? I told you, they'd call if they heard anything. Do they not care? Of course they care, Carrie. What was his reaction when you showed him the pictures? I don't know. He was shocked.",10.625,44,staring at you as you sleep news from I told you they would call if they heard anything Do they not care Of course they care What was his reaction when you showed him pictures I do not know He was shocked,neutral
81,"I googled that name... Garrett. To see if there are any references on Nola.com of someone missing or being hurt, but I didn't find anything. Because we don't know if anything happened to him. I don't understand how blasé you are about all this. You didn't even want to bring it to the cops in the first place. God.",14.721,59,I googled name To see if there are references on of someone missing or being hurt but I did not find anything Because we do not know if anything happened to him I do not understand how blasé you are about this You did not even want to bring it to cops in first place,neutral
82,"Fuck this. People look so normal on the outside. What are you talking about? But on the inside, it's all just... worms.  Oh, when the saints go marching in   Oh, Lord, I want to be in that number   Oh, when the saints go marching in ",15.350000000000001,51,Fuck this People look so normal on outside What are you talking about But on inside it is all just worms   Oh when saints go marching in    Oh I want to be in number    Oh when saints go marching in,annoyance
