Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
24,"And then what? We're-we're supposed to grow old together? Into our 40s? I mean, what are we even gonna talk about? You will go to the ball. You will find someone. That's an order. Now, go dress. I expect you to look sharp for the changing of the guard. Hmm? Nothing? Don't be late. ""Don't be late.""",22.899,57,And then what We are we are supposed to grow old together Into our 40s I mean what are we even going to talk about You will go to ball You will find someone That is order Now go dress I expect you to look sharp for changing of guard Hmm Nothing Do not be late Do not be late,neutral
25,"Well? You heard the king. Get off my dad! Oh, good. Everyone's staring at me, just as I'd hoped. I'm sorry, Your Highness! It's just really hard to see in the back. Might I suggest you put some bleachers back there? Give us short peasants a chance? ""I hereby decree all short peasants shall be pardoned by the king."" Get down now!",26.148999999999997,62,Well You heard king Get off my dad Oh good Everyone is staring at me just as I would hoped I am sorry Your It is just really hard to see in back Might I suggest you put bleachers back there Give us short peasants chance I hereby decree short peasants shall be pardoned by king Get down now,gratitude
26,"He doesn't... He didn't think that was funny, did he? Oop, bird poo. I'll play your silly game, but only if every girl in the kingdom is invited to the ball, regardless of wealth or stature. Marrying a commoner is not at all what I meant. Father, please. Deep down, you need me to be king. What a black mark it'll be on your name if I don't continue the line. So, what option do you really have? Too subtle?",25.585,80,He does not He did not think that was funny did he bird poo I will play your silly game but only if girl in kingdom is invited to ball regardless of wealth or stature Marrying commoner is not at all what I meant please Deep down you need me to be king What black mark it will be on your name if I do not continue line So option do you really have Too subtle,neutral
27,"Not subtle enough? Fine. So it shall be. Don't even think about it, Gwen. You're literally not even going to let me have a seat at the table? I don't make up the rules. I'm just the king. Right. So you're just going to wander about until you find her, wearing that ridiculous disguise? It works, Wilbur. Nobody recognizes me.",23.901,60,Not subtle enough Fine So it shall be Do not even think about it You are literally not even going to let me have seat at table I do not make up rules I am just king Right So you are just going to wander about until you find her wearing ridiculous disguise It works Nobody recognizes me,annoyance
28,"Lucky for you. Ah, no, too much. What? The-the makeup? - No, you look like a pirate. - You look like a pirate. Unnecessary. You know, I can't believe that you're willing to sully the dignity of the royal family for some commoner. Wilbur, you sound old. - I'm just... - Just what? She's-she's beautiful. She's witty. She's fearless. I mean, holy hell, did you see the way she talked to my father?",21.057000000000002,73,Lucky for you Ah no too much What makeup No you look like pirate You look like pirate Unnecessary You know I can not believe that you are willing to sully dignity of royal family for commoner you sound old I am just Just what She is she is beautiful She is witty She is fearless I mean did you see way she talked to my father,admiration
29,"- So mouthy. - And glorious. I must know her. So, yes, I'm gonna walk the streets until I find her, reveal my true self, and then personally invite her to the ball. Unless, of course, it turns out that she's got a couple bats in the old belfry, in which case, I will realize that my feelings were incorrect and... slowly back away. It is your belfry that has bats. I do not have a single bat in my belfry.",23.230999999999998,81,So mouthy And glorious I must know her So yes I am going to walk streets until I find her reveal my true self and then personally invite her to ball Unless of course it turns out that she is got couple bats in old belfry in case I will realize that my feelings were incorrect and slowly back away It is your belfry that has bats I do not have single bat in my belfry,realization
30,"No, there are multiple bats in your belfry. I am the prince, and I say that your belfry is the one with the bats. Well, I'm the prince's best friend, and I say that yours is one with the bats. I'm your best friend, right? I have lots of friends. Of course you're my best friend. Yeah, thought so. Beautiful human. Bats. Look at that.",19.304,65,No there are multiple bats in your belfry I am prince and I say that your belfry is with bats Well I am prince 's best friend and I say that yours is with bats I am your best friend right I have lots of friends Of course you are my best friend Yeah thought so Beautiful human Bats Look at that,admiration
31,"Wow. You know, it's a good thing Stepmother never comes down here. She does not approve of pets. Or charity. Or kindness of any sort, really. And she'd definitely stop you from doing whatever it is you're doing right now, which is beautiful. And only a little bit gross. A little bit? It's revolting. She needs to throw that out. - I don't mind it. - All right.",22.558,68,Wow You know it is good thing never comes down here She does not approve of pets Or charity Or kindness of sort really And she would definitely stop you from doing whatever it is you are doing right now which is beautiful And only little bit gross little bit It is revolting She needs to throw that out I do not mind it All right,admiration
32,"Wish me luck. Because life outside this basement... ...starts right now. Girls, it shouldn't be so hard. But it is. Work is always hard. Why are we doing Cinderella work? Because I want you to see what you're in for if you don't marry a man of means, like Thomas. Thomas. He's quite the catch. Too bad he hasn't been back in days.",20.080000000000002,63,Wish me luck Because life outside basement starts right now Girls it should not be so hard But it is Work is always hard Why are we doing work Because I want you to see what you are in for if you do not marry man of means like He is catch Too bad he has not been back in days,caring
33,"Well, if it's not Thomas, then it will just have to be some other man. Like him? No. No, no, no, no, no. Do not cast your eyes on some farm boy. In this life, you must marry rich. Get yourself a man who can pay for everything, and then you will never so much as have to hang your wet undergarments again. - I'm-a go see if he needs a wife. - No. Farm boy is off the table.",21.660000000000004,80,Well if it is not then it will just have to be other man Like him No No no no no no Do not cast your eyes on farm boy In life you must marry rich Get yourself man who can pay for everything and then you will never so much as have to hang your wet undergarments again I am go see if he needs wife No Farm boy is off table,neutral
34,"No matter how toothsome he may be, and... ...and toothsome he is. Ew, what does that mean? It's how old people say ""poppin'."" - Ah. - You must always think and act like this. But what about romance? Oh, please. Listen up. - Get it? - Yes! ""And Sons."" ""Y Hermanos.""",19.433999999999997,51,No matter how toothsome he may be and and toothsome he is what does that mean It is how old people say poppin Ah You must always think and act like this But what about romance Oh please Listen up Get it Yes And Sons,neutral
35,"""And Sons."" - Lovely day for a stroll. - Mm-hmm. I just adore your headpiece. You know, it'd go beautifully with this dress I made. - I can give you a fair price. - Shame on you. Trying to sell me a dress you clearly stole from the lady you serve. No, I-I stitched this with my own two hands. I should alert the king's guard and have you arrested, you street urchin. Arrest...? Okay.",24.775999999999996,75,And Sons Lovely day for stroll hmm I just adore your headpiece You know it would go beautifully with dress I made I can give you fair price Shame on you Trying to sell me dress you clearly stole from lady you serve No I I stitched this with my own hands I should alert king 's guard and have you arrested you street Arrest Okay,love
36,"Ladies and gentlemen! For a mere five pieces of silver, who would like to purchase this one-of-a-kind, completely non-stolen dress? Here's a laugh. This girl fancies herself a businessman. Don't-Don't listen to him. This is a one-of-a-kind design. I'd stop while you're ahead, missy. - Who on earth do you think you are? - Honestly. But... Sounds like you need to lower your price. Sir, please don't pile on, okay?",25.943,70,Ladies and gentlemen For mere pieces of silver who would like to purchase of kind completely non - stolen dress Here is laugh girl fancies herself businessman Do not - Do not listen to him This is of kind design I would stop while you are ahead missy Who on earth do you think you are Honestly But Sounds like you need to lower your price please do not pile on okay,caring
37,"Not today. No, no, I'm sorry. It's a beautiful dress. Right? I should be allowed to sell it. Sure, but women can't own shops. - Uh-huh. And that's unfair. - Is it? Yes! Us ladies give birth. We run households. Surely we can run a business. Can't be that hard. I mean, wouldn't it just be great if I could have my own shop?",20.454999999999995,64,Not today No no I am sorry It is beautiful dress Right I should be allowed to sell it Sure but women can not own shops Uh - huh And that is unfair Is it Yes Us ladies give birth We run households Surely we can run business Can not be that hard I mean would not it just be great if I could have my own shop,admiration
38,"Right here. I could hang my garments on that side. And I'd say things like, ""Thank you. Come again."" Or, ""Hot enough out there for ya?"" What? It's banter. It breaks the ice. Okay. What am I doing? I'm going home. - I'm talking to a stranger. - I'll take it. Take what? The dress. I'll buy it. Is this pity?",20.286,61,Right here I could hang my garments on side And I would say things like Thank you Come again Or Hot enough out there for ya What It is banter It breaks ice Okay What am I doing I am going home I am talking to stranger I will take it Take what dress I will buy it Is pity,gratitude
39,"Are you doing this 'cause you feel sorry for me? - Because that's really nice, but... - No. I'm just trying to do my part to correct a flawed system. What's your price? I mean, the brooch alone... Oh, the brooch. That was my mother's. I never knew her, but I want to believe she'd rather me have my dreams than her brooch, so... I'll pay triple what you're asking. You? Don't judge a book by its cover, milady. Prince Robert needs a ball to find his bride.",28.020000000000003,88,Are you doing this because you feel sorry for me Because that is really nice but No I am just trying to do my part to correct flawed system What is your price I mean brooch alone Oh brooch That was my mother 's I never knew her but I want to believe she would rather me have my dreams than her so I will pay triple what you are asking You Do not judge book by its cover milady needs ball to find his bride,neutral
40,"What is wrong with him? Maybe nothing's wrong with him. I heard he just wants to allow anyone the chance to fall in love with him. How conceited is that? Rumors must be true. What, pray tell, are the rumors? You know, that he serves no real function other than to wreck things. That the real brains of the family is Princess Gwen. Duh. Oh, and that he's a mama's boy",22.54,71,What is wrong with him Maybe nothing 's wrong with him I heard he just wants to allow anyone chance to fall in love with him How conceited is that Rumors must be true What pray are rumors You know that he serves real function other than to wreck things That real brains of family is Oh and that he is 's boy,neutral
41,"who I heard, from time to time, still gets spanked on the tush-tush. - Not true at all, though. - Ah, maybe. Sounds like a vicious lie to me. So does this mean you're not coming to the ball? No way. I mean, the whole thing is weird and antiquated. Not my thing. Nice to meet you. You know, we live in a very old-fashioned kingdom, but the ball, I mean, there'll be guests there from all over the world,",23.997,80,who I heard from time to time still gets spanked on tush tush Not true at all though Ah maybe Sounds like vicious lie to me So does this mean you are not coming to ball way I mean whole thing is weird and antiquated Not my thing Nice to meet you You know we live in very old fashioned kingdom but ball I mean there will be guests there from all over world,confusion
42,"open-minded people with cash to spare. Now, I know them. I can introduce you if you'd like. Why would you do that? I mean, you just met me. Let's just say I know what it feels like to not quite fit into the crate you were born into. And I... I believe in you. Then, yes. I'll go. Huzzah! What?",22.147000000000002,60,open minded people with cash to spare Now I know them I can introduce you if you would like Why would you do that I mean you just met me Let us just say I know what it feels like to not quite fit into crate you were born into And I I believe in you Then yes I will go What,neutral
43,"I heard a proper person say that one time when he was excited. Ah, look who's been around a proper person. Just once. I once shared an apple with a goat named King Rowan. Well, I'm sure the prince will definitely pick you. I doubt it. I'm dirty. I smell like a basement. My best friends are mice. It's a whole thing. I-I will just find you at the ball. Thank you for this. You're welcome. Hope the dress fits!",25.496999999999996,80,I heard proper person say that time when he was excited Ah look who is been around proper person Just once I once shared apple with goat named Well I am sure prince will definitely pick you I doubt it I am dirty I smell like basement My best friends are mice It is whole thing I I will just find you at ball Thank you for this You are welcome Hope dress fits,gratitude
44,"Gonna try it on as soon as I get home. Okay. He's kind of cute. Give me your finest fabrics, please, sir. Yes! This is it. This is my chance. Hmm. Ow! - In your dreams! - In your face! - Girls, please! - I assure you, Robert will cease to be a distraction.",27.24,54,Going To try it on as soon as I get home Okay He is kind of cute Give me your finest fabrics please Yes This is it This is my chance Hmm Ow In your dreams In your face Girls please I assure you will cease to be distraction,approval
45,"Thomas. May I come in? Sorry, ma'am. I feel great about myself. All right, turn around. Let me see. Oh, my. After tonight, one of you may very well become a princess. You really think so? I do. And after all the bad things that have happened in our lives, wouldn't it be nice if we had something good? It's over. I'm eating a muffin and going to bed.",25.334000000000003,69,May I come in Sorry madam I feel great about myself All right turn around Let me see Oh my After tonight of you may very well become princess You really think so I do And after bad things that have happened in our lives would not it be nice if we had something good It is over I am eating muffin and going to bed,joy
46,"No. Did you make that dress? Mm-hmm. I suppose it's nice. It's tasteful. Thank you. I'm sorry, I should have said something earlier, but, Cinderella, you don't need to go to the ball. What do you mean? Of course I do. No, it's for girls who are unbetrothed, and as of this morning, you are spoken for.",22.481,57,No Did you make dress I suppose it is nice It is tasteful Thank you I am sorry I should have said something earlier but you do not need to go to ball What do you mean Of course I do No it is for girls who are unbetrothed and as of morning you are spoken for,gratitude
47,"That's impossible. I speak for me. No, Thomas has expressed his intentions to marry you. Thomas? But I don't want to marry Thomas. - I reject his intentions. - Hush now. Women who are promised away do not go to balls. Take off that dress and go back to your basement. No, but... Please, Stepmother, I have to go. My future depends on it. I-I spent weeks making this dress so that I could",22.854,74,That is impossible I speak for me No has expressed his intentions to marry you But I do not want to marry I reject his intentions now Women who are promised away do not go to balls Take off dress and go back to your basement No but Please I have to go My future depends on it I I spent weeks making dress so that I could,disapproval
48,"show women from all over the world that I... Why would you...? Ow. You are to stay home and find a way to be that man's bride. Upset me further, and you will have no one in this life. Poor Ella. She was so looking forward to that ball. - It's a shame. - Absolutely devastating. Uh, guys? Gosh, that's beautiful. What an improvement.",25.025,64,show women from all over world that I Why would you Ow You are to stay home and find way to be man 's bride Upset me further and you will have one in life Poor She was so looking forward to ball It is shame Absolutely devastating Uh guys that is beautiful What improvement,embarrassment
49,"Adventure time. Let's follow it. Right behind you. I really shouldn't run on a full stomach, but okay. You did it. Well done, my friend. Work! Yes! Now, this is how you make an entrance. Allow me to introduce myself. I am your Fabulous Godmother. - But-but why? - Baby, you saved me. And so now I'm here to save you by sending you to that ball.",28.586000000000002,67,Adventure time Let us follow it Right behind you I really should not run on full stomach but okay You did it Well done my friend Work Yes Now this is how you make entrance Allow me to introduce myself I am your Fabulous But but why you saved me And so now I am here to save you by sending you to ball,admiration
50,"Well, I'm not allowed at the ball. And, quite frankly, I think you're a figment of my imagination. Okay, let's not ruin this incredibly magical moment with reason. Do you want to go to that ball and meet a bunch of rich people who will change your life? Yes, I was just crying and singing about it like two minutes ago. Okay, so that would be an affirmative? Yes. I can't hear you.",17.272000000000002,73,Well I am not allowed at ball And quite frankly I think you are figment of my imagination Okay let us not ruin incredibly magical moment with reason Do you want to go to ball and meet bunch of rich people who will change your life Yes I was just crying and singing about it like minutes ago Okay so that would be affirmative Yes I can not hear you,sadness
51,"- Yes! - Like you mean it. Yes! Then go you shall. Uh... You can't wear that to the ball. I know. Oh. Look at that. This is... this is different. - I've never seen anything like this. - Okay, okay, dang. You said you wanted to be a businesswoman. Think, Fab G, think. Mm.",21.662999999999997,55,Yes Like you mean it Yes Then go you shall Uh You can not wear that to ball I know Oh Look at that This is this is different I have never seen anything like this Okay okay dang You said you wanted to be businesswoman think Mm,neutral
52,"Did I miss...? Wait... for it. Oh. No, no, no, that design is pure fantasy. I don't even know if it's possible. Hush. It's magic time. You know, the wind is really picking up. I feel like maybe we should take this inside or... This is gorgeous! Yas, future queen! Yas! What's that, Prince?",24.814999999999998,54,Did I miss Wait for it Oh No no no design is pure fantasy I do not even know if it is possible Hush It is magic time You know wind is really picking up I feel like maybe we should take this inside or This is gorgeous future queen Yas What is that,admiration
53,"You'd like to dance? Ah-ah-ah. Get in line, Your Highness. Hold on. Where am I going? Wow. They're beautiful. They're glass? Any way you can make 'em more comfortable? - No. - But you're magic. Women's shoes are as they are. Even magic has its limits.",19.953999999999997,46,You would like to dance Ah ah - ah Get in line Your Hold on Where am I going Wow They are beautiful They are glass way you can make them more comfortable No But you are magic 's shoes are as they are Even magic has its limits,excitement
54,"Oh. Ow. How am I gonna...? Feet don't work like this. Getting better. Oh. Oh. - I'm doing it. - Oh! Go on with your bad self. Oh, um, I don't suppose you could actually get me to the ball, could you? - Ho... - Ly... Fudge.",24.44,47,Oh Ow How am I going to Feet do not work like this Getting better Oh Oh I am doing it Oh Go on with your bad self Oh um I do not suppose you could actually get me to ball could you,annoyance
55,"You need footmen. He sees us. Well, well, well. Look at you little disgusting creatures. You will do. - Do for what? - Yeah, do for what? - Do for what? - Do for what? JAMES and JOHN: Do for what?! - Whoa. - Where's my tail? I-I can't balance without my tail. You're boys? I always assumed you were girls.",23.29,61,You need footmen He sees us Well well well Look at you little disgusting creatures You will do Do for what Yeah do for what Do for what Do for what and Do for what Whoa Where is my tail I I can not balance without my tail You are boys I always assumed you were girls,disgust
56,"And why would you assume that? Because everyone knows mice are girls and rats are boys. Well, how do you think rats have more rats? Moving away from that. Now, the three of you are going to make sure that this beautiful young lady gets to the ball. We're going to the palace? But we don't even know where the palace is. We've not been past the front yard. Well, except for that one time when we had to leave 'cause snakes got into the house. - The what? - Oh.",23.765000000000004,91,And why would you assume that Because everyone knows mice are girls and rats are boys Well how do you think rats have more rats Moving away from that Now of you are going to make sure that beautiful young lady gets to ball We are going to palace But we do not even know where palace is We have not been past front yard Well except for time when we had to leave because snakes got into house what Oh,confusion
57,"Yeah, no, we were gonna tell you, but... Okay, focus, people. You are to make sure that she gets to the ball, and that is that. It's time to go. Yep, yep. We should... we should... What am I doing? My stepmother will disown me. I mean, she'd throw me out into the street. She told me she would. She told me she would do that. Don't worry. As long as you're in that gown, no one will be able to recognize you.",23.593999999999994,83,Yeah no we were going to tell you but Okay focus people You are to make sure that she gets to ball and that is that It is time to go yep We should we should What am I doing My stepmother will disown me I mean she would throw me out into street She told me she would She told me she would do that Do not worry As long as you are in gown one will be able to recognize you,neutral
58,"Actually, that's not good. I'm meeting a stranger there who's offered to help me. My, my. You are high-maintenance. Fine. He alone will be the exception. But when the magic wears off... Wait a second. That's possible? Nothing in life ever stays the same, good or bad. Just remember... When the clock strikes midnight, run.",26.046000000000003,55,Actually that is not good I am meeting stranger there who is offered to help me My my You are high maintenance Fine He alone will be exception But when magic wears off Wait second That is possible Nothing in life ever stays same good or bad Just remember When clock strikes midnight run,realization
