Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
11,"- You're delusional. - No, I'm not. I've never felt this way about a girl before. - I just keep thinking about you and... - Jerrod! Can you point out for me the female reproductive organs? The seminal receptacles. Yes, I can, actually.",13.013,43,You are delusional No I am not I have never felt way about girl before I just keep thinking about you and Can you point out for me female reproductive organs seminal receptacles Yes I can actually,curiosity
12,"That should be it. Those would be the male reproductive organs. The female organs are at the other end of the worm. Looks like you need a little more experience in the female anatomy. - Oh, my God! - I'm sorry. Jennifer Toland's body was discovered early this morning.",15.176000000000002,49,That should be it Those would be male reproductive organs female organs are at other end of worm Looks like you need little more experience in female anatomy Oh my I am sorry 's body was discovered early morning,remorse
13,"Please don't ask me any questions. I don't have the details. Nineteen-year-old female, 5'4 "" tall. Amputation of individual digits, possibly on the same or successive days. Full metacarpal amputation approximately two weeks later. Ragged cuts indicate",22.581,37,Please do not ask me questions I do not have details year old female tall Amputation of individual digits possibly on same or successive days Full metacarpal amputation approximately weeks later Ragged cuts indicate,neutral
14,"near-lethal levels of amphetamines inducing a state of forced alertness, suggesting the killer wanted the victim fully conscious during each limb removal. As we all know, Jennifer Toland's body was found this week. And we'd like to take a moment of silence. Now, let's get out there and win this one for Jennifer Toland!",23.163,54,near lethal levels of amphetamines inducing state of forced alertness suggesting killer wanted victim fully conscious during limb removal As we all know 's body was found week And we would like to take moment of silence Now let us get out there and win one for,grief
15,"Come on! Curfew is one hour away. Attention, curfew, for under 21, begins in one hour. Why are you... Just marry him and start popping out babies. No way. I'm done sleeping with guys I'm not in love with.",13.503,39,Come on is hour away Attention curfew for under begins in hour Why are you Just marry him and start popping out babies way I am done sleeping with guys I am not in love with,love
16,"Oh, like you were some kind of a sex addict before. But Jerrod loves you. I'll be 3,000 miles away in January. I mean, I can't afford to fall in love. That's nice. It's like someone could stab you and you'd never even know what... It's like Mardi Gras or something.",16.188000000000002,51,Oh like you were kind of sex addict before But loves you I will be miles away in I mean I can not afford to fall in love That is nice It is like someone could stab you and you would never even know what It is like or something,love
17,"Yeah, I read this story about this killer who sits behind people in movies and stabs them with a needle right here. You die like instantly. Nobody even knows you're dead until the movie's over and you don't get up. It's so creep... Beat them, baby! Owls, number one! Let's do this! Yeah!",16.985,53,Yeah I read story about killer who sits behind people in movies and stabs them with needle right here You die like instantly Nobody even knows you are dead until movie 's over and you do not get up It is so creep Beat them baby number Let us do this Yeah,fear
18,"Oh, my God! Oh, so weird! Everybody is insanely crazy. - Hey! - Hey! I'm looking for Jerrod. - Oh, good luck. - Oh, there he is! Jerrod!",11.409,28,Oh my Oh so weird Everybody is insanely crazy Hey Hey I am looking for Oh good luck Oh there he is,excitement
19,"- Jerrod! - Aubrey, wait! I'll meet you in front of the Fremont at 11:45. Jerrod! Aubrey? Aubrey! Aubrey!",9.167,19,wait I will meet you in front of at Aubrey,neutral
20,"Okay, so I am officially freaking out. I'm just gonna try her cell again, and you've got to try Jerrod. Okay. - I think it's coming from over here! - Don't hang up your phone! - Hello? Hey. - It's me. Where's Aubrey?",12.763000000000002,43,Okay so I am officially freaking out I am just going to try her cell again and you have got to try Okay I think it is coming from over here Do not hang up your phone Hey It is me Where is,anger
21,"What? Okay, where did she park? Where'd she park her car? - Come on, you rode with her. - Yeah, it was on that street. - It's that street, you know the one. - No. No, I don't know the one. - Tell me. - Yeah, I do. It's in front",12.046000000000001,51,What Okay where did she park Where did she park her car Come on you rode with her Yeah it was on street It is street you know No No I do not know Tell me Yeah I do It is in front,confusion
22,- of the little art gallery with the gate. - Yeah. - Wait! - Wait a second! There it is! There's her car! Help! No! No!,10.294,26,of little art gallery with gate Yeah Wait Wait second There it is There is her car Help No No,neutral
23,"She... She lives on this thing. It's her life. Writing. She loves to write. Mr. Fleming, I'm gonna have to take that computer from you.",11.271999999999998,25,She She lives on thing It is her life Writing She loves to write I am going to have to take computer from you,love
24,"I need to make a copy of the hard drive. Take it, please. Anything you need. Daniel, is there any chance that your daughter might have run away? Was she unhappy about anything? Aubrey? Unhappy?",13.501,35,I need to make copy of hard drive Take it please Anything you need is there chance that your daughter might have run away Was she unhappy about anything Unhappy,neutral
25,"No. Not at all. You sure about that? Where were you when Aubrey left for the game? I was on a conference call, so I was in the dining room, pacing. You know, I always pace when I...",14.026000000000002,38,No Not at all You sure about that Where were you when left for game I was on conference call so I was in dining room pacing You know I always pace when I,curiosity
26,"Do you remember saying goodbye to her? Can you describe how she looked? What her mood was? You know, you don't always think to take a mental picture of your daughter every time she leaves the house.",12.968000000000002,37,Do you remember saying goodbye to her Can you describe how she looked What her mood was You know you do not always think to take mental picture of your daughter time she leaves house,neutral
27,"I used to do that, but... ""The Worrier,"" Daniel used to call me. Do you have kids? It falls away, and... They always come back. You know, they never don't come back. It just...",13.151,34,I used to do that but used to call me Do you have kids It falls away and They always come back You know they never do not come back It just,realization
28,"Aubrey! Aubrey! Keep your eyes peeled! 3:00 sharp? Yeah, good man. Jesus. Well, I hope our little investigation doesn't interfere with bingo night.",11.909,23,Aubrey Aubrey Keep your eyes peeled sharp Yeah good man Well I hope our little investigation does not interfere with bingo night,optimism
29,"I feel like half a person, you know? And, all of a sudden, it dawns on me, this is Steve and Vicky. Steve and Vicky this, Steve and Vicky that. We're finishing each other's sentences here. Hell, we're finishing each other's thoughts. Hey!",15.357,43,I feel like person you know And all of a sudden it dawns on me this is and and this and that We are finishing other 's sentences here Hell we are finishing other 's thoughts Hey,realization
30,"You okay? Hey! Yeah? Susan! Is she alive? - Oh, God! - Okay, okay, okay, okay. How bad?",9.668000000000001,18,You okay Hey Yeah Is she alive Oh Okay okay okay okay How bad,caring
31,"Her blood pressure's increasing. - She's fucking awake. - For God's sake. Increasing her thiopental. Orthopedic saw. Orthopedic saw, now. Well! Hey, beautiful. Nobody expected to see those eyes for a while.",15.437000000000001,32,Her blood pressure 's increasing She is fucking awake For 's sake Increasing her thiopental saw saw now Well Hey beautiful Nobody expected to see eyes for while,anger
32,"- I'm in the hospital? - You're safe now. What hospital am I in? Where? I'll... I'll get the doctor, okay? Oh, my... Oh, my God!",11.216,26,I am in hospital You are safe now hospital am I in Where I will I will get doctor okay Oh my Oh my,sadness
33,"Oh, my God! Oh, my God! Look, the press is asking questions. - Now, I think what we should do... - No, no, no. No comments, no leaks. Aubrey Fleming is still missing as far as the world's concerned, - and I want to keep it that way. - Everyone at the hospital's been threatened with dismissal and obstruction of justice charges",15.55,62,Oh my Oh my Look press is asking questions Now I think what we should do No no no comments leaks is still missing as far as world 's concerned and I want to keep it way Everyone at hospital 's been threatened with dismissal and obstruction of justice charges,surprise
34,"if they leak a word of this. We clear? Plausible explanations. Okay. Number one, he was done with her. He left her on the side of the road to die. But he didn't count on her will to live. I don't buy it. He wasn't done with Aubrey Fleming, not by a long shot.",14.652,54,if they leak word of this We clear Plausible explanations Okay Number he was done with her He left her on side of road to die But he did not count on her will to live I do not buy it He was not done with not by long shot,neutral
35,"He only had her for what? 17, 18 days? The sectioning was just getting started. Her leg wasn't completely off. And why the hell would he sew her fingers back onto her hand, - and her hand back onto... - But wait a minute. Remember, Jennifer Toland drowned. I mean, now, it's too early for an accurate profile but...",15.402999999999999,59,He only had her for what days sectioning was just getting started Her leg was not completely off And why hell would he sew her fingers back onto her hand and her hand back onto But wait minute Remember drowned I mean now it is too early for accurate profile but,neutral
36,"I think the cutting is about punishment. And when the punishment is over, he finds a way for the death to happen, so he doesn't have to be there. Now, he doesn't like the dying part, but he's got to make sure it happens. Dying freaks him out. I think she escaped.",15.515999999999998,52,I think cutting is about punishment And when punishment is over he finds way for death to happen so he does not have to be there Now he does not like dying part but he is got to make sure it happens Dying freaks him out I think she escaped,neutral
37,"The only answer that makes any sense to me. Hey, honey pie. Sure did miss you. We're gonna have you home in no time, and we can put all this behind us. Home? Isn't that right, Doctor?",13.037,37,only answer that makes sense to me Hey honey pie Sure did miss you We are going to have you home in time and we can put this behind us Home Is not that right,caring
38,"Aubrey's been very brave. With any luck, we'll have her out of the ICU tomorrow. Who is Aubrey? Who are you? Who is... - Who is Aubrey? - No.",12.718,29,'s been very brave With luck we will have her out of tomorrow Who is Who are you Who is Who is No,optimism
39,"- Oh, my God. - I don't... I just, I don't... Don't touch me. Don't touch me. Please, don't. Aubrey Fleming, session number one, 10:30 a.m. I'm not Aubrey Fleming. Then what should I call you?",13.241,36,Oh my I do not I just I do not Do not touch me Do not touch me Please do not session number a.m. I am not Then what should I call you,disapproval
40,"My real name would be nice. Session number one, 10:30 a.m. Dakota Moss. Listen. I know I may look a little like this Aubrey chick, or whatever her name is, but I'm not her, okay? I am not her.",13.821,39,My real name would be nice Session number a.m. Listen I know I may look little like chick or whatever her name is but I am not her okay I am not her,neutral
41,"Let's get some housekeeping out of the way first. - Date of birth? - June 9th, 1988. Social Security number? I don't have one. Look, when you're raised by a crack addict who thinks the less that people know about you, the better, it kind of sticks.",13.207,47,Let us get housekeeping out of way first of birth 9th number I do not have Look when you are raised by crack addict who thinks less that people know about you the better it kind of sticks,neutral
42,"I made up a Social Security number when I needed one, but I couldn't keep a job long enough for that to matter. A job? You're fairly young to be working. Yeah, well, I didn't grow up in New Salem. I grew up in the real world. You mentioned your mother. Dead.",16.084999999999997,52,I made up number when I needed but I could not keep job long enough for that to matter job You are fairly young to be working Yeah well I did not grow up in I grew up in real world You mentioned your mother Dead,neutral
43,"How did your mother die? O.D. How long ago? Six, seven months ago. We weren't really what you'd call close since she'd started using again. But I could always count on seeing the palm of her hand on payday.",14.889999999999999,39,How did your mother die O.D. How long ago months ago We were not really what you would call close since she would started using again But I could always count on seeing palm of her hand on,curiosity
44,"When she didn't come around, I assumed she was dead. Wasn't too hard to see that one coming. She was stupid. Pathetic. And a junkie. Did your mother leave you anything?",12.512000000000002,31,When she did not come around I assumed she was dead Was not too hard to see that coming She was stupid Pathetic And junkie Did your mother leave you anything,sadness
45,"Yeah. $11. Tell me something. Why does a shrink need your Social Security number? I like to have it for my files. You're fuzz, aren't you? I don't want to lie to you. I am a psychiatrist, but I also do work for the FBI.",15.219999999999999,45,Yeah Tell me something Why does shrink need your number I like to have it for my files You are fuzz are not you I do not want to lie to you I am psychiatrist but I also do work for,curiosity
46,"I fucking knew it. It doesn't mean I care any less for the work we do here. You know, you're wasting your time because I've got nothing to tell you. In cases like these, there are specific details that we withhold from the public to separate the serial confessors from the serial killer. The pattern of your injuries is identical. Not similar,",19.008000000000003,62,I fucking knew it It does not mean I care any less for work we do here You know you are wasting your time because I have got nothing to tell you In cases like these there are specific details that we withhold from public to separate serial confessors from serial killer pattern of your injuries is identical Not similar,anger
47,"identical, with another young girl. A murdered girl, from New Salem. Prove it. Oh, my God. Hello, Mrs. Fleming. Hey.",10.817,20,identical with young girl murdered girl from Prove it Oh my Hey,realization
48,"Hi. I brought some of your things to make you feel more at home. This is Mr. Gervais. All right. Look, I'm sure you're a very nice woman. Really. But I don't have a home. And, yeah, I just want to know when I get to get out of here.",19.237,50,Hi I brought some of your things to make you feel more at home This is All right Look I am sure you are very nice woman Really But I do not have home And yeah I just want to know when I get to get out of here,caring
49,"You don't remember Mr. Gervais and sleeping with him? Nope. And this is some of your... Some... Some of Aubrey's favorite music, on that. Now, where are... Shit. How could I forget the earphones?",17.11,34,You do not remember and sleeping with him Nope And this is some of your Some Some of 's favorite music on that Now where are Shit How could I forget earphones,love
50,"This was the most important thing in here. You love your music, and, you know, they use music to help people come out of comas. Do I look like I'm in a fucking coma? What else you got in the bag? What's that? Is it a picture?",15.697999999999999,47,This was most important thing in here You love your music and you know they use music to help people come out of comas Do I look like I am in fucking coma What else you got in bag What is that Is it picture,love
51,Yeah. Dr. Mancuso to the ER. Dr. Mancuso to the ER. Here. Where... Who gave you this? Is something happening?,9.338000000000001,20,Yeah to to Here Where Who gave you this Is something happening,neutral
52,"When I was a little girl, I... You were seven. We all went to Hawaii for Christmas. The pictures are almost the same. My bathing suit was different, the water wasn't blue. It was brown, actually.",15.447000000000001,36,When I was little girl I You were We all went to for pictures are almost same My bathing suit was different water was not blue It was brown actually,realization
53,"And my mother took me there as if it was some sort of treat or something to watch freaking garbage float. What is it, honey? A lot of little girls look alike, I guess. What's this?",12.239,36,And my mother took me there as if it was sort of treat or something to watch freaking garbage float What is it honey lot of little girls look alike I guess What is this,annoyance
54,"You've got to understand that we are trying - to help your daughter, Mrs. Fleming. - This is what you call help? - This isn't help. This is just more torture. - I have full authority - to conduct this investigation... - Don't! ...in any way I see fit. - You do not have full authority. - I'm trying to prevent it happening... - Hasn't she suffered enough?",12.809000000000001,68,You have got to understand that we are trying to help your daughter This is what you call help This is not help This is just more torture I have full authority to conduct investigation Do not in way I see fit You do not have full authority I am trying to prevent it happening Has not she suffered enough,neutral
55,"...to another girl and mother... - Are you just trying... ...because it will... ...to prolong our pain? ...Mrs. Fleming. It will. - My God, where is your sympathy? Your daughter is lucky to be alive, but she will not be safe until whoever did this to her is behind bars. She's not safe.",14.208000000000002,53,to girl and mother Are you just trying because it will to prolong our pain It will My where is your sympathy Your daughter is lucky to be alive but she will not be safe until whoever did this to her is behind bars She is not safe,caring
56,"Dakota, this is Julie Bascombe and Phil Lazarus. Yeah, I've seen them around. Two of my prison guards. The security measures are all for your own comfort, Dakota. Dakota, who cut you? That's all we want to know. Look, once he finds out you're still alive, he's gonna come after you. Now, we've done everything we can to keep this out of the press,",19.486,64,this is and Yeah I have seen them around of my prison guards security measures are all for your own comfort who cut you That is all we want to know Look once he finds out you are still alive he is going to come after you Now we have done everything we can to keep this out of press,neutral
57,"but it's bound to get out sooner or later. So, you're gonna use me as bait, unless I cooperate. Is that what you're saying? Dakota, help us, please. You saw the pictures of Jennifer. The same person who cut her cut you. You can't deny that. What do you remember about the past few weeks?",15.972999999999999,55,but it is bound to get out sooner or later So you are going to use me as bait unless I cooperate Is that what you are saying help us please You saw pictures of same person who cut her cut you You can not deny that What do you remember about past few weeks,curiosity
58,"Everything. Everything? That's unusual. Dakota, who did this to you? I don't know. - Were you blindfolded? - You were locked up? It doesn't matter if it doesn't make sense to you.",12.661,32,Everything Everything That is unusual who did this to you I do not know Were you blindfolded You were locked up It does not matter if it does not make sense to you,surprise
59,"We'll put the pieces together. All right, so I got this new job. Night shift. What kind of job? A hostess. At a gentlemen's club. Don't care how old you really are, kiddo.",13.446,33,We will put pieces together All right so I got new job Night shift kind of job hostess At gentlemen 's club Do not care how old you really are,approval
60,"Your ID says you're 21, you're fucking 21 to me. An exotic dancer, that's what the hostess job turned out to be. He could've been there the first night I danced. I don't know. Everything about him was just... I don't know, was intense. I never really got to see his face.",18.35,52,Your says you are you are fucking to me exotic dancer that is what hostess job turned out to be He could have been there first night I danced I do not know Everything about him was just I do not know was intense I never really got to see his face,anger
61,"How do you know it was the same guy from the club? - I just knew. - Was he tall? Thin? Stocky? What? He was wearing blue gloves. - The rubber kind that doctors wear. - Are you sure? Look, I'm not sure about anything, okay? What about when he cut you?",13.991,52,How do you know it was same guy from club I just knew Was he tall Thin What He was wearing blue gloves rubber kind that doctors wear Are you sure Look I am not sure about anything okay What about when he cut you,confusion
62,"You didn't see him then? - No. - Look, he gave you drugs, Aubrey. Okay? To make you watch. To keep you awake, so you'd have to have seen something. I don't lie. If I tell you I didn't see him, I didn't fucking see him.",12.445,46,You did not see him then No Look he gave you drugs Okay To make you watch To keep you awake so you would have to have seen something I do not lie If I tell you I did not see him I did not fucking see him,anger
63,"How do you know it was the same guy who cut you, then? You're right. I don't know. Aubrey, you have got to stop playing games with us. Am I making myself clear? We have to know the truth. Oh. Oh, I'm sorry. You want to know the truth? Well, what about me? You think I don't?",16.473,57,How do you know it was same guy who cut you then You are right I do not know you have got to stop playing games with us Am I making myself clear We have to know truth Oh Oh I am sorry You want to know truth Well what about me You think I do not,remorse
64,"How the fuck would you feel? Fingers, leg, hand, gone. I practically fucking died. And now, I'm locked up in the fucking hospital like a goddamn prisoner! So, what are you saying, Doctor? I don't know. Usually it's easy to find the inconsistencies,",17.224,43,How fuck would you feel Fingers leg hand gone I practically fucking died And now I am locked up in fucking hospital like goddamn prisoner So what are you saying I do not know Usually it is easy to find inconsistencies,anger
65,"the holes in the fantasy. Even in the most extreme cases of posttraumatic stress, you get a tiny measure of the original person. You know what I think, Doctor? I think we're wasting our time. - I think this kid is lying through her teeth. - No. She's not lying. She's...",16.518,51,holes in fantasy Even in most extreme cases of posttraumatic stress you get tiny measure of original person You know what I think I think we are wasting our time I think kid is lying through her teeth No She is not lying She is,neutral
66,I don't think it's that simple. She was withholding deliberately. - Yeah? - Yeah. I thought she just ran out of imagination. Aubrey Fleming is not short on imagination. - That's for sure. - Okay.,9.565999999999999,35,I do not think it is simple She was withholding deliberately Yeah Yeah I thought she just ran out of imagination is not short on imagination That is for sure Okay,neutral
67,"So, she gets to a certain point in her story and she stops talking. Why? Sometimes people create alter egos to relay information that their primary personalities would never reveal. So, why would the alter ego withhold? I don't know. I think she doesn't tell everybody the whole story",17.86,49,So she gets to certain point in her story and she stops talking Why Sometimes people create alter to relay information that their primary personalities would never reveal So why would I do not know I think she does not tell everybody whole story,confusion
68,"because she doesn't think anybody's gonna believe her. I mean, she's not even sure she believes what happened to her. ... unconfirmed reports tonight, in this News 5 exclusive, that the abducted teen has been found and has been secretly held at New Salem Hospital for over a week. - News 5 will continue to update you... - Shit.",14.901,59,because she does not think anybody 's going to believe her I mean she is not even sure she believes what happened to her unconfirmed reports tonight in exclusive that abducted teen has been found and has been secretly held at for over a week will continue to update you Shit,neutral
69,"... on this story as it develops. No. No! No! Get off, get him off me! Aubrey! What happened? Sweetheart, what happened? Honey, what happened? Who did this to you? - Somebody come in here! - Get off of me!",14.878,40,on story as it develops No No No ! Get off get him off me Aubrey What happened what happened what happened Who did this to you Somebody come in here Get off of me,anger
70,"It's okay, it's Daddy. It's Daddy. It's okay. It's Daddy. It's all right. - Calm down and back away, Mr. Fleming. - Don't you fucking touch me! Somebody came in here and sliced up my little girl. I want you to find him now! No! No! I am Aubrey Fleming.",14.741,50,It is okay it is It is It is okay It is It is all right Calm down and back away Do not you fucking touch me Somebody came in here and sliced up my little girl I want you to find him now No No I am,anger
71,"My name is Aubrey Fleming. I enjoy sunsets, long walks on the beach, and playing the piano. I have never seen the inside of a strip club or a crack house, and I have never sold my body to hairy old men with B.O. Because I am perfect. Say hello to your new state-of-the-art hand.",15.653000000000002,55,My name is I enjoy sunsets long walks on beach and playing piano I have never seen inside of strip club or crack house and I have never sold my body to hairy old men with Because I am perfect Say hello to your new state of art hand,joy
72,"Your nerve impulses get picked up by sensors that control six different sets of gears and motors inside the hand, so the movements are incredibly lifelike and precise. It's so creepy. No. It's beautiful. Once we're sure everything works the way it's supposed to,",16.279,44,Your nerve impulses get picked up by sensors that control different sets of gears and motors inside hand so movements are incredibly lifelike and precise It is so creepy No It is beautiful Once we are sure everything works way it is supposed to,fear
73,"we'll fit this over it. Lovely. Step forward. Take your time. Beautiful. You're almost there, you're almost there.",9.179,18,we will fit this over it Lovely Step forward Take your time Beautiful You are almost there you are almost there,love
74,"Excellent, excellent. You'll be back on the dance floor in no time, Dakota. It's amazing. - Thank you. - For? For calling me Dakota. Just don't forget to plug it in when you're not wearing it. If the battery runs down, it's like dragging around a wooden leg.",16.244,48,Excellent excellent You will be back on dance floor in time It is amazing Thank you For For calling me Just do not forget to plug it in when you are not wearing it If battery runs down it is like dragging around wooden leg,admiration
75,Okay. I think we managed to avoid all those reporters. Aubrey chose the colors? Yeah. Aubrey. Aubrey chose everything. Thanks for putting me up for a while. I appreciate it. Well...,12.968,31,Okay I think we managed to avoid reporters chose colors Yeah chose everything Thanks for putting me up for while I appreciate it Well,admiration
76,"Looks like we're not the only ones happy to see you home. I don't like cats. Okay. Yeah. If you need anything, just... Hold it! - ID, please. - Yeah, sure.",10.249,31,Looks like we are not only ones happy to see you home I do not like cats Okay Yeah If you need anything just Hold it please Yeah sure,joy
77,"Go on. That's the boyfriend. - Hey. - Hi. Dakota Moss. Jerrod. Jerrod Pointer. Sorry, I'm not really used to this thing yet.",10.579,23,Go on That is boyfriend Hey Sorry I am not really used to thing yet,remorse
78,"It's fucked up though, huh? - Thanks for seeing me. - Yeah, sure. Are those flowers for me? Yeah. Thanks. Might as well sit down.",9.941000000000003,25,It is fucked up though Thanks for seeing me Yeah sure Are flowers for me Yeah Thanks Might as well sit down,gratitude
79,"It's upstairs. Just keep forgetting to plug it in at night. I was supposed to protect you. So, you must be Aubrey's boyfriend. Yeah. I'm not Aubrey.",9.283,27,It is upstairs Just keep forgetting to plug it in at night I was supposed to protect you So you must be 's boyfriend Yeah I am not,neutral
80,"I'm really not Aubrey. Aubrey wouldn't do that, would she? Can I get you guys anything? Oh, hi, Mrs. Fleming. We're gonna go upstairs. - Could you? Thanks. - Sure.",10.520999999999999,30,I am really not would not do that would she Can I get you guys anything Oh We are going to go upstairs Could you Thanks Sure,neutral
81,"- Well, you coming? - Yeah. Oh, and Susan, would you mind putting the blue roses in some water for me? Thanks. There's only one of these, so we better make it last. Don't stop! Oh, my God. Aubrey?",14.014000000000001,39,Well you coming Yeah Oh and would you mind putting blue roses in water for me Thanks There is only of these so we better make it last Do not stop Oh my,gratitude
82,"Why are you doing this? Did she ever fuck you like that? Did she ever fuck you at all? Do you think she'd start now? Look, if you want me to call you Dakota, I'll call you Dakota. But if you're not Aubrey, then how'd you get all cut up?",12.104,50,Why are you doing this Did she ever fuck you like that Did she ever fuck you at all Do you think she would start now Look if you want me to call you I will call you But if you are not then how did you get all cut up,anger
83,"I don't know. I can't really explain. Oh, God. I found that heroin ho just like that. What happened to her hand? Why the hell you asking me? How should I know?",12.251,32,I do not know I can not really explain Oh I found that just like that What happened to her hand Why hell you asking me How should I know,confusion
84,"What happened to your hand, kiddo? I'll be okay. What happened to your hand? Damn, that bitch lost a lot of blood. You can die from losing that kind of blood. Dance.",12.376,32,What happened to your hand I will be okay What happened to your hand that bitch lost lot of blood You can die from losing kind of blood Dance,caring
85,"I'm just saying! Dance. Marlene is out there, and she'll kick my ass if I go out there while she's on. You go out there. So? I was just having a drink out back",10.498999999999999,34,I am just saying Dance is out there and she will kick my ass if I go out there while she is on You go out there So I was just having drink out back,anger
86,and I dropped a glass. Must've cut myself when I picked it up. How you gonna get to the emergency room? Hospitals are for rich people. I'll be okay. How you gonna get home? I will be fine. You better take an extra towel.,15.186000000000002,44,and I dropped glass Must have cut myself when I picked it up How you going to get to emergency room Hospitals are for rich people I will be okay How you going to get home I will be fine You better take extra towel,caring
87,You got to hold it higher. You got to hold it higher than your heart. Aren't you gonna ask me what happened? People get cut. That's life. People get cut. That's life.,11.909000000000002,32,You got to hold it higher You got to hold it higher than your heart Are not you going to ask me what happened People get cut That is life People get cut That is life,caring
88,"Jesus. So my finger got cut off, but nobody did it. Who's gonna believe that? Look at you. You don't even believe it. Yeah, I do.",9.532,26,So my finger got cut off but nobody did it Who is going to believe that Look at you You do not even believe it Yeah I do,annoyance
89,"That's because I fucked you. - What is it? - My foot. Wrong foot. It's phantom limb pain. It's enough to make you believe in ghosts, huh? You know, maybe that's why ghosts are restless.",11.455,35,That is because I fucked you What is it My foot Wrong foot It is phantom limb pain It is enough to make you believe in ghosts huh You know maybe that is why ghosts are restless,anger
90,"Because there's nothing left of what they were except for the pain. I need your help, Jerrod. Piece of shit. Hey. You got a condom, man? - No! - What? I'm serious. I'll buy it off you. I'm sorry, kid. I don't have one.",12.422,44,Because there is nothing left of what they were except for pain I need your help Piece of shit Hey You got condom man No What I am serious I will buy it off you I am sorry kid I do not have,remorse
91,"Hey, any of you guys got a rubber? No, I'm... You don't carry rubbers? Thanks. Hey, hey! Where you headed, boy? Just let me through, okay?",10.214,26,Hey any of you guys got rubber No I am You do not carry rubbers Thanks Hey hey Where you headed boy Just let me through okay,gratitude
92,"- Go ahead, kid. - Thank you. We're at the Tolands' house. Here. - Not so hard. - Sorry. So, this is it? - You want me to go in with you? - No, it's okay. You probably better go back. They might get suspicious.",14.605,45,Go ahead Thank you We are at ' house Here Not so hard Sorry So this is it You want me to go in with you No it is okay You probably better go back They might get suspicious,gratitude
93,"- Okay. - All right. Bye. Why did you have to come here, Aubrey? You've still got your life. Nobody in this house has any left. And you're not cooperating with the police. I've heard all about it. You know, you could help find the monster.",13.001999999999999,46,Okay All right Why did you have to come here You have still got your life Nobody in house has left And you are not cooperating with police I have heard all about it You know you could help find monster,neutral
