Number,StartMilliseconds,EndMilliseconds,Text
142,530572,532689,"Park Da-hye.
High school sophomore."
143,533116,536280,"You take over
as her English tutor."
144,536786,537867,What do you mean?
145,537954,540071,"Tutor a rich kid.
It pays well."
146,541207,542539,She's a nice girl.
147,542625,545584,"Look after her while
I'm studying abroad."
148,546421,549755,What about your university friends?
149,549966,553209,Why ask a loser like me?
150,553762,555253,Why do you think?
151,555889,558051,Just the thought makes me sick.
152,558224,562389,"Those disgusting frat boys
slavering over Da-hye?"
153,562479,564220,It's revolting.
154,570236,571397,You like her?
155,576493,578610,"Hey, I'm serious."
156,579871,583956,"When she enters university,
I'll officially ask her out."
157,584501,586458,"So you take care of
her until then."
158,586544,590208,"If it's you,
I can leave in peace."
159,592050,594793,"Thanks for your trust,"
160,595220,598463,"but do I have to pretend to be
a college student?"
161,600433,603221,"Ki-woo, think about it."
162,603937,607396,"For years including
your military service,"
163,607565,609648,"you took the university entrance
exam 4 times."
164,609943,612902,"Grammar, vocabulary,
composition, conversation..."
165,613488,615104,"When it comes to English,"
166,615198,619659,"you can teach 10 times better than
those drunken college pricks."
167,620954,623412,"- I guess so.
- Sure!"
168,623790,627409,"But will they hire me?
I'm not a college student."
169,627669,629126,Just fake it.
170,629212,632922,"Don't worry, you'll have
my recommendation, plus..."
171,634008,636421,How should I describe the mother...?
172,639013,640424,She's a bit simple.
173,640598,641759,Young and simple.
174,641850,643057,Simple?
175,643434,644891,What do you mean?
176,645019,648933,"Anyway, it's all good.
I had fun there."
177,649649,650856,So you agree?
178,650942,652399,I guess so.
179,653695,657439,"Hey, you said
your sister is artistic?"
180,657657,659398,Good at Photoshop?
181,662036,666121,"God, with skills like this,
why can't you get into art school?"
182,666207,667539,Shut up.
183,670003,672245,"Hey, no smoking in here."
184,672338,673704,"Yeah, yeah. Gimme that."
185,673798,674914,Yeah.
186,679387,681925,Now the cherry on top...
187,683474,687969,"Wow, does Oxford have
a major in document forgery?"
188,688271,691514,Ki-jung would be top of her class.
189,691691,694229,"She's amazing, huh?"
190,694444,699860,"Our boy's going for a job interview.
Wish him luck."
191,700408,701649,Son.
192,702577,705320,I'm proud of you.
193,705663,706779,Dad.
194,707665,710658,"I don't think of this
as forgery or crime."
195,711044,713001,"I'll go to this university
next year."
196,713087,716455,So you've got a plan!
197,716799,720338,"I just printed out the document
a bit early."
198,756005,757371,Who is it?
199,757632,759624,Madame? Good afternoon.
200,759759,761546,I'm here on Min's recommendation...
201,761636,763377,"Oh right, come in."
202,764681,766047,Thank you.
203,797547,798879,Hello!
204,799799,801131,"Hello, Madame."
205,801301,804794,"I just work here.
Come this way."
206,805221,806837,The yard is so nice.
207,806931,808593,The inside's nice too.
208,808933,812301,"You know the architect Namgoong?
He's famous."
209,812478,815016,He used to live in this house.
210,817191,819433,He designed it himself.
211,822280,827400,"As you can see,
now it's a playpen."
212,827744,829110,This way.
213,831247,833739,"Sit yourself down here.
I'll bring the madame."
214,833833,835040,Yes.
215,847180,848341,Madame.
216,849432,850548,Madame?
217,853269,854385,Madame?
218,856397,857638,Madame?
219,861277,863485,"He's here.
The tutoring candidate."
220,867200,869442,I don't care about documents.
221,869994,872407,"Min recommended you, after all."
222,873289,879160,"As you know, Min is such
a brilliant human being."
223,879921,882083,"Da-hye and I were quite happy
with him."
224,882256,885465,"Regardless of her grades.
Know what I mean?"
225,885593,886754,Yes.
226,887053,888965,He was marvelous.
227,889055,896053,"So to be honest, we wanted to stick
with him through high school."
228,896813,899681,"But all of a sudden
he's going abroad."
229,902235,907526,"Anyway, excuse me,
but if I can speak directly,"
230,907782,912618,"if you're not up
to Min's level, then,"
231,912703,915161,"I'm not sure
what the point is."
232,916916,920705,"So anyway,
what I want to say is,"
233,921045,926336,"for your first lesson today,
do you mind if I sit in?"
234,926759,930378,"I want to see it full time,
how you run your lesson."
235,932557,934594,Is it okay with you?
236,962962,964999,You sure about #24?
237,972555,977220,"Da-hye, you solved those later problems
then went back to #24."
238,977518,978884,Right?
239,980521,981762,Yes.
240,989739,994450,"If that were the first question
on a real exam, you'd be screwed."
241,995620,998784,"Look at this.
Your pulse is racing."
242,1001751,1004915,The heart doesn't lie.
243,1006088,1009422,"An exam is like slashing through
a jungle."
244,1009592,1012084,"Lose that momentum
and you're finished."
245,1012512,1014845,"The answer to #24?
I don't care."
246,1015056,1020142,"Slashing through the exam,
dominating it!"
247,1020853,1022435,That's all I care about.
248,1023689,1027103,What you need is vigor.
249,1028611,1029818,Vigor.
250,1031072,1032438,Understand?
251,1043417,1046285,"So I'll pay you
this time each month."
252,1046379,1049668,"3 classes a week,
2 hours each, okay?"
253,1050383,1051499,"As for the fee,"
254,1051592,1055461,"I was going to pay Min's rate,
then I added a bit for inflation."
255,1055555,1056841,Thank you.
256,1058057,1060390,How about a proper introduction?
257,1060601,1063514,"Da-hye's tutor,
we'll call him Kevin."
258,1064063,1065725,Mr. Kevin!
259,1066148,1069391,"If you feel like snacking
during your lesson, just call me."
260,1069860,1071897,"If you need anything, ask her."
261,1071988,1074526,She knows this house better than I...
262,1074657,1077775,"Da-song, stop it!"
263,1078369,1079951,"I'm sorry, did he startle you?"
264,1080037,1082529,How cute. His name's Da-song?
265,1082623,1084364,"Yes, our youngest."
266,1084584,1086166,"Da-song, come say hi!"
267,1086252,1087788,This is Mr. Kevin!
268,1090047,1094667,"This is an Indian arrow.
I ordered it from the U.S."
269,1094760,1097503,"From last year he's been
an Indian fanatic."
270,1099515,1100926,Indians?
271,1101684,1104347,He's got a fanboy personality?
272,1104520,1108184,"Well, he's eccentric
and easily distracted,"
273,1108274,1110561,he can barely sit still!
274,1111027,1113189,"So last year I enrolled him
in Cub Scouts,"
275,1113279,1116272,"hoping he'd learn moderation
and focus."
276,1116365,1117776,But look.
277,1118576,1120112,He's even worse.
278,1122663,1127533,"His scout leader is an Indian fanatic,
maybe that's why."
279,1129378,1132462,"The American Indian is
the very spirit of the Cub Scouts."
280,1132548,1133584,It's a good thing.
281,1133674,1136633,"Were you a Cub Scout, Kevin?"
282,1136802,1139795,"Sure, I'm a Scout by nature."
283,1140097,1144182,"Da-song is an artist by nature.
Look at this painting."
284,1145061,1148020,"It's so metaphorical.
It's really strong."
285,1148356,1149813,"Strong, right?"
286,1150107,1152019,You've got an eye for this.
287,1153527,1155109,"It's a chimpanzee, right?"
288,1155196,1156653,A self-portrait.
289,1159867,1161278,Sure enough!
290,1162495,1165863,"The perspective of
a young artist eludes understanding."
291,1166040,1168327,"Or perhaps it's Da-song's
expressive genius..."
292,1168709,1173795,"Anyway, we've been through
so many art teachers."
293,1174131,1176339,None of them lasts even a month.
294,1177968,1180927,"And Da-song is just so hard
to control."
295,1183599,1185932,"- Just a moment, Madame.
- Yes?"
296,1186352,1189561,Someone just came to mind.
297,1190231,1191813,What was her name?
298,1192274,1194812,"Jessica! Right, Jessica..."
299,1195152,1199237,"She was in the same art school
as my cousin."
300,1199532,1201899,What was her Korean name?
301,1202284,1207325,"Anyway, after studying applied arts
at Illinois State University,"
302,1207415,1209372,she returned to Korea.
303,1209458,1211575,Illinois... tell me more.
304,1211919,1217961,"Her teaching is unusual,
but she knows how to handle kids."
305,1218676,1221464,"She's got a special reputation
in her field."
306,1221846,1224259,"But even though
her methods are unique,"
307,1224348,1226886,"she can help kids get
into good art schools."
308,1226976,1231016,"Now I'm really curious.
What is she like?"
309,1231272,1232854,Would you like to meet her?
310,1233149,1236233,"Though I heard she's
in high demand..."
311,1242450,1243691,Hold on.
312,1245202,1248741,"Jessica, only child,
Illinois Chicago,"
313,1248831,1251699,"classmate Kim Jin-mo,
he's your cousin."
314,1258841,1262881,"Look at how he painted the side
dishes on the tablecloth"
315,1263012,1265379,in this mosaic arrangement.
316,1265598,1268306,"But within that too,
there are repeating patterns."
317,1268476,1271560,"Gochujang is red, the rice...
well, anyway,"
318,1271645,1276561,"he has a Basquiat-esque sense,
even at age 9!"
319,1277026,1278483,How exciting.
320,1278903,1283864,"I'm sure Miss Jessica
must have already sensed this,"
321,1284158,1288072,"so I'll leave you two,
and go up for Da-hye's lesson."
322,1288871,1290328,"Have a nice lesson, Jessica."
323,1290498,1292330,"Yes, thank you for the introduction."
324,1296378,1301749,"So as you can see,
Da-song's eccentric genius..."
325,1304512,1305719,Da-hye.
326,1306055,1309093,So we'll start with #38?
327,1313771,1314932,Kevin.
328,1315064,1316225,Yeah?
329,1316398,1321314,"Did you know that Da-song is
faking it all?"
330,1321779,1324146,Huh? What do you mean?
331,1324406,1326068,It's all a show.
332,1326283,1330027,"Acting like a genius,
that 4th dimension stuff is all fake."
333,1330120,1331827,An artist cosplay.
334,1332039,1333530,Da-song?
335,1334792,1336374,"You know that thing,"
336,1336460,1340579,"when he freezes and stares at the sky,
as if struck by inspiration."
337,1341257,1346798,"So he's walking along, then he stares
at the clouds for 10 minutes."
338,1347346,1349178,So you know what I mean?
339,1349390,1351882,He gives me the creeps.
340,1352059,1355177,"He pretends that he can't live
a normal life."
341,1355688,1357270,Makes me want to puke.
342,1357356,1360394,So Da-song is pretending...
343,1361151,1364895,"But what's that got to do
with your studies?"
344,1368993,1372862,"Well, I'm just saying."
345,1375291,1377453,"Sure, so in that sense,"
346,1378586,1382671,"what you told me
about Da-song was very interesting,"
347,1383173,1385039,"so let's write about it
in English."
348,1385467,1391304,"And be sure to use the word 'pretend'
at least twice."
349,1391974,1395012,"Then, can I ask you a question?"
350,1395102,1396218,Sure.
351,1396312,1398804,That teacher Jessica.
352,1399565,1405562,Is she really your cousin's classmate?
353,1407823,1409280,What do you mean?
354,1409533,1411650,"She's your girlfriend, right?"
355,1414747,1418787,No way... I just met her today.
356,1422838,1425956,"Jessica's really pretty,
isn't she?"
357,1426634,1428546,Aren't you interested?
358,1429720,1431302,You saw her?
359,1431555,1435970,"Sure, she's pretty.
She's a beautiful woman."
360,1436101,1437308,Yeah.
361,1439229,1442097,I knew it.
362,1442983,1444940,So you are interested.
363,1447738,1449070,Da-hye...
364,1451617,1458456,"So, if we can compare Jessica
to a rose,"
365,1458540,1460031,then you are...
366,1505921,1507583,"- Let's study.
- Yes."
367,1507673,1512885,"Please understand that
my boy has trouble keeping still."
368,1512970,1514336,I understand.
369,1514722,1515963,Da-song!
370,1517224,1518182,"Da-song, get up!"
371,1518183,1519765,"Come on, Da-song!"
372,1519977,1521684,In your butt...
373,1521770,1524183,"- Madame, please leave us.
- What?"
374,1524690,1527307,"I never teach with a parent
in the room."
375,1527568,1529981,"But today is our first day,
and as you can see, he's..."
376,1530070,1531777,Wait downstairs.
377,1533240,1534526,Park Da-song?
378,1534616,1535732,Da-song!
379,1539747,1540988,Madame?
380,1542166,1543623,Want some plum extract?
381,1543709,1544745,What?
382,1544918,1548036,"It's mixed with honey.
To ease your tension."
383,1548172,1550084,"Yeah, that would be great."
384,1565147,1566888,"- Hey.
- Yes?"
385,1567274,1568640,I've got an idea.
386,1568734,1571898,"Take two glasses of plum
extract to Da-song's room."
387,1572154,1575147,"You're not a parent,
so you can go in!"
388,1575240,1576731,"Oh, that's right!"
389,1576867,1579951,"Then I'll report back on
what's going on in there..."
390,1580621,1582328,Why didn't I think of it earlier?
391,1584833,1585949,What?
392,1586210,1587451,They came out?
393,1587961,1588961,Yeah.
394,1591298,1594382,So you're done already?
395,1595803,1597044,Madame.
396,1597721,1599678,Come sit next to me.
397,1601683,1603470,"Da-song, go upstairs."
398,1605395,1606636,Hurry up!
399,1613153,1615110,Da-song just painted this.
400,1615197,1616404,I see...
401,1618075,1620533,I'd rather speak with Madame alone.
402,1620828,1621989,"Oh, but she is..."
403,1622079,1624662,"No, leave us."
404,1629128,1630460,"Madame,"
405,1630671,1635291,"I told you I study art psychology
and art therapy?"
406,1635384,1636670,Yes.
407,1637344,1639927,"Did anything happen to Da-song
in first grade?"
408,1642432,1644890,"To be frank,"
409,1645310,1648553,"before I decide whether
to take on Da-song,"
410,1648647,1651105,I need to hear about this.
411,1651567,1655527,"But this is hard for me
to talk about right now."
412,1655654,1656654,What to do?
413,1656655,1658021,"Never mind, then."
414,1658532,1663744,"The lower-right region of a painting is
called the 'schizophrenia zone'."
415,1663829,1666321,"Psychotic symptoms
often reveal themselves here."
416,1666415,1667415,"Oh, phrenia..."
417,1667457,1668457,Look here.
418,1668500,1670867,"Da-song painted this unusual shape,
right?"
419,1671170,1672377,I see.
420,1674089,1677332,"Over there, it's the same!
It's the same, right?"
421,1677426,1679292,"Yes, that's correct."
422,1679720,1683213,"A similar shape in the same zone.
You see it now?"
423,1683390,1684631,Yes.
424,1685142,1689307,"I've stared at that painting
at every meal!"
425,1689605,1691722,But I had no idea.
426,1691899,1694733,"Calm down.
Let's compose ourselves."
427,1695444,1698482,"This is all a black box
into Da-song's mind."
428,1699031,1702490,"Would you like to
open that box with me, Madame?"
429,1703577,1705068,I want to open it.
430,1705162,1709702,"Then we'll need 4 two-hour sessions
per week,"
431,1709791,1714001,"and this is not simple tutoring,
it's art therapy, right?"
432,1714087,1715087,Of course.
433,1715172,1718836,"Because of that my rate is
set at a very high level."
434,1719676,1720676,Are you okay with that?
435,1720719,1722085,It's my pleasure.
436,1723430,1725342,Da-song's dad is home.
437,1731813,1736228,"Honey, Da-song's new art teacher
is here."
438,1738779,1740862,"Her name's Jessica,
from Illinois."
439,1741406,1743648,Jessica! This is Dong-ik.
440,1743784,1745491,"- Hello.
- Hi."
441,1745702,1747318,Thanks for your help.
442,1747537,1748653,Class is over?
443,1748747,1749954,"Yes, just finished."
444,1750332,1751664,"- Driver Yoon.
- Yes?"
445,1751750,1753286,"- Are you free?
- Yes, I am."
446,1753377,1755790,"Then give her a lift, okay?"
447,1756088,1760549,"Sure, we don't want her
going down alone at night, right?"
448,1760634,1761750,Of course.
449,1761969,1763335,Miss Jessica?
450,1763845,1769386,"Shall I drive you
all the way home, then?"
451,1770477,1772890,"- Which neighborhood?
- No, that's fine."
452,1772980,1776564,"You can just drop me off
at Hyehwa station."
453,1776900,1777900,Thank you.
454,1777901,1779392,I don't mind if it's far away.
455,1779486,1783196,"- My shift is finished, anyway.
- I'll get off at Hyehwa."
456,1783657,1786695,Looks like it's going to rain.
457,1788578,1790911,"Ride the Benz, not the subway!"
458,1790998,1794287,"I'm meeting my boyfriend
at exit 3 of Hyehwa Station!"
459,1795836,1796997,Yes.
460,1831496,1835536,"Dad, when you worked as a driver,
did you drive a lot of Benzes?"
461,1836209,1837666,Benzes?
462,1838211,1842421,"Not then, but I did
when I worked as a valet."
463,1843008,1845716,You worked as a valet?
464,1845802,1849591,"Sure, after the chicken place went bust,
before the Taiwan cake shop,"
465,1849681,1851422,in that 6-month window?
466,1851516,1854884,"No, it was after the cake shop
went bust."
467,1857898,1859935,"We're moving
to the next stage already?"
468,1860609,1864193,I set a trap in the Benz.
469,1864279,1866066,Then we're diving right in.
470,1866365,1868322,"Wow, this is so metaphorical."
471,1868617,1872452,"Look Dad, we're eating in
a driver's cafeteria right now!"
472,1872996,1874783,"Right, a driver's cafeteria!"
473,1875248,1877160,"Eat as much as you want, kids."
474,1877334,1880077,"You didn't even pay for it,
they did!"
475,1880379,1883417,"Son, have some more.
Eat up!"
476,1883507,1884465,"Yes, Dad."
477,1884466,1885582,Eat your fill!
478,1885675,1887792,"What did you do
to that woman yesterday?"
479,1887886,1888761,What?
480,1888762,1890344,She was freaking out.
481,1890514,1892506,"Saying she was so moved,
you put her in shock."
482,1892933,1894265,"Fuck, I don't know!"
483,1894351,1898220,"I googled 'art therapy',
and ad-libbed the rest."
484,1898605,1900722,Then suddenly she's weeping.
485,1900982,1903224,"Crazy bitch,
I couldn't believe it."
486,1936643,1939010,"Oh, you're home?"
487,1939187,1940678,Did you eat yet?
488,1942649,1944140,Is something wrong?
489,1944234,1945566,Is the housekeeper out?
490,1945652,1947484,She's walking the dogs.
491,1948196,1949482,Honey.
492,1950532,1952615,This was under my car seat.
493,1955162,1957370,Driver Yoon is such a scumbag.
494,1957456,1959118,What is this?
495,1959875,1961332,"I'm sorry, honey."
496,1961585,1963542,"I didn't know
he was this kind of guy."
497,1963670,1966287,Don't you pay him well?
498,1967132,1970045,"Is he saving up by not paying
for a motel?"
499,1970385,1971921,He must be a pervert.
500,1972012,1973298,He likes it in the car.
501,1973388,1977348,"Oh, that's gross.
In his boss' car!"
502,1977434,1981553,"A young guy's sex life is
his own business, that's all fine."
503,1985400,1988017,But why in my car?
504,1989154,1993114,"And if so, why not in his seat?
Why cross the line like that?"
505,1993200,1994566,You're right.
506,1994868,1998111,"Does dripping his sperm
on my seat turn him on?"
507,1998288,2000200,I can't believe this.
508,2004836,2008671,"But you know
what's strangest of all?"
509,2009716,2010923,What?
510,2012052,2014339,"Usually if you have car sex,"
511,2014513,2019508,"you might leave behind
a strand of hair, or an earring."
512,2019768,2020849,Right.
513,2021019,2024478,"But how can you forget
your own panties?"
514,2025106,2028895,"That's right.
It's hard to overlook."
515,2030278,2034022,"So it makes me quite suspicious
of this woman's condition."
516,2035367,2036858,You get me?
517,2046419,2048035,Oh my... meth or cocaine?
518,2048129,2049495,Shh! The kids...
519,2049923,2051414,What do we do?
520,2051675,2054418,"What if anyone finds white powder
in your car?"
521,2054511,2056673,"Calm down, relax."
522,2057430,2058637,Relax
523,2059391,2062429,"For now it's just supposition.
A rational guess."
524,2063228,2065140,But no need to call the police.
525,2065230,2066766,Not that!
526,2067566,2072982,"Still, for a busy man like me to ask,
""Why are you fucking in my car?"""
527,2073071,2074562,Exactly.
528,2074656,2076488,So instead...
529,2076575,2081286,"Can you just invent some bland
excuse to let him go?"
530,2081580,2082991,Okay sure.
531,2083123,2086161,"No need to mention panties
or car sex."
532,2086626,2088618,"We don't need to stoop
to that level, do we?"
533,2088712,2090419,Surely not!
534,2091047,2094211,"But what if he goes online
and accuses us..."
535,2094301,2096384,Just give him a good severance.
536,2096678,2099796,How was Da-song today?
537,2100140,2101802,He was fine.
538,2102517,2104850,"- So class is finished?
- Yes."
539,2104936,2107599,"Jessica, the last time you came,"
540,2107689,2110102,"our driver gave you a ride,
right?"
541,2110191,2111151,That's right.
542,2111152,2113234,"This may be an odd question,"
543,2113528,2115485,but nothing happened then?
544,2115572,2117029,"No, he was very nice."
545,2117115,2118902,"I told him
to go to Hyehwa Station,"
546,2118992,2122281,"but he insisted
on driving me home."
547,2122370,2125454,"That jerk!
He took you home late at night?"
548,2125540,2127406,Revealing where you live?
549,2128084,2130451,"No, I got off at Hyehwa."
550,2130670,2132878,"Oh, good girl. Very good."
551,2133173,2134584,Jessica nice...
552,2134716,2137083,Did something happen with him?
553,2137344,2142430,"He won't be working for us anymore.
A slightly shameful incident."
554,2142557,2144549,What incident?
555,2144643,2147226,"Oh, you don't need to know."
556,2148855,2152724,"But I'm surprised.
He was so gentlemanly and cool."
557,2152817,2156185,"Jessica, you're too young
and innocent!"
558,2156279,2158316,"You have a lot to learn
about people."
559,2159032,2163993,"But we were excited to have such
a young, hip driver, too."
560,2164079,2167243,But isn't an older driver better?
561,2167332,2171201,"That's true. They drive better,
have better manners."
562,2171461,2174078,"My father's brother had
a driver just like that."
563,2174172,2178758,"Mr. Kim.
He was so congenial and nice,"
564,2178843,2181586,"I used to call him Uncle
when I was young."
565,2181971,2183337,You know a man like that?
566,2183431,2186139,"Yes, he was so mild-mannered."
567,2187018,2191558,"Oh, but my relatives relocated
to Chicago."
568,2192774,2195016,"I wonder if Mr.
Kim's free now?"
569,2195568,2199107,"I'm really interested!
Could I meet him?"
570,2199197,2200313,Really?
571,2200782,2202694,I don't trust anyone now.
572,2203201,2206114,"I only trust someone recommended
by a person I know well."
573,2206329,2211074,"But if you've known him so long,
I'd feel much more at ease."
574,2213586,2215202,Do you really want to meet him?
575,2216047,2217754,I'm deadly serious.
576,2217966,2221505,"This chain of recommendations
is best."
577,2221970,2223461,How should I describe it?
578,2223680,2225137,A belt of trust?
579,2225306,2226592,"- This one's different.
- Here."
580,2226683,2227349,"Oh, right."
581,2227350,2228716,And this one.
582,2229102,2230684,Looks like a touch screen now.
583,2230770,2233353,"It's not touch,
it says you have to turn it."
584,2233440,2235477,"Wow, this thing?"
585,2236151,2237187,Sir?
586,2237277,2239360,"Taking our time, are we?"
587,2242574,2244031,This is a nice car.
588,2246244,2248236,"This is it!
Come over here."
589,2252000,2253662,He's in a meeting now.
590,2258381,2260247,Have a seat and wait here.
591,2269100,2272468,"Hello, nice to meet..."
592,2275690,2277226,"But is it compatible
with a phone?"
593,2277317,2283655,"Oh, not with a phone.
You need more computing power."
594,2285074,2289489,"This isn't any sort of test,
so don't be nervous."
595,2290330,2293823,"I was worn out at the office,
so I came out for a bit."
596,2293958,2295165,I understand.
597,2295335,2299830,"Constant chatter, all that bother.
At least the car is peaceful."
598,2302300,2303586,Thank you.
599,2304302,2305793,You seem to know the roads well?
600,2305887,2309051,Anything below the 38th parallel.
601,2309307,2312641,"After 30 years behind the wheel,
the car almost drives itself."
602,2312852,2315595,"I respect those who work
in one field for a long time."
603,2315980,2318688,"Well, to be honest,
this is a simple vocation."
604,2318775,2321893,"But... the head of a household,"
605,2322195,2324232,the leader of a company?
606,2324364,2329109,"Or else just a lonely man setting off
on the road each morning..."
607,2329828,2331865,"It's companionship of a sort,"
608,2332205,2335039,so that's how I've approached each day.
609,2335166,2337374,The years sure pass quickly.
610,2340839,2343331,"Sure enough,
your cornering is excellent."
611,2344259,2350130,"Well, it may look simple,
but it's one of the fundamentals."
612,2350557,2355097,"She may look like a sheep,
but inside, she's a fox."
613,2355520,2358388,"Sometimes she acts like
she owns the house."
614,2359023,2360023,Right.
615,2360066,2364481,"Of all the people in that house,
she's lived there the longest."
616,2364696,2368189,"She was housekeeper
to the architect Namgoong,"
617,2368408,2372698,"but then she went on to work
for this family."
618,2373162,2374949,"When the architect moved out,"
619,2375039,2377907,"he introduced this woman
to Park's family,"
620,2378042,2381376,"telling them, ""This is a great housekeeper,
you should hire her."""
